playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2533037","null","Chris Polk","RB","HOU","RB","HOU","null","3.1959","null","null","268","268","null","null","0.1162","null","null","null","3.9379","0.12","2.4411","null",
"2533038","null","Justin Blackmon","WR","JAC","WR","JAC","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2533039","null","Alshon Jeffery","WR","CHI","WR","CHI","null","12.2202","null","null","61","61","null","null","0.168","null","null","null","14.4376","8.0615","6.7937","null",
"2533040","null","Mohamed Sanu","WR","CIN","WR","CIN","null","5.8671","null","null","195","195","null","null","0.1426","null","null","null","6.7957","4.664","3.7016","null",
"2533046","null","Dwayne Allen","TE","IND","TE","IND","null","6.6895","null","null","171","171","null","null","0.5921","null","null","null","8.281","3.9162","7.6334","null",
"2533047","null","Orson Charles","TE","FA","TE","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2533347","null","Bradie Ewing","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2533349","null","Austin Davis","QB","CLE","QB","CLE","null","0.3423","null","null","416","416","null","null","0.034","null","null","null","0.5731","0","4.1375","null",
"2533436","null","Brock Osweiler","QB","DEN","QB","DEN","null","0.4434","null","null","405","405","null","null","0.0758","null","null","null","0.8442","0","4.3436","null",
"2533437","null","Ronnie Hillman","RB","DEN","RB","DEN","null","8.962","null","null","103","103","null","null","0.7445","null","null","null","10.6006","6.352","4.274","null",
"2533444","null","Randy Bullock","K","FA","K","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2533457","null","Alfred Morris","RB","WAS","RB","WAS","null","7.503","null","null","152","152","null","null","0.5074","null","null","null","9.8025","2.37","6.3042","null",
"2533460","null","Robert Turbin","RB","CLE","RB","CLE","null","1.0396","null","null","349","349","null","null","0.0163","null","null","null","1.935","0","4.2564","null",
"2533533","null","Rueben Randle","WR","NYG","WR","NYG","null","8.7762","null","null","112","112","null","null","0.548","null","null","null","10.4701","3.332","5.1475","null",
"2533537","null","Stephen Hill","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2533539","null","Tommy Streeter","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2533540","null","Edwin Baker","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2533545","null","Bernard Pierce","RB","JAC","RB","JAC","null","0.1348","null","null","453","453","null","null","0.0609","null","null","null","0.2051","0","8.8112","null",
"2534241","null","Derek Carrier","TE","WAS","TE","WAS","null","4.907","null","null","230","230","null","null","0.828","null","null","null","6.745","2.5617","5.1689","null",
"2534244","null","Chase Ford","TE","MIN","TE","MIN","null","0.7749","null","null","375","375","null","null","0.0452","null","null","null","1.7653","0","1.8621","null",
"2534436","null","Deonte Thompson","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2534437","null","Austin Johnson","RB","NO","RB","NO","null","1.0156","null","null","353","353","null","null","0.0377","null","null","null","1.7196","0","3.5424","null",
"2534742","null","Taylor Thompson","TE","FA","TE","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2534752","null","Adrien Robinson","TE","FA","TE","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","null","2.0173","null","null","309","309","null","null","0.2142","null","null","null","2.7943","0.2","4.9229","null",
"2534779","null","Julian Talley","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2534789","null","Daryl Richardson","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2534796","null","Bryce Brown","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2534820","null","Garrett Celek","TE","SF","TE","SF","null","2.675","null","null","293","293","null","null","0.1249","null","null","null","3.5583","0.755","1.4576","null",
"2534871","null","Derrick Coleman","RB","SEA","RB","SEA","null","0.6146","null","null","388","388","null","null","0.0439","null","null","null","0.9346","0","6.0758","null",
"2534889","null","Matt Simms","QB","FA","QB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2535522","null","Brian Tyms","WR","NE","WR","NE","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2535535","null","Phillip Supernaw","TE","TEN","TE","TEN","null","0.1664","null","null","447","447","null","null","0.0444","null","null","null","0.3027","0","6.2207","null",
"2535696","null","Joe Banyard","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2535716","null","Saalim Hakim","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2535876","null","Griff Whalen","WR","IND","WR","IND","null","1.1776","null","null","340","340","null","null","0.1117","null","null","null","1.7851","0.74","5.5469","null",
"2535882","null","Mike Brown","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2535890","null","Travaris Cadet","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2535963","null","Phil Bates","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","null","0.8627","null","null","367","367","null","null","0.0306","null","null","null","1.5","0.13","4.3119","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","null","0.2165","null","null","437","437","null","null","0.0169","null","null","null","0.2772","0","7.3037","null",
"2536006","null","Matt Blanchard","QB","GB","QB","GB","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2536031","null","Damaris Johnson","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2536056","null","Jeremy Stewart","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2536071","null","Cooper Helfet","TE","SEA","TE","SEA","null","0.2619","null","null","425","425","null","null","0.0288","null","null","null","0.5725","0","6.3189","null",
"2536340","null","Justin Tucker","K","BAL","K","BAL","null","9.4718","null","null","94","94","null","null","0.1425","null","null","null","10.6452","7.8697","4.287","null",
"2536342","null","Brandon Bostick","TE","FA","TE","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2537931","null","Josh Gordon","WR","CLE","WR","CLE","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2537933","null","Larry Donnell","TE","NYG","TE","NYG","null","8.4159","null","null","118","118","null","null","0.4624","null","null","null","11.8074","6.06","7.2373","null",
"2539202","null","Chris Gragg","TE","BUF","TE","BUF","null","0.5503","null","null","393","393","null","null","0.0369","null","null","null","0.9993","0.03","3.3874","null",
"2539203","null","Cobi Hamilton","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2539214","null","Kenbrell Thompkins","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","null","7.9294","null","null","136","136","null","null","0.174","null","null","null","10.1834","3.7514","7.335","null",
"2539227","null","Dustin Hopkins","K","WAS","K","WAS","null","8.1138","null","null","129","129","null","null","0.118","null","null","null","9.9247","5.6585","5.0982","null",
"2539228","null","EJ Manuel","QB","BUF","QB","BUF","null","13.4535","null","null","50","50","null","null","4.1431","null","null","null","13.9961","0.3485","9.4528","null",
"2539235","null","Tavarres King","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2539246","null","Chris Harper","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","null","2.5611","null","null","295","295","null","null","0.0922","null","null","null","3.2015","0.0859","4.6931","null",
"2539256","null","Aaron Dobson","WR","NE","WR","NE","null","1.8382","null","null","316","316","null","null","0.0426","null","null","null","2.9751","0.96","4.0847","null",
"2539258","null","Zac Dysert","QB","FA","QB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","null","5.1884","null","null","223","223","null","null","0.2377","null","null","null","8.0663","0","5.6991","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","null","0.6835","null","null","384","384","null","null","0.0234","null","null","null","0.9649","0.06","6.4295","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","null","0.0469","null","null","463","463","null","null","0.0198","null","null","null","0.0851","0","8.8892","null",
"2539289","null","Kenjon Barner","RB","PHI","RB","PHI","null","0.023","null","null","467","467","null","null","0.013","null","null","null","0.0456","0","8.1293","null",
"2539291","null","Markus Wheaton","WR","PIT","WR","PIT","null","5.3502","null","null","216","216","null","null","0.3315","null","null","null","6.9768","3.1322","3.0616","null",
"2539303","null","Zach Line","RB","MIN","RB","MIN","null","1.0312","null","null","350","350","null","null","0.0312","null","null","null","2.0263","0","3.3911","null",
"2539308","null","Matt Barkley","QB","ARI","QB","ARI","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","null","0.7798","null","null","374","374","null","null","0.0604","null","null","null","1.7358","0","6.1153","null",
"2539327","null","Joseph Fauria","TE","FA","TE","FA","null","0.0531","null","null","462","462","null","null","0.044","null","null","null","0.0909","0","6.8452","null",
"2539335","null","Geno Smith","QB","NYJ","QB","NYJ","null","2.0526","null","null","308","308","null","null","0.2926","null","null","null","4.1304","-0.1238","5.3491","null",
"2539341","null","Montee Ball","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2539637","null","Caleb Sturgis","K","PHI","K","PHI","null","7.9332","null","null","134","134","null","null","0.0549","null","null","null","9.4635","0","6.1641","null",
"2539645","null","Brandon Williams","TE","FA","TE","FA","null","0.0133","null","null","469","469","null","null","0.0091","null","null","null","0.024","0","7.5322","null",
"2539663","null","Mike Gillislee","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2539674","null","Rodney Smith","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","null","0.2252","null","null","435","435","null","null","0.0219","null","null","null","0.3701","0","6.9287","null",
"2539964","null","Marquise Goodwin","WR","BUF","WR","BUF","null","0.4913","null","null","398","398","null","null","0.0248","null","null","null","0.8437","0.1194","8.2953","null",
"2539980","null","Kerwynn Williams","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2540005","null","Marlon Brown","WR","BAL","WR","BAL","null","5.6311","null","null","207","207","null","null","0.1612","null","null","null","6.9215","4.33","3.9089","null",
"2540011","null","Chris Thompson","RB","WAS","RB","WAS","null","5.0656","null","null","224","224","null","null","0.3805","null","null","null","6.4939","2.7627","7.1277","null",
"2540020","null","Theo Riddick","RB","DET","RB","DET","null","5.3331","null","null","217","217","null","null","0.125","null","null","null","7.3489","2.99","2.7465","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","null","1.5478","null","null","327","327","null","null","0.0988","null","null","null","2.6226","0.07","1.7592","null",
"2540145","null","Cordarrelle Patterson","WR","MIN","WR","MIN","null","2.5547","null","null","296","296","null","null","0.2618","null","null","null","4.3013","0.65","2.7229","null",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","null","11.3164","null","null","68","68","null","null","0.5053","null","null","null","15.0027","7.94","7.9869","null",
"2540151","null","Justin Hunter","WR","TEN","WR","TEN","null","5.3756","null","null","215","215","null","null","0.1898","null","null","null","6.431","3.5","2.792","null",
"2540154","null","Keenan Allen","WR","SD","WR","SD","null","13.3991","null","null","52","52","null","null","0.2935","null","null","null","16.5142","11.07","5.1659","null",
"2540156","null","Giovani Bernard","RB","CIN","RB","CIN","null","12.7706","null","null","58","58","null","null","0.3392","null","null","null","15.9284","9.8526","4.3392","null",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","null","7.0762","null","null","165","165","null","null","0.6734","null","null","null","7.8341","4.86","4.8811","null",
"2540160","null","Jordan Reed","TE","WAS","TE","WAS","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2540165","null","DeAndre Hopkins","WR","HOU","WR","HOU","null","16.1261","null","null","28","28","null","null","0.4365","null","null","null","18.903","11.58","6.742","null",
"2540168","null","Eddie Lacy","RB","GB","RB","GB","null","15.9904","null","null","29","29","null","null","0.9197","null","null","null","19.1402","13.53","7.9011","null",
"2540169","null","Robert Woods","WR","BUF","WR","BUF","null","5.0214","null","null","226","226","null","null","0.0362","null","null","null","6.4586","3.8562","2.9176","null",
"2540173","null","Tyler Bray","QB","KC","QB","KC","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2540175","null","LeVeon Bell","RB","PIT","RB","PIT","null","18.5795","null","null","9","9","null","null","1.4542","null","null","null","20.5586","15.61","6.0327","null",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","null","5.741","null","null","202","202","null","null","0.067","null","null","null","8.1504","3.4253","3.3394","null",
"2540178","null","Knile Davis","RB","KC","RB","KC","null","6.3829","null","null","182","182","null","null","0.1897","null","null","null","9.7227","3.3029","4.8303","null",
"2540179","null","DaRick Rogers","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2540181","null","Josh Boyce","WR","NE","WR","NE","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2540200","null","Dion Sims","TE","MIA","TE","MIA","null","2.3521","null","null","301","301","null","null","0.2744","null","null","null","2.8809","0.46","3.5728","null",
"2540202","null","Kenny Stills","WR","MIA","WR","MIA","null","4.9544","null","null","228","228","null","null","0.0899","null","null","null","5.7936","3.1","2.506","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","null","0.9019","null","null","365","365","null","null","0.0503","null","null","null","1.8671","0.11","3.7384","null",
"2540204","null","Spencer Ware","RB","FA","RB","FA","null","0.2381","null","null","430","430","null","null","0.0513","null","null","null","0.4902","0","6.7305","null",
"2540215","null","Vance McDonald","TE","SF","TE","SF","null","1.0269","null","null","351","351","null","null","0.1153","null","null","null","1.7445","0","4.9399","null",
"2540224","null","Mike James","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2540225","null","Tommy Bohanon","RB","NYJ","RB","NYJ","null","0.4857","null","null","400","400","null","null","0.0578","null","null","null","0.7804","0.1396","8.3928","null",
"2540230","null","Kyle Juszczyk","RB","BAL","RB","BAL","null","2.3225","null","null","302","302","null","null","0.1908","null","null","null","2.7783","0.8166","7.2832","null",
"2540232","null","Jack Doyle","TE","IND","TE","IND","null","0.4307","null","null","406","406","null","null","0.0422","null","null","null","0.7385","0.09","6.1337","null",
"2540233","null","Nick Kasa","TE","FA","TE","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","null","10.4071","null","null","82","82","null","null","1.239","null","null","null","13.661","7.56","8.3575","null",
"2540259","null","MarQueis Gray","TE","BUF","TE","BUF","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2540260","null","Alan Bonner","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2540261","null","Corey Fuller","WR","DET","WR","DET","null","1.5532","null","null","325","325","null","null","0.0404","null","null","null","2.6743","0.2836","4.7946","null",
"2540267","null","Ace Sanders","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2540269","null","C.J. Anderson","RB","DEN","RB","DEN","null","10.2666","null","null","83","83","null","null","0.2467","null","null","null","12.4279","5.5705","6.2398","null",
"2540273","null","Zac Stacy","RB","NYJ","RB","NYJ","null","2.4892","null","null","299","299","null","null","0.2348","null","null","null","3.5468","0.51","3.2625","null",
"2540274","null","Matthew Tucker","RB","PHI","RB","PHI","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2540928","null","Darren Fells","TE","ARI","TE","ARI","null","4.4664","null","null","240","240","null","null","0.7758","null","null","null","6.2279","1.8916","3.3548","null",
"2541096","null","Ifeanyi Momah","WR","ARI","WR","ARI","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2541096","null","Ifeanyi Momah","TE","ARI","TE","ARI","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","null","5.016","null","null","227","227","null","null","0.0714","null","null","null","7.1779","0.43","5.0584","null",
"2541151","null","Zach Sudfeld","TE","NYJ","TE","NYJ","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2541187","null","Demetrius Harris","TE","KC","TE","KC","null","0.1377","null","null","452","452","null","null","0.0316","null","null","null","0.2518","0","7.2897","null",
"2541199","null","Luke Willson","TE","SEA","TE","SEA","null","2.7893","null","null","290","290","null","null","0.1657","null","null","null","3.0993","2.2214","5.0169","null",
"2541314","null","Justin Brown","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2541316","null","Ryan Griffin","TE","HOU","TE","HOU","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2541390","null","Kevin Dorsey","WR","NE","WR","NE","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2541429","null","B.J. Daniels","QB","SEA","QB","SEA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2541429","null","B.J. Daniels","WR","SEA","WR","SEA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2541432","null","Michael Cox","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2541556","null","Brandon McManus","K","DEN","K","DEN","null","9.4057","null","null","95","95","null","null","0.3265","null","null","null","10.2802","7.595","4.3135","null",
"2541769","null","Mike Zimmer","RB","MIN","RB","MIN","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2541785","null","Adam Thielen","WR","MIN","WR","MIN","null","1.445","null","null","331","331","null","null","0.0759","null","null","null","2.6783","0.19","2.809","null",
"2541828","null","Frankie Hammond","WR","KC","WR","KC","null","0.1299","null","null","454","454","null","null","0.038","null","null","null","0.2605","0","7.1342","null",
"2541834","null","Josh Hill","TE","NO","TE","NO","null","3.0845","null","null","272","272","null","null","0.1718","null","null","null","3.9603","1.4312","3.9478","null",
"2541891","null","Devin Smith","WR","NYJ","WR","NYJ","null","2.9507","null","null","280","280","null","null","0.0202","null","null","null","4.9409","0.59","4.9495","null",
"2541910","null","George Winn","RB","DET","RB","DET","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2541966","null","Jaron Brown","WR","ARI","WR","ARI","null","1.8659","null","null","315","315","null","null","0.0334","null","null","null","3.6506","0.17","5.2826","null",
"2542022","null","Khiry Robinson","RB","NO","RB","NO","null","4.5346","null","null","238","238","null","null","0.1803","null","null","null","6.9956","1.4017","4.4861","null",
"2543457","null","Sammy Watkins","WR","BUF","WR","BUF","null","8.1149","null","null","128","128","null","null","0.1775","null","null","null","9.2195","6.494","4.8679","null",
"2543462","null","Johnny Manziel","QB","CLE","QB","CLE","null","1.7271","null","null","320","320","null","null","0.6736","null","null","null","3.9736","-0.1334","9.8751","null",
"2543465","null","Teddy Bridgewater","QB","MIN","QB","MIN","null","16.5474","null","null","26","26","null","null","0.8384","null","null","null","18.2265","14.0946","2.9652","null",
"2543466","null","Eric Ebron","TE","DET","TE","DET","null","3.4893","null","null","258","258","null","null","0.4426","null","null","null","4.6034","0","10.3869","null",
"2543471","null","Kelvin Benjamin","WR","CAR","WR","CAR","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2543475","null","Marqise Lee","WR","JAC","WR","JAC","null","0.5481","null","null","394","394","null","null","0.0585","null","null","null","0.9176","0","4.2072","null",
"2543477","null","Blake Bortles","QB","JAC","QB","JAC","null","16.9532","null","null","23","23","null","null","0.3264","null","null","null","19.206","14.2017","3.3019","null",
"2543481","null","Jace Amaro","TE","NYJ","TE","NYJ","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2543488","null","Jarvis Landry","WR","MIA","WR","MIA","null","12.9473","null","null","56","56","null","null","0.2368","null","null","null","15.9478","9.92","5.6173","null",
"2543491","null","Paul Richardson","WR","SEA","WR","SEA","null","0.2159","null","null","438","438","null","null","0.0366","null","null","null","0.473","0","6.3671","null",
"2543495","null","Davante Adams","WR","GB","WR","GB","null","4.2945","null","null","244","244","null","null","0.2425","null","null","null","8.2424","0","9.8944","null",
"2543496","null","Odell Beckham","WR","NYG","WR","NYG","null","15.4088","null","null","33","33","null","null","0.2624","null","null","null","17.0928","13.1533","5.9405","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","null","0.0266","null","null","466","466","null","null","0.0266","null","null","null","0.0343","0","5.151","null",
"2543498","null","Brandin Cooks","WR","NO","WR","NO","null","13.5377","null","null","49","49","null","null","0.2062","null","null","null","15.9936","10.912","5.579","null",
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","null","12.6455","null","null","60","60","null","null","0.4715","null","null","null","13.6823","8.9421","5.5391","null",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","null","12.7756","null","null","57","57","null","null","0.3427","null","null","null","15.2176","10.1","5.6547","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","null","0.9073","null","null","363","363","null","null","0.1226","null","null","null","2.0276","0.08","4.4914","null",
"2543559","null","Lache Seastrunk","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2543565","null","Andre Williams","RB","NYG","RB","NYG","null","4.3671","null","null","241","241","null","null","0.1003","null","null","null","5.2489","2.4017","3.0656","null",
"2543570","null","Storm Johnson","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2543572","null","Martavis Bryant","WR","PIT","WR","PIT","null","6.5518","null","null","175","175","null","null","0.2005","null","null","null","7.668","4.5683","3.5587","null",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","null","19.4763","null","null","6","6","null","null","1.3745","null","null","null","21.5019","15.9839","3.7677","null",
"2543587","null","Aaron Murray","QB","KC","QB","KC","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2543590","null","Cody Latimer","WR","DEN","WR","DEN","null","0.2645","null","null","424","424","null","null","0.0258","null","null","null","0.6601","0","5.1032","null",
"2543596","null","Dri Archer","RB","PIT","RB","PIT","null","0.6843","null","null","383","383","null","null","0.0076","null","null","null","1.5499","0","6.0803","null",
"2543596","null","Dri Archer","WR","PIT","WR","PIT","null","0","null","null","475","781","null","null","0","null","null","null","1.5499","0","3.5378","null",
"2543600","null","Alfred Blue","RB","HOU","RB","HOU","null","3.332","null","null","263","263","null","null","0.0381","null","null","null","5.6719","0","5.3993","null",
"2543603","null","Jeremy Hill","RB","CIN","RB","CIN","null","9.2366","null","null","98","98","null","null","0.0574","null","null","null","10.5809","5.92","5.5061","null",
"2543605","null","Zach Mettenberger","QB","TEN","QB","TEN","null","0.9592","null","null","358","358","null","null","0.0728","null","null","null","1.7214","-0.1238","3.0887","null",
"2543614","null","Donte Moncrief","WR","IND","WR","IND","null","9.475","null","null","92","92","null","null","0.5931","null","null","null","11.2703","7.49","2.576","null",
"2543619","null","Walt Powell","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2543628","null","Troy Niklas","TE","ARI","TE","ARI","null","0.4059","null","null","407","407","null","null","0.0425","null","null","null","0.8277","0","4.8971","null",
"2543638","null","DeAnthony Thomas","RB","KC","RB","KC","null","5.225","null","null","221","221","null","null","0.0352","null","null","null","5.7611","3.6","3.4084","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","null","4.9348","null","null","229","229","null","null","0.1506","null","null","null","5.7611","3.6","5.5691","null",
"2543640","null","Tom Savage","QB","HOU","QB","HOU","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2543646","null","Bruce Ellington","WR","SF","WR","SF","null","1.6119","null","null","323","323","null","null","0.0691","null","null","null","2.0537","0.128","6.3887","null",
"2543655","null","Tyler Gaffney","RB","NE","RB","NE","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2543664","null","Terrance West","RB","TEN","RB","TEN","null","0.9171","null","null","362","362","null","null","0.0687","null","null","null","1.9497","0","2.4822","null",
"2543682","null","Bishop Sankey","RB","TEN","RB","TEN","null","6.6779","null","null","172","172","null","null","0.2649","null","null","null","8.4947","3.57","3.3946","null",
"2543689","null","Kevin Norwood","WR","CAR","WR","CAR","null","0.2908","null","null","423","423","null","null","0.0333","null","null","null","0.5309","0","6.9371","null",
"2543690","null","Marion Grice","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2543695","null","Jay Prosch","RB","HOU","RB","HOU","null","0.6504","null","null","386","386","null","null","0.0516","null","null","null","1.4199","0.04","4.6963","null",
"2543698","null","Tevin Reese","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2543703","null","Tajh Boyd","QB","FA","QB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2543704","null","Lorenzo Taliaferro","RB","BAL","RB","BAL","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2543714","null","Arthur Lynch","TE","FA","TE","FA","null","0.005","null","null","472","472","null","null","0.0033","null","null","null","0.008","0","7.5601","null",
"2543715","null","Jerick McKinnon","RB","MIN","RB","MIN","null","3.0139","null","null","275","275","null","null","0.0046","null","null","null","3.7592","1.9509","3.8749","null",
"2543721","null","C.J. Fiedorowicz","TE","HOU","TE","HOU","null","1.8877","null","null","313","313","null","null","0.157","null","null","null","2.2251","1.34","5.3789","null",
"2543728","null","Rob Blanchflower","TE","FA","TE","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2543743","null","Carlos Hyde","RB","SF","RB","SF","null","12.1686","null","null","62","62","null","null","0.6901","null","null","null","13.5381","6.68","5.3661","null",
"2543745","null","Jalen Saunders","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2543746","null","Josh Huff","WR","PHI","WR","PHI","null","4.4995","null","null","239","239","null","null","0.1723","null","null","null","5.3919","3.17","2.8734","null",
"2543750","null","Jeff Janis","WR","GB","WR","GB","null","1.0795","null","null","345","345","null","null","0.0404","null","null","null","2.3524","0.04","2.8331","null",
"2543751","null","David Fales","QB","CHI","QB","CHI","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2543759","null","Ryan Grant","WR","WAS","WR","WAS","null","4.0973","null","null","247","247","null","null","0.2461","null","null","null","6.2515","1.061","5.7653","null",
"2543761","null","Shaq Evans","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2543767","null","Logan Thomas","QB","FA","QB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2543773","null","James White","RB","NE","RB","NE","null","1.0569","null","null","346","346","null","null","0.0215","null","null","null","1.7918","0.09","3.9523","null",
"2543777","null","Robert Herron","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2543781","null","Zach Hocker","K","NO","K","NO","null","7.7398","null","null","145","145","null","null","0.0936","null","null","null","8.6842","5.7433","4.6059","null",
"2543784","null","Keith Wenning","QB","FA","QB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
