playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2532884","null","Marvin Jones","WR","CIN","WR","CIN","null","9.5472","null","null","118","118","null","null","0.1671","null","null","null","11.439","6.18","4.4494","null",
"2532887","null","Jermaine Kearse","WR","SEA","WR","SEA","null","6.2711","null","null","213","213","null","null","0.2605","null","null","null","7.3734","4.0213","2.6289","null",
"2532888","null","Case Keenum","QB","STL","QB","STL","null","6.7854","null","null","197","197","null","null","2.3133","null","null","null","9.6794","0","12.2632","null",
"2532894","null","Ryan Lindley","QB","FA","QB","FA","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2532899","null","Doug Martin","RB","TB","RB","TB","null","13.633","null","null","55","55","null","null","0.4034","null","null","null","15.0445","11.69","4.5522","null",
"2532900","null","Keshawn Martin","WR","NE","WR","NE","null","4.5125","null","null","271","271","null","null","0.2758","null","null","null","5.5536","0.67","4.5348","null",
"2532903","null","Rishard Matthews","WR","MIA","WR","MIA","null","8.6321","null","null","144","144","null","null","0.0762","null","null","null","9.4448","7.3647","3.754","null",
"2532917","null","Kellen Moore","QB","FA","QB","FA","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2532923","null","Chris Owusu","WR","NYJ","WR","NYJ","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2532926","null","Isaiah Pead","RB","PIT","RB","PIT","null","0.0365","null","null","493","493","null","null","0.0116","null","null","null","0.0735","0","5.6718","null",
"2532930","null","DeVier Posey","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2532933","null","Brian Quick","WR","STL","WR","STL","null","2.932","null","null","314","314","null","null","0.0226","null","null","null","4.0287","1.78","3.9626","null",
"2532941","null","Gerell Robinson","TE","MIA","TE","MIA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2532956","null","Ryan Tannehill","QB","MIA","QB","MIA","null","16.555","null","null","27","27","null","null","0.0264","null","null","null","17.9184","13.4515","2.7655","null",
"2532960","null","Nick Toon","WR","STL","WR","STL","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2532968","null","Blair Walsh","K","MIN","K","MIN","null","8.4961","null","null","150","150","null","null","0.0798","null","null","null","8.9523","8.0149","5.0801","null",
"2532970","null","Brandon Weeden","QB","HOU","QB","HOU","null","0.0083","null","null","510","510","null","null","0.0059","null","null","null","0.0127","0","4.1623","null",
"2532975","null","Russell Wilson","QB","SEA","QB","SEA","null","19.9821","null","null","3","3","null","null","0.19","null","null","null","21.0269","18.5777","3.0993","null",
"2532977","null","Kendall Wright","WR","TEN","WR","TEN","null","9.1945","null","null","128","128","null","null","0.2513","null","null","null","9.7666","7.3204","4.0275","null",
"2532978","null","Jarius Wright","WR","MIN","WR","MIN","null","5.1371","null","null","255","255","null","null","0.0453","null","null","null","6.4494","3.9","3.0942","null",
"2532991","null","Evan Rodriguez","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2533012","null","Vick Ballard","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2533028","null","James Hanna","TE","DAL","TE","DAL","null","0.4617","null","null","430","430","null","null","0.0337","null","null","null","0.7067","0.03","5.0032","null",
"2533030","null","Jonas Gray","RB","FA","RB","FA","null","0.0764","null","null","480","480","null","null","0.0052","null","null","null","0.1226","0","4.6426","null",
"2533031","null","Andrew Luck","QB","IND","QB","IND","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2533032","null","Trent Richardson","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2533033","null","Robert Griffin","QB","WAS","QB","WAS","null","0.2445","null","null","450","450","null","null","0.0826","null","null","null","0.4897","0","4.4931","null",
"2533034","null","Lamar Miller","RB","MIA","RB","MIA","null","12.5532","null","null","68","68","null","null","0.1056","null","null","null","13.2302","11.57","5.379","null",
"2533036","null","LaMichael James","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2533037","null","Chris Polk","RB","HOU","RB","HOU","null","4.6122","null","null","266","266","null","null","0.0867","null","null","null","6.2534","1.8344","2.9131","null",
"2533038","null","Justin Blackmon","WR","JAC","WR","JAC","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2533039","null","Alshon Jeffery","WR","CHI","WR","CHI","null","13.9497","null","null","50","50","null","null","0.2433","null","null","null","16.5318","10.81","6.7417","null",
"2533040","null","Mohamed Sanu","WR","CIN","WR","CIN","null","5.6316","null","null","242","242","null","null","0.1495","null","null","null","6.8949","4.46","2.6884","null",
"2533046","null","Dwayne Allen","TE","IND","TE","IND","null","4.3704","null","null","274","274","null","null","0.2322","null","null","null","4.8094","3","4.9431","null",
"2533047","null","Orson Charles","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2533347","null","Bradie Ewing","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2533349","null","Austin Davis","QB","CLE","QB","CLE","null","0.473","null","null","428","428","null","null","0.065","null","null","null","0.6919","0","8.5086","null",
"2533353","null","Cory Harkey","TE","STL","TE","STL","null","0.1644","null","null","462","462","null","null","0.0278","null","null","null","0.3151","0.01","5.5142","null",
"2533436","null","Brock Osweiler","QB","DEN","QB","DEN","null","14.701","null","null","37","37","null","null","0.1954","null","null","null","15.9678","-0.1011","7.0978","null",
"2533437","null","Ronnie Hillman","RB","DEN","RB","DEN","null","10.6076","null","null","97","97","null","null","0.6264","null","null","null","14.4876","5.72","4.9429","null",
"2533444","null","Randy Bullock","K","NYJ","K","NYJ","null","8.9854","null","null","134","134","null","null","0.152","null","null","null","10.1518","7.4026","3.2398","null",
"2533457","null","Alfred Morris","RB","WAS","RB","WAS","null","6.1735","null","null","216","216","null","null","0.2968","null","null","null","7.9215","3.3029","5.2072","null",
"2533460","null","Robert Turbin","RB","DAL","RB","DAL","null","3.6985","null","null","291","291","null","null","0.5066","null","null","null","5.2961","0.4266","3.7983","null",
"2533533","null","Rueben Randle","WR","NYG","WR","NYG","null","9.327","null","null","123","123","null","null","0.0976","null","null","null","10.8716","6.9535","4.1497","null",
"2533537","null","Stephen Hill","WR","CAR","WR","CAR","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2533539","null","Tommy Streeter","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2533540","null","Edwin Baker","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2533545","null","Bernard Pierce","RB","JAC","RB","JAC","null","0.1851","null","null","457","457","null","null","0.0608","null","null","null","0.4055","0","7.3522","null",
"2534241","null","Derek Carrier","TE","WAS","TE","WAS","null","2.8399","null","null","319","319","null","null","0.0872","null","null","null","3.17","2.043","5.1349","null",
"2534244","null","Chase Ford","TE","BAL","TE","BAL","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2534436","null","Deonte Thompson","WR","CHI","WR","CHI","null","0.0307","null","null","496","496","null","null","0.0125","null","null","null","0.0731","0","8.0691","null",
"2534437","null","Austin Johnson","RB","NO","RB","NO","null","0.6774","null","null","411","411","null","null","0.0037","null","null","null","1.2629","0","3.4251","null",
"2534571","null","Bobby Rainey","RB","TB","RB","TB","null","1.5833","null","null","364","364","null","null","0.1198","null","null","null","2.863","0.71","5.4905","null",
"2534742","null","Taylor Thompson","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2534752","null","Adrien Robinson","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","null","5.673","null","null","239","239","null","null","0.2176","null","null","null","7.6706","1.5719","5.1124","null",
"2534779","null","Julian Talley","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2534789","null","Daryl Richardson","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2534796","null","Bryce Brown","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2534797","null","Greg Zuerlein","K","STL","K","STL","null","7.5086","null","null","179","179","null","null","0.0697","null","null","null","9.5255","4.8352","2.726","null",
"2534820","null","Garrett Celek","TE","SF","TE","SF","null","4.5024","null","null","272","272","null","null","0.1974","null","null","null","4.9689","2.3734","3.0979","null",
"2534871","null","Derrick Coleman","RB","SEA","RB","SEA","null","0.4274","null","null","436","436","null","null","0.1321","null","null","null","0.836","0","4.7197","null",
"2534889","null","Matt Simms","QB","FA","QB","FA","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2535522","null","Brian Tyms","WR","NE","WR","NE","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2535535","null","Phillip Supernaw","TE","TEN","TE","TEN","null","0.1118","null","null","470","470","null","null","0.0372","null","null","null","0.2375","0","5.6529","null",
"2535696","null","Joe Banyard","RB","JAC","RB","JAC","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2535698","null","Cole Beasley","WR","DAL","WR","DAL","null","5.0243","null","null","258","258","null","null","0.1454","null","null","null","6.0662","3.5","3.0043","null",
"2535708","null","Lance Dunbar","RB","DAL","RB","DAL","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2535716","null","Saalim Hakim","WR","KC","WR","KC","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2535869","null","Rod Streater","WR","OAK","WR","OAK","null","0.7784","null","null","406","406","null","null","0.0462","null","null","null","1.8531","-0.052","4.2654","null",
"2535876","null","Griff Whalen","WR","IND","WR","IND","null","4.5913","null","null","268","268","null","null","0.047","null","null","null","4.9546","0.9291","1.7412","null",
"2535882","null","Mike Brown","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2535890","null","Travaris Cadet","RB","SF","RB","SF","null","1.4629","null","null","370","370","null","null","0.3329","null","null","null","3.2718","0.02","4.07","null",
"2535963","null","Phil Bates","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","null","2.4756","null","null","328","328","null","null","0.0344","null","null","null","3.4192","0.6167","1.8651","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","null","0.0384","null","null","492","492","null","null","0.0131","null","null","null","0.0841","0","8.0409","null",
"2536006","null","Matt Blanchard","QB","GB","QB","GB","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2536031","null","Damaris Johnson","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2536044","null","Jamize Olawale","RB","OAK","RB","OAK","null","3.0934","null","null","312","312","null","null","0.1397","null","null","null","3.7785","0.4116","2.6011","null",
"2536056","null","Jeremy Stewart","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2536071","null","Cooper Helfet","TE","SEA","TE","SEA","null","0.169","null","null","459","459","null","null","0.0032","null","null","null","0.3694","0","5.7966","null",
"2536340","null","Justin Tucker","K","BAL","K","BAL","null","9.1953","null","null","127","127","null","null","0.0873","null","null","null","10.0838","7.3966","3.5544","null",
"2536342","null","Brandon Bostick","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2536532","null","Jorvorskie Lane","RB","TB","RB","TB","null","0.0886","null","null","474","474","null","null","0.0069","null","null","null","0.1198","0.0244","5.6405","null",
"2537931","null","Josh Gordon","WR","CLE","WR","CLE","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2537933","null","Larry Donnell","TE","NYG","TE","NYG","null","5.5461","null","null","245","245","null","null","0.5657","null","null","null","7.9742","0","13.9578","null",
"2539202","null","Chris Gragg","TE","BUF","TE","BUF","null","0.5389","null","null","420","420","null","null","0.094","null","null","null","1.1138","0.01","4.0859","null",
"2539203","null","Cobi Hamilton","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","null","9.4331","null","null","120","120","null","null","0.1375","null","null","null","11.4293","5.3579","7.2725","null",
"2539214","null","Kenbrell Thompkins","WR","NYJ","WR","NYJ","null","0.8606","null","null","400","400","null","null","0.0454","null","null","null","2.0671","0","3.3253","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","null","6.2849","null","null","212","212","null","null","0.0965","null","null","null","7.6743","4.3497","4.5807","null",
"2539227","null","Dustin Hopkins","K","WAS","K","WAS","null","7.6024","null","null","178","178","null","null","0.1191","null","null","null","9.7807","3","5.7321","null",
"2539228","null","EJ Manuel","QB","BUF","QB","BUF","null","0.1335","null","null","467","467","null","null","0.0144","null","null","null","0.1545","0","4.8037","null",
"2539235","null","Tavarres King","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2539246","null","Chris Harper","WR","FA","WR","FA","null","1.9253","null","null","352","352","null","null","0.2146","null","null","null","3.8524","0","5.5987","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","null","3.7537","null","null","289","289","null","null","0.4248","null","null","null","4.2875","0.8907","4.8754","null",
"2539256","null","Aaron Dobson","WR","NE","WR","NE","null","1.175","null","null","382","382","null","null","0.1792","null","null","null","1.6895","0","3.0559","null",
"2539258","null","Zac Dysert","QB","FA","QB","FA","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","null","4.5563","null","null","270","270","null","null","0.2302","null","null","null","6.039","2.352","2.5235","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","null","0.673","null","null","413","413","null","null","0.1262","null","null","null","0.9417","0.04","4.8448","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","null","0.9895","null","null","388","388","null","null","0.0548","null","null","null","1.4919","0","4.4121","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","null","0.5066","null","null","423","423","null","null","0.0304","null","null","null","0.7559","-0.0689","5.4542","null",
"2539289","null","Kenjon Barner","RB","PHI","RB","PHI","null","2.3685","null","null","337","337","null","null","0.0474","null","null","null","3.4545","0.3265","2.8976","null",
"2539291","null","Markus Wheaton","WR","PIT","WR","PIT","null","4.6725","null","null","262","262","null","null","0.0661","null","null","null","6.0044","2.5228","4.2922","null",
"2539303","null","Zach Line","RB","MIN","RB","MIN","null","0.9362","null","null","391","391","null","null","0.0473","null","null","null","1.8162","0.08","3.3227","null",
"2539308","null","Matt Barkley","QB","ARI","QB","ARI","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","null","0.4773","null","null","427","427","null","null","0.0216","null","null","null","1.1739","0","5.8239","null",
"2539322","null","Christine Michael","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2539327","null","Joseph Fauria","TE","FA","TE","FA","null","0.0498","null","null","488","488","null","null","0.0107","null","null","null","0.0848","0","6.0644","null",
"2539335","null","Geno Smith","QB","NYJ","QB","NYJ","null","2.4113","null","null","335","335","null","null","0.8529","null","null","null","4.8894","-0.052","5.3143","null",
"2539336","null","Tavon Austin","WR","STL","WR","STL","null","9.9995","null","null","106","106","null","null","0.317","null","null","null","12.5422","5.78","9.2903","null",
"2539341","null","Montee Ball","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2539637","null","Caleb Sturgis","K","PHI","K","PHI","null","7.2616","null","null","187","187","null","null","0.6837","null","null","null","8.7391","0","3.9248","null",
"2539645","null","Brandon Williams","TE","MIA","TE","MIA","null","0.0033","null","null","515","515","null","null","0.0033","null","null","null","0.007","0","6.677","null",
"2539663","null","Mike Gillislee","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2539674","null","Rodney Smith","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","null","0.0417","null","null","490","490","null","null","0.0096","null","null","null","0.0544","0","5.9602","null",
"2539964","null","Marquise Goodwin","WR","BUF","WR","BUF","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2539980","null","Kerwynn Williams","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2539995","null","Mychal Rivera","TE","OAK","TE","OAK","null","4.037","null","null","283","283","null","null","0.3945","null","null","null","4.3478","3","3.8538","null",
"2540005","null","Marlon Brown","WR","BAL","WR","BAL","null","2.32","null","null","340","340","null","null","0.2028","null","null","null","3.6799","0.8","3.7878","null",
"2540011","null","Chris Thompson","RB","WAS","RB","WAS","null","6.2033","null","null","215","215","null","null","0.1379","null","null","null","7.3231","3.4464","6.7423","null",
"2540020","null","Theo Riddick","RB","DET","RB","DET","null","7.6243","null","null","176","176","null","null","0.1556","null","null","null","9.4293","5.05","3.3766","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","null","1.7266","null","null","359","359","null","null","0.1248","null","null","null","2.6033","0.51","3.8673","null",
"2540145","null","Cordarrelle Patterson","WR","MIN","WR","MIN","null","1.5175","null","null","367","367","null","null","0.1861","null","null","null","2.6706","0.62","2.9698","null",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","null","11.7994","null","null","78","78","null","null","0.7925","null","null","null","13.7631","9.49","5.3575","null",
"2540151","null","Justin Hunter","WR","TEN","WR","TEN","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2540154","null","Keenan Allen","WR","SD","WR","SD","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2540156","null","Giovani Bernard","RB","CIN","RB","CIN","null","11.4526","null","null","82","82","null","null","0.3167","null","null","null","13.7325","6.63","5.0027","null",
"2540157","null","Stedman Bailey","WR","STL","WR","STL","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2540160","null","Jordan Reed","TE","WAS","TE","WAS","null","10.2874","null","null","103","103","null","null","0.4408","null","null","null","11.6536","5.2972","5.2672","null",
"2540165","null","DeAndre Hopkins","WR","HOU","WR","HOU","null","18.8627","null","null","7","7","null","null","0.9815","null","null","null","21.0343","11.73","8.0473","null",
"2540168","null","Eddie Lacy","RB","GB","RB","GB","null","10.9802","null","null","90","90","null","null","0.0357","null","null","null","15.6217","5.6422","6.6159","null",
"2540169","null","Robert Woods","WR","BUF","WR","BUF","null","7.1187","null","null","191","191","null","null","0.1329","null","null","null","7.8007","5.9303","3.9902","null",
"2540171","null","Joseph Randle","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2540173","null","Tyler Bray","QB","KC","QB","KC","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2540175","null","LeVeon Bell","RB","PIT","RB","PIT","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","null","5.4643","null","null","248","248","null","null","0.1746","null","null","null","6.0831","3.3446","3.3773","null",
"2540178","null","Knile Davis","RB","KC","RB","KC","null","4.148","null","null","279","279","null","null","0.1445","null","null","null","7.9622","0.09","4.4141","null",
"2540179","null","DaRick Rogers","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2540181","null","Josh Boyce","WR","NE","WR","NE","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2540200","null","Dion Sims","TE","MIA","TE","MIA","null","2.5788","null","null","325","325","null","null","0.1183","null","null","null","2.8165","1.4701","4.4565","null",
"2540202","null","Kenny Stills","WR","MIA","WR","MIA","null","6.2964","null","null","211","211","null","null","0.152","null","null","null","7.6617","2.9973","3.0714","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","null","1.7195","null","null","360","360","null","null","0.1465","null","null","null","3.1517","0.11","3.6253","null",
"2540204","null","Spencer Ware","RB","KC","RB","KC","null","10.9172","null","null","92","92","null","null","0.5226","null","null","null","13.0482","4.21","7.5733","null",
"2540211","null","Gavin Escobar","TE","DAL","TE","DAL","null","2.4738","null","null","329","329","null","null","0.0295","null","null","null","3.7021","0.11","2.8466","null",
"2540215","null","Vance McDonald","TE","SF","TE","SF","null","3.6039","null","null","294","294","null","null","0.0855","null","null","null","5.1715","0.8844","5.5988","null",
"2540224","null","Mike James","RB","FA","RB","FA","null","0.0564","null","null","487","487","null","null","0.0256","null","null","null","0.1035","0","5.5954","null",
"2540225","null","Tommy Bohanon","RB","NYJ","RB","NYJ","null","0.5184","null","null","421","421","null","null","0.013","null","null","null","0.8836","0.1396","7.3533","null",
"2540230","null","Kyle Juszczyk","RB","BAL","RB","BAL","null","3.7522","null","null","290","290","null","null","0.2749","null","null","null","4.1818","1.1411","6.5771","null",
"2540232","null","Jack Doyle","TE","IND","TE","IND","null","0.8731","null","null","399","399","null","null","0.106","null","null","null","1.5884","0.1","5.1499","null",
"2540233","null","Nick Kasa","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","null","10.3642","null","null","100","100","null","null","0.2349","null","null","null","13.3383","6.23","7.1321","null",
"2540259","null","MarQueis Gray","TE","BUF","TE","BUF","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2540260","null","Alan Bonner","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2540261","null","Corey Fuller","WR","DET","WR","DET","null","1.2543","null","null","376","376","null","null","0.0515","null","null","null","2.0941","0.1428","5.1796","null",
"2540267","null","Ace Sanders","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2540269","null","C.J. Anderson","RB","DEN","RB","DEN","null","5.9574","null","null","228","228","null","null","0.1645","null","null","null","7.319","4.6787","5.4927","null",
"2540273","null","Zac Stacy","RB","NYJ","RB","NYJ","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2540274","null","Matthew Tucker","RB","PHI","RB","PHI","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2540928","null","Darren Fells","TE","ARI","TE","ARI","null","4.2395","null","null","277","277","null","null","0.3804","null","null","null","5.4634","1.8484","3.0735","null",
"2541096","null","Ifeanyi Momah","TE","ARI","TE","ARI","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2541104","null","Brandon Bogotay","K","TB","K","TB","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","null","2.6952","null","null","322","322","null","null","0.1923","null","null","null","4.0945","0.92","4.1648","null",
"2541151","null","Zach Sudfeld","TE","NYJ","TE","NYJ","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2541161","null","Latavius Murray","RB","OAK","RB","OAK","null","12.4353","null","null","73","73","null","null","0.3615","null","null","null","14.8057","9.68","4.9578","null",
"2541185","null","Ryan Griffin","QB","TB","QB","TB","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2541187","null","Demetrius Harris","TE","KC","TE","KC","null","0.6654","null","null","414","414","null","null","0.1651","null","null","null","1.2594","0.02","6.0143","null",
"2541199","null","Luke Willson","TE","SEA","TE","SEA","null","3.1596","null","null","305","305","null","null","0.0154","null","null","null","3.6178","2.249","4.262","null",
"2541314","null","Justin Brown","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2541316","null","Ryan Griffin","TE","HOU","TE","HOU","null","4.6628","null","null","263","263","null","null","0.1116","null","null","null","5.412","3.15","4.7371","null",
"2541388","null","Brice Butler","WR","DAL","WR","DAL","null","0.4423","null","null","433","433","null","null","0.0704","null","null","null","0.6736","0","6.3143","null",
"2541390","null","Kevin Dorsey","WR","NE","WR","NE","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2541429","null","B.J. Daniels","QB","FA","QB","FA","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2541429","null","B.J. Daniels","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2541432","null","Michael Cox","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2541512","null","Brian Leonhardt","TE","OAK","TE","OAK","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2541544","null","Benny Cunningham","RB","STL","RB","STL","null","2.4151","null","null","333","333","null","null","0.0614","null","null","null","3.444","0.41","2.9404","null",
"2541556","null","Brandon McManus","K","DEN","K","DEN","null","8.7901","null","null","138","138","null","null","0.1043","null","null","null","10.0777","7.5169","2.7325","null",
"2541768","null","Tim Wright","TE","TB","TE","TB","null","0.8075","null","null","403","403","null","null","0.1115","null","null","null","1.5458","0","3.337","null",
"2541769","null","Mike Zimmer","RB","MIN","RB","MIN","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2541785","null","Adam Thielen","WR","MIN","WR","MIN","null","0.262","null","null","449","449","null","null","0.0361","null","null","null","0.464","0.09","7.3887","null",
"2541828","null","Frankie Hammond","WR","KC","WR","KC","null","0.0166","null","null","506","506","null","null","0.0072","null","null","null","0.0261","0","8.2678","null",
"2541834","null","Josh Hill","TE","NO","TE","NO","null","3.1446","null","null","306","306","null","null","0.1528","null","null","null","3.901","1.4187","3.8099","null",
"2541891","null","Devin Smith","WR","NYJ","WR","NYJ","null","1.5322","null","null","366","366","null","null","0.0981","null","null","null","2.9187","0.33","4.7204","null",
"2541910","null","George Winn","RB","DET","RB","DET","null","0.0205","null","null","502","502","null","null","0.0067","null","null","null","0.0412","0","5.7354","null",
"2541944","null","Russell Shepard","WR","TB","WR","TB","null","0.7536","null","null","407","407","null","null","0.1058","null","null","null","1.5028","0.01","7.7468","null",
"2541966","null","Jaron Brown","WR","ARI","WR","ARI","null","1.1895","null","null","378","378","null","null","0.013","null","null","null","2.1169","0.2836","5.5374","null",
"2541986","null","Michael Hill","RB","DAL","RB","DAL","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2542022","null","Khiry Robinson","RB","NO","RB","NO","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2542065","null","Matt McGloin","QB","OAK","QB","OAK","null","0.9903","null","null","387","387","null","null","0.0198","null","null","null","1.4927","-0.1379","2.8314","null",
"2543457","null","Sammy Watkins","WR","BUF","WR","BUF","null","10.6136","null","null","96","96","null","null","0.1983","null","null","null","11.6964","8.43","4.7977","null",
"2543462","null","Johnny Manziel","QB","CLE","QB","CLE","null","2.1264","null","null","348","348","null","null","1.1365","null","null","null","3.856","-0.2068","4.5125","null",
"2543465","null","Teddy Bridgewater","QB","MIN","QB","MIN","null","14.6319","null","null","38","38","null","null","0.3157","null","null","null","17.4664","10.5706","3.8296","null",
"2543466","null","Eric Ebron","TE","DET","TE","DET","null","7.6395","null","null","175","175","null","null","0.3185","null","null","null","10.0179","4.7","4.6713","null",
"2543468","null","Mike Evans","WR","TB","WR","TB","null","14.0465","null","null","49","49","null","null","0.1044","null","null","null","16.0692","12.28","5.8348","null",
"2543471","null","Kelvin Benjamin","WR","CAR","WR","CAR","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
