playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2534752","null","Adrien Robinson","TE","FA","TE","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2534779","null","Julian Talley","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2534789","null","Daryl Richardson","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2534797","null","Greg Zuerlein","K","STL","K","STL","null","7.4102","null","null","143","143","null","null","0.2372","null","null","null","8.5642","5.2966","3.493","null",
"2534820","null","Garrett Celek","TE","SF","TE","SF","null","5.1554","null","null","197","197","null","null","0.3127","null","null","null","5.9762","2.6609","1.5252","null",
"2534889","null","Matt Simms","QB","FA","QB","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2535522","null","Brian Tyms","WR","NE","WR","NE","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2535535","null","Phillip Supernaw","TE","TEN","TE","TEN","null","0.3062","null","null","379","379","null","null","0.0396","null","null","null","0.6103","0","5.3863","null",
"2535696","null","Joe Banyard","RB","JAC","RB","JAC","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2535698","null","Cole Beasley","WR","DAL","WR","DAL","null","3.6682","null","null","225","225","null","null","0.4465","null","null","null","4.6004","2.6897","3.9244","null",
"2535708","null","Lance Dunbar","RB","DAL","RB","DAL","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2535716","null","Saalim Hakim","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2535869","null","Rod Streater","WR","OAK","WR","OAK","null","1.4967","null","null","290","290","null","null","0.3192","null","null","null","3.2681","-0.0491","3.3672","null",
"2535876","null","Griff Whalen","WR","IND","WR","IND","null","3.7229","null","null","223","223","null","null","0.0453","null","null","null","7.445","0.697","6.5182","null",
"2535882","null","Mike Brown","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2535890","null","Travaris Cadet","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2535963","null","Phil Bates","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","null","0.6908","null","null","344","344","null","null","0.0506","null","null","null","0.962","0.1235","6.8091","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2536006","null","Matt Blanchard","QB","GB","QB","GB","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2536031","null","Damaris Johnson","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2536044","null","Jamize Olawale","RB","OAK","RB","OAK","null","0.3127","null","null","376","376","null","null","0.0123","null","null","null","0.5305","0.01","6.9033","null",
"2536056","null","Jeremy Stewart","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2536342","null","Brandon Bostick","TE","FA","TE","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2536532","null","Jorvorskie Lane","RB","TB","RB","TB","null","0.0426","null","null","413","413","null","null","0.0343","null","null","null","0.0929","0","8.2008","null",
"2537931","null","Josh Gordon","WR","CLE","WR","CLE","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2537933","null","Larry Donnell","TE","NYG","TE","NYG","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2539202","null","Chris Gragg","TE","BUF","TE","BUF","null","1.1914","null","null","302","302","null","null","0.1579","null","null","null","2.5323","0.03","1.7924","null",
"2539203","null","Cobi Hamilton","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","null","7.295","null","null","145","145","null","null","0.1386","null","null","null","8.6746","5.3364","2.996","null",
"2539214","null","Kenbrell Thompkins","WR","NYJ","WR","NYJ","null","1.0237","null","null","319","319","null","null","0.1005","null","null","null","1.8124","0","4.5445","null",
"2539227","null","Dustin Hopkins","K","WAS","K","WAS","null","7.7537","null","null","139","139","null","null","0.2657","null","null","null","9.3186","5.3886","4.6511","null",
"2539228","null","EJ Manuel","QB","BUF","QB","BUF","null","0.1384","null","null","402","402","null","null","0.1078","null","null","null","0.1606","0","5.9463","null",
"2539235","null","Tavarres King","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2539246","null","Chris Harper","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","null","4.2344","null","null","210","210","null","null","0.119","null","null","null","4.8464","0.9536","4.8171","null",
"2539256","null","Aaron Dobson","WR","NE","WR","NE","null","1.0847","null","null","308","308","null","null","0.0113","null","null","null","2.479","0.21","3.8874","null",
"2539258","null","Zac Dysert","QB","FA","QB","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","null","2.6862","null","null","252","252","null","null","0.227","null","null","null","3.5675","1.26","2.3406","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","null","0.7465","null","null","339","339","null","null","0.0269","null","null","null","1.3226","0.06","4.5401","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","null","1.0636","null","null","315","315","null","null","0.0502","null","null","null","1.8174","0","3.7639","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","null","0.5134","null","null","360","360","null","null","0.029","null","null","null","0.8732","-0.0689","3.485","null",
"2539289","null","Kenjon Barner","RB","PHI","RB","PHI","null","0.0435","null","null","412","412","null","null","0.0172","null","null","null","0.0856","0","8.1928","null",
"2539291","null","Markus Wheaton","WR","PIT","WR","PIT","null","4.0855","null","null","214","214","null","null","0.1271","null","null","null","6.0791","0","3.8384","null",
"2539303","null","Zach Line","RB","MIN","RB","MIN","null","1.0823","null","null","309","309","null","null","0.1227","null","null","null","2.2252","0.02","2.421","null",
"2539322","null","Christine Michael","RB","DAL","RB","DAL","null","4.0257","null","null","216","216","null","null","0.2937","null","null","null","4.8695","2.352","2.5695","null",
"2539327","null","Joseph Fauria","TE","FA","TE","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2539335","null","Geno Smith","QB","NYJ","QB","NYJ","null","3.5725","null","null","227","227","null","null","2.3648","null","null","null","9.5473","0","10.2207","null",
"2539336","null","Tavon Austin","WR","STL","WR","STL","null","10.4246","null","null","84","84","null","null","0.0945","null","null","null","12.1196","8.23","4.8357","null",
"2539341","null","Montee Ball","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2539637","null","Caleb Sturgis","K","PHI","K","PHI","null","7.5657","null","null","142","142","null","null","0.2177","null","null","null","8.8372","0","6.974","null",
"2539645","null","Brandon Williams","TE","MIA","TE","MIA","null","0.1758","null","null","392","392","null","null","0.0096","null","null","null","0.4221","0","6.8418","null",
"2539663","null","Mike Gillislee","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2539674","null","Rodney Smith","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","null","0.2806","null","null","381","381","null","null","0.1157","null","null","null","0.4606","0","4.1702","null",
"2539964","null","Marquise Goodwin","WR","BUF","WR","BUF","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2539980","null","Kerwynn Williams","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2539995","null","Mychal Rivera","TE","OAK","TE","OAK","null","3.7534","null","null","222","222","null","null","0.3279","null","null","null","4.6576","3","3.1989","null",
"2540011","null","Chris Thompson","RB","WAS","RB","WAS","null","5.975","null","null","183","183","null","null","0.3325","null","null","null","7.8839","3.4709","7.1744","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","null","1.815","null","null","279","279","null","null","0.198","null","null","null","3.2324","0.37","1.9978","null",
"2540145","null","Cordarrelle Patterson","WR","MIN","WR","MIN","null","1.0694","null","null","313","313","null","null","0.0622","null","null","null","2.7082","0.03","3.1571","null",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","null","11.0149","null","null","74","74","null","null","0.3738","null","null","null","13.5084","8.04","6.9684","null",
"2540151","null","Justin Hunter","WR","TEN","WR","TEN","null","6.6758","null","null","163","163","null","null","0.0656","null","null","null","7.8598","4.3848","2.8183","null",
"2540154","null","Keenan Allen","WR","SD","WR","SD","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2540156","null","Giovani Bernard","RB","CIN","RB","CIN","null","12.2969","null","null","58","58","null","null","0.129","null","null","null","15.7585","7.3526","7.4032","null",
"2540157","null","Stedman Bailey","WR","STL","WR","STL","null","4.0763","null","null","215","215","null","null","0.2947","null","null","null","4.9311","2.431","3.2978","null",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","null","8.2057","null","null","122","122","null","null","0.1102","null","null","null","9.4295","5.43","5.8515","null",
"2540160","null","Jordan Reed","TE","WAS","TE","WAS","null","10.4491","null","null","83","83","null","null","1.5389","null","null","null","13.9306","8.53","5.5033","null",
"2540168","null","Eddie Lacy","RB","GB","RB","GB","null","11.9952","null","null","69","69","null","null","0.6805","null","null","null","13.5248","6.2234","9.8234","null",
"2540169","null","Robert Woods","WR","BUF","WR","BUF","null","7.1809","null","null","148","148","null","null","0.1114","null","null","null","8.514","4.9787","2.3253","null",
"2540171","null","Joseph Randle","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2540175","null","LeVeon Bell","RB","PIT","RB","PIT","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","null","6.519","null","null","170","170","null","null","0.3265","null","null","null","7.9497","3.6092","2.7386","null",
"2540179","null","DaRick Rogers","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2540181","null","Josh Boyce","WR","NE","WR","NE","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2540200","null","Dion Sims","TE","MIA","TE","MIA","null","2.9133","null","null","242","242","null","null","0.0706","null","null","null","3.4301","1.4433","4.0781","null",
"2540202","null","Kenny Stills","WR","MIA","WR","MIA","null","4.9452","null","null","200","200","null","null","0.1224","null","null","null","5.8804","3.052","3.273","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","null","1.4456","null","null","292","292","null","null","0.1253","null","null","null","2.2612","0.15","3.886","null",
"2540211","null","Gavin Escobar","TE","DAL","TE","DAL","null","1.3079","null","null","297","297","null","null","0.1912","null","null","null","2.8049","0.14","2.757","null",
"2540215","null","Vance McDonald","TE","SF","TE","SF","null","2.1867","null","null","272","272","null","null","0.3456","null","null","null","3.6089","0.02","5.3749","null",
"2540224","null","Mike James","RB","FA","RB","FA","null","0.0531","null","null","410","410","null","null","0.0101","null","null","null","0.0975","0","8.0246","null",
"2540225","null","Tommy Bohanon","RB","NYJ","RB","NYJ","null","0.7788","null","null","336","336","null","null","0.0426","null","null","null","1.1959","0.24","7.9268","null",
"2540232","null","Jack Doyle","TE","IND","TE","IND","null","0.8613","null","null","327","327","null","null","0.1888","null","null","null","1.4716","0.09","5.409","null",
"2540233","null","Nick Kasa","TE","FA","TE","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2540259","null","MarQueis Gray","TE","BUF","TE","BUF","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2540260","null","Alan Bonner","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2540267","null","Ace Sanders","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2540269","null","C.J. Anderson","RB","DEN","RB","DEN","null","7.9589","null","null","130","130","null","null","0.2342","null","null","null","10.2834","4.2386","7.006","null",
"2540273","null","Zac Stacy","RB","NYJ","RB","NYJ","null","4.756","null","null","203","203","null","null","0.516","null","null","null","6.2334","2.1129","3.1782","null",
"2540274","null","Matthew Tucker","RB","PHI","RB","PHI","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2541104","null","Brandon Bogotay","K","TB","K","TB","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","null","2.7122","null","null","251","251","null","null","0.0827","null","null","null","4.1304","0.4","4.0824","null",
"2541151","null","Zach Sudfeld","TE","NYJ","TE","NYJ","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2541161","null","Latavius Murray","RB","OAK","RB","OAK","null","12.1441","null","null","65","65","null","null","0.1433","null","null","null","14.0673","10.3517","5.3954","null",
"2541185","null","Ryan Griffin","QB","TB","QB","TB","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2541314","null","Justin Brown","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2541388","null","Brice Butler","WR","DAL","WR","DAL","null","0.3956","null","null","365","365","null","null","0.0994","null","null","null","0.9115","0","6.1841","null",
"2541390","null","Kevin Dorsey","WR","NE","WR","NE","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2541429","null","B.J. Daniels","QB","FA","QB","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2541429","null","B.J. Daniels","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2541432","null","Michael Cox","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2541512","null","Brian Leonhardt","TE","OAK","TE","OAK","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2541544","null","Benny Cunningham","RB","STL","RB","STL","null","2.7453","null","null","249","249","null","null","0.1435","null","null","null","3.9827","0.63","2.4299","null",
"2541556","null","Brandon McManus","K","DEN","K","DEN","null","9.5681","null","null","95","95","null","null","0.2342","null","null","null","10.4629","7.7843","8.9451","null",
"2541768","null","Tim Wright","TE","TB","TE","TB","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2541769","null","Mike Zimmer","RB","MIN","RB","MIN","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2541785","null","Adam Thielen","WR","MIN","WR","MIN","null","0.7558","null","null","338","338","null","null","0.0897","null","null","null","1.4973","0.16","4.9996","null",
"2541834","null","Josh Hill","TE","NO","TE","NO","null","2.7752","null","null","245","245","null","null","0.0259","null","null","null","3.4256","1.3702","3.3777","null",
"2541891","null","Devin Smith","WR","NYJ","WR","NYJ","null","2.3348","null","null","267","267","null","null","0.1394","null","null","null","3.5548","0.651","4.1352","null",
"2541944","null","Russell Shepard","WR","TB","WR","TB","null","1.5493","null","null","287","287","null","null","0.1881","null","null","null","2.7567","0.01","8.0585","null",
"2541986","null","Michael Hill","RB","DAL","RB","DAL","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2542022","null","Khiry Robinson","RB","NO","RB","NO","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2542065","null","Matt McGloin","QB","OAK","QB","OAK","null","0.9908","null","null","320","320","null","null","0.2574","null","null","null","1.4933","-0.1379","4.3459","null",
"2543457","null","Sammy Watkins","WR","BUF","WR","BUF","null","10.1277","null","null","89","89","null","null","0.2129","null","null","null","12.1803","7.8339","4.5131","null",
"2543462","null","Johnny Manziel","QB","CLE","QB","CLE","null","14.6301","null","null","33","33","null","null","0.8125","null","null","null","17.1834","-0.0149","10.7806","null",
"2543465","null","Teddy Bridgewater","QB","MIN","QB","MIN","null","13.7622","null","null","46","46","null","null","0.8473","null","null","null","17.1522","11.1766","4.4035","null",
"2543468","null","Mike Evans","WR","TB","WR","TB","null","14.5399","null","null","34","34","null","null","0.3839","null","null","null","18.0006","11.13","6.0082","null",
"2543471","null","Kelvin Benjamin","WR","CAR","WR","CAR","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2543475","null","Marqise Lee","WR","JAC","WR","JAC","null","1.7415","null","null","280","280","null","null","0.1539","null","null","null","3.7362","0","3.6308","null",
"2543477","null","Blake Bortles","QB","JAC","QB","JAC","null","16.4753","null","null","23","23","null","null","0.655","null","null","null","18.5411","13.7014","3.1315","null",
"2543481","null","Jace Amaro","TE","NYJ","TE","NYJ","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2543488","null","Jarvis Landry","WR","MIA","WR","MIA","null","13.3506","null","null","51","51","null","null","0.6477","null","null","null","15.7878","9.9502","5.0205","null",
"2543495","null","Davante Adams","WR","GB","WR","GB","null","7.8824","null","null","135","135","null","null","0.6444","null","null","null","10.1077","5.04","5.1684","null",
"2543496","null","Odell Beckham","WR","NYG","WR","NYG","null","17.5018","null","null","15","15","null","null","1.1044","null","null","null","18.8896","15.8147","5.7354","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","null","0.024","null","null","416","416","null","null","0.0236","null","null","null","0.0302","0","6.2597","null",
"2543498","null","Brandin Cooks","WR","NO","WR","NO","null","12.0713","null","null","67","67","null","null","0.8724","null","null","null","15.8351","8.0446","6.744","null",
"2543499","null","Derek Carr","QB","OAK","QB","OAK","null","17.5367","null","null","14","14","null","null","0.0827","null","null","null","18.8196","15.7983","2.9483","null",
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","null","10.8019","null","null","78","78","null","null","0.2845","null","null","null","11.7999","8.375","5.2674","null",
"2543502","null","Tre Mason","RB","STL","RB","STL","null","2.9759","null","null","240","240","null","null","0.0701","null","null","null","3.7939","1.8497","3.9032","null",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","null","10.5382","null","null","80","80","null","null","0.0775","null","null","null","12.2798","7.4509","4.5637","null",
"2543533","null","Patrick Murray","K","TB","K","TB","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","null","3.4686","null","null","231","231","null","null","0.2258","null","null","null","4.6982","1.8257","6.582","null",
"2543559","null","Lache Seastrunk","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2543565","null","Andre Williams","RB","NYG","RB","NYG","null","3.1701","null","null","235","235","null","null","0.1515","null","null","null","4.7202","0.8526","2.2233","null",
"2543570","null","Storm Johnson","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2543572","null","Martavis Bryant","WR","PIT","WR","PIT","null","12.1432","null","null","66","66","null","null","0.4571","null","null","null","14.9949","9.469","3.6457","null",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","null","20.8388","null","null","3","3","null","null","4.7944","null","null","null","23.5202","17.29","4.6055","null",
"2543590","null","Cody Latimer","WR","DEN","WR","DEN","null","0.2431","null","null","384","384","null","null","0.0682","null","null","null","0.4386","0","5.6666","null",
"2543596","null","Dri Archer","RB","PIT","RB","PIT","null","1.1684","null","null","305","305","null","null","0.0446","null","null","null","2.0166","-0.0664","6.4289","null",
"2543596","null","Dri Archer","WR","PIT","WR","PIT","null","0","null","null","423","423","null","null","0","null","null","null","2.0166","-0.0664","2.9365","null",
"2543603","null","Jeremy Hill","RB","CIN","RB","CIN","null","13.2297","null","null","52","52","null","null","0.8032","null","null","null","14.2672","11.7099","5.4548","null",
"2543605","null","Zach Mettenberger","QB","TEN","QB","TEN","null","1.0636","null","null","314","314","null","null","0.0139","null","null","null","1.7973","-0.1927","1.8745","null",
"2543614","null","Donte Moncrief","WR","IND","WR","IND","null","10.0113","null","null","91","91","null","null","0.2728","null","null","null","12.8908","6.9","3.1114","null",
"2543619","null","Walt Powell","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2543641","null","Devin Street","WR","DAL","WR","DAL","null","0.804","null","null","332","332","null","null","0.0218","null","null","null","1.5396","0.05","6.8451","null",
"2543646","null","Bruce Ellington","WR","SF","WR","SF","null","2.7583","null","null","248","248","null","null","0.0791","null","null","null","3.6629","1.03","6.0307","null",
"2543655","null","Tyler Gaffney","RB","NE","RB","NE","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2543664","null","Terrance West","RB","TEN","RB","TEN","null","0.3124","null","null","377","377","null","null","0.0734","null","null","null","0.8515","-0.156","3.6563","null",
"2543682","null","Bishop Sankey","RB","TEN","RB","TEN","null","2.3454","null","null","266","266","null","null","0.1069","null","null","null","4.623","0.8497","3.2895","null",
"2543683","null","Austin Seferian-Jenkins","TE","TB","TE","TB","null","8.0784","null","null","129","129","null","null","0.7074","null","null","null","8.9293","4.46","6.3305","null",
"2543689","null","Kevin Norwood","WR","CAR","WR","CAR","null","0.0607","null","null","408","408","null","null","0.0298","null","null","null","0.1297","0","8.0304","null",
"2543690","null","Marion Grice","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2543698","null","Tevin Reese","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2543703","null","Tajh Boyd","QB","FA","QB","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2543714","null","Arthur Lynch","TE","FA","TE","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2543715","null","Jerick McKinnon","RB","MIN","RB","MIN","null","2.1838","null","null","273","273","null","null","0.1428","null","null","null","2.868","1.3447","3.47","null",
"2543728","null","Rob Blanchflower","TE","FA","TE","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2543743","null","Carlos Hyde","RB","SF","RB","SF","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2543745","null","Jalen Saunders","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2543746","null","Josh Huff","WR","PHI","WR","PHI","null","3.3232","null","null","233","233","null","null","0.2488","null","null","null","4.6432","1.8909","3.1759","null",
"2543750","null","Jeff Janis","WR","GB","WR","GB","null","1.0725","null","null","312","312","null","null","0.0259","null","null","null","2.0046","0.15","2.7942","null",
"2543751","null","David Fales","QB","FA","QB","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2543759","null","Ryan Grant","WR","WAS","WR","WAS","null","2.2237","null","null","271","271","null","null","0.2694","null","null","null","3.5636","0.21","5.5057","null",
"2543761","null","Shaq Evans","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2543767","null","Logan Thomas","QB","FA","QB","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2543770","null","Charles Sims","RB","TB","RB","TB","null","7.6615","null","null","140","140","null","null","0.3719","null","null","null","8.64","4.04","2.3402","null",
"2543773","null","James White","RB","NE","RB","NE","null","1.241","null","null","299","299","null","null","0.0741","null","null","null","1.9153","0.18","2.0419","null",
"2543777","null","Robert Herron","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2543781","null","Zach Hocker","K","FA","K","FA","null","1.3422","null","null","294","294","null","null","1.3422","null","null","null","1.9146","0","3.4571","null",
"2543784","null","Keith Wenning","QB","FA","QB","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2543792","null","Matt Hazel","WR","MIA","WR","MIA","null","0.0066","null","null","418","418","null","null","0.0042","null","null","null","0.0122","0","8.4242","null",
"2543801","null","Jimmy Garoppolo","QB","NE","QB","NE","null","0.3159","null","null","374","374","null","null","0.0211","null","null","null","0.5548","0","4.1996","null",
"2543818","null","Jeremy Gallon","WR","OAK","WR","OAK","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2543828","null","Quincy Enunwa","WR","NYJ","WR","NYJ","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2549982","null","Garrett Gilbert","QB","FA","QB","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2550157","null","Kiero Small","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2550158","null","Nate Freese","K","FA","K","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2550162","null","James Wright","WR","CIN","WR","CIN","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2550175","null","Ray Agnew","RB","DAL","RB","DAL","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2550182","null","Isaiah Burse","WR","DEN","WR","DEN","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2550189","null","Isaiah Crowell","RB","CLE","RB","CLE","null","6.4419","null","null","174","174","null","null","0.3223","null","null","null","7.4127","4.7509","3.9053","null",
"2550198","null","Bennie Fowler","WR","DEN","WR","DEN","null","2.4523","null","null","260","260","null","null","0.1034","null","null","null","3.8438","0.552","1.9673","null",
"2550206","null","Ryan Hewitt","TE","CIN","TE","CIN","null","0.9626","null","null","323","323","null","null","0.099","null","null","null","1.3999","0.264","3.8631","null",
"2550223","null","Freddie Martino","WR","ATL","WR","ATL","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2550233","null","Rajion Neal","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2550247","null","Bryn Renner","QB","FA","QB","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2550252","null","Connor Shaw","QB","CLE","QB","CLE","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2550255","null","Jerome Smith","RB","ATL","RB","ATL","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2550256","null","Willie Snead","WR","NO","WR","NO","null","9.216","null","null","101","101","null","null","0.3498","null","null","null","10.1026","7.69","5.3493","null",
"2550263","null","Juwan Thompson","RB","DEN","RB","DEN","null","0.6975","null","null","343","343","null","null","0.0244","null","null","null","1.4178","0.07","4.2143","null",
"2550271","null","James Wilder","RB","CIN","RB","CIN","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2550278","null","Blake Annen","TE","CHI","TE","CHI","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2550284","null","Trey Burton","TE","PHI","TE","PHI","null","0.1379","null","null","403","403","null","null","0.0708","null","null","null","0.2999","0","6.0131","null",
"2550310","null","Carey Spear","K","FA","K","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2550313","null","Richard Rodgers","TE","GB","TE","GB","null","6.8164","null","null","156","156","null","null","0.5202","null","null","null","8.5953","4.6627","6.1979","null",
"2550327","null","Terrance Cobb","RB","OAK","RB","OAK","null","-0.0051","null","null","424","750","null","null","null","null","null","null","-0.0015","-0.01","8.4113","null",
"2550328","null","Brandon Coleman","WR","NO","WR","NO","null","2.6464","null","null","254","254","null","null","0.114","null","null","null","4.2399","0.87","2.4962","null",
"2550353","null","Allen Hurns","WR","JAC","WR","JAC","null","11.0971","null","null","73","73","null","null","0.2641","null","null","null","14.6452","8.2399","4.2015","null",
"2550355","null","Nic Jacobs","TE","JAC","TE","JAC","null","0.2183","null","null","387","387","null","null","0.0296","null","null","null","0.4416","0","5.4844","null",
"2550356","null","Marcel Jensen","TE","FA","TE","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2550359","null","Seantavius Jones","WR","NO","WR","NO","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
