playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2533444","null","Randy Bullock","K","FA","K","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2533457","null","Alfred Morris","RB","WAS","RB","WAS","null","8.9338","null","null","109","109","null","null","0.3405","null","null","null","10.9825","4.0397","6.8728","null",
"2533460","null","Robert Turbin","RB","CLE","RB","CLE","null","3.5838","null","null","260","260","null","null","0.0798","null","null","null","4.3325","1.89","3.4878","null",
"2533533","null","Rueben Randle","WR","NYG","WR","NYG","null","9.0144","null","null","106","106","null","null","0.0791","null","null","null","10.9946","4.034","5.4652","null",
"2533537","null","Stephen Hill","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2533539","null","Tommy Streeter","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2533540","null","Edwin Baker","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2533545","null","Bernard Pierce","RB","JAC","RB","JAC","null","0.4306","null","null","406","406","null","null","0.0139","null","null","null","0.9856","0","7.8713","null",
"2534241","null","Derek Carrier","TE","WAS","TE","WAS","null","2.4489","null","null","298","298","null","null","0.0507","null","null","null","2.9666","1.58","4.7209","null",
"2534244","null","Chase Ford","TE","MIN","TE","MIN","null","0.7429","null","null","379","379","null","null","0.0615","null","null","null","1.707","0","2.0585","null",
"2534436","null","Deonte Thompson","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2534437","null","Austin Johnson","RB","NO","RB","NO","null","0.9196","null","null","367","367","null","null","0.0575","null","null","null","1.6064","0","3.0776","null",
"2534571","null","Bobby Rainey","RB","TB","RB","TB","null","1.7853","null","null","319","319","null","null","0.2795","null","null","null","2.9401","0.76","5.66","null",
"2534742","null","Taylor Thompson","TE","FA","TE","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2534752","null","Adrien Robinson","TE","FA","TE","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","null","0.9995","null","null","359","359","null","null","0.0156","null","null","null","1.6782","0","5.2153","null",
"2534779","null","Julian Talley","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2534789","null","Daryl Richardson","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2534796","null","Bryce Brown","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2534797","null","Greg Zuerlein","K","STL","K","STL","null","8.3771","null","null","127","127","null","null","0.0721","null","null","null","9.187","6.523","3.86","null",
"2534820","null","Garrett Celek","TE","SF","TE","SF","null","2.6523","null","null","290","290","null","null","0.0385","null","null","null","3.3869","0.578","2.0401","null",
"2534871","null","Derrick Coleman","RB","SEA","RB","SEA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2534889","null","Matt Simms","QB","FA","QB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2535522","null","Brian Tyms","WR","NE","WR","NE","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2535535","null","Phillip Supernaw","TE","TEN","TE","TEN","null","0.0971","null","null","453","453","null","null","0.0192","null","null","null","0.2364","0","6.2075","null",
"2535696","null","Joe Banyard","RB","JAC","RB","JAC","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2535698","null","Cole Beasley","WR","DAL","WR","DAL","null","6.2354","null","null","186","186","null","null","0.1155","null","null","null","8.6677","3.3548","5.5975","null",
"2535708","null","Lance Dunbar","RB","DAL","RB","DAL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2535716","null","Saalim Hakim","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2535869","null","Rod Streater","WR","OAK","WR","OAK","null","1.5408","null","null","326","326","null","null","0.0338","null","null","null","3.4365","-0.0491","3.0909","null",
"2535876","null","Griff Whalen","WR","IND","WR","IND","null","1.5362","null","null","327","327","null","null","0.106","null","null","null","2.3045","0.75","4.1712","null",
"2535882","null","Mike Brown","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2535890","null","Travaris Cadet","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2535963","null","Phil Bates","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","null","0.2427","null","null","429","429","null","null","0.0203","null","null","null","0.3093","0","8.1533","null",
"2536031","null","Damaris Johnson","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2536044","null","Jamize Olawale","RB","OAK","RB","OAK","null","0.5101","null","null","403","403","null","null","0.0807","null","null","null","0.8616","0","5.8086","null",
"2536056","null","Jeremy Stewart","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2536071","null","Cooper Helfet","TE","SEA","TE","SEA","null","0.2594","null","null","427","427","null","null","0.0376","null","null","null","0.5591","0","6.0534","null",
"2536340","null","Justin Tucker","K","BAL","K","BAL","null","8.9262","null","null","110","110","null","null","0.0481","null","null","null","10.4246","7.4895","2.6148","null",
"2536342","null","Brandon Bostick","TE","FA","TE","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2536532","null","Jorvorskie Lane","RB","TB","RB","TB","null","0.2652","null","null","425","425","null","null","0.1241","null","null","null","0.4541","0.03","6.5115","null",
"2537931","null","Josh Gordon","WR","CLE","WR","CLE","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2537933","null","Larry Donnell","TE","NYG","TE","NYG","null","7.6372","null","null","147","147","null","null","0.8675","null","null","null","25.0417","5.8794","5.9154","null",
"2539202","null","Chris Gragg","TE","BUF","TE","BUF","null","1.3261","null","null","338","338","null","null","0.1098","null","null","null","3.0472","0.14","3.2814","null",
"2539203","null","Cobi Hamilton","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","null","11.453","null","null","66","66","null","null","0.3773","null","null","null","14.659","8.09","6.6706","null",
"2539214","null","Kenbrell Thompkins","WR","NYJ","WR","NYJ","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","null","6.0329","null","null","194","194","null","null","0.2065","null","null","null","8.7376","3.2514","5.4119","null",
"2539227","null","Dustin Hopkins","K","WAS","K","WAS","null","8.8174","null","null","116","116","null","null","0.3612","null","null","null","9.3446","7.4264","2.5033","null",
"2539228","null","EJ Manuel","QB","BUF","QB","BUF","null","14.9169","null","null","33","33","null","null","0.0982","null","null","null","16.0413","0.0019","11.7231","null",
"2539235","null","Tavarres King","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2539246","null","Chris Harper","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","null","2.8158","null","null","284","284","null","null","0.1501","null","null","null","3.532","0.5749","4.7267","null",
"2539256","null","Aaron Dobson","WR","NE","WR","NE","null","1.1136","null","null","346","346","null","null","0.0784","null","null","null","2.0062","0","3.8158","null",
"2539258","null","Zac Dysert","QB","FA","QB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","null","3.1097","null","null","276","276","null","null","0.1003","null","null","null","4.2896","0.852","1.5531","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","null","1.146","null","null","344","344","null","null","0.0495","null","null","null","1.9728","0","6.0146","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","null","12.4317","null","null","57","57","null","null","8.8594","null","null","null","18.0389","1.4217","9.6208","null",
"2539289","null","Kenjon Barner","RB","PHI","RB","PHI","null","0.0179","null","null","465","465","null","null","0.0019","null","null","null","0.036","0","7.677","null",
"2539291","null","Markus Wheaton","WR","PIT","WR","PIT","null","4.761","null","null","226","226","null","null","0.0175","null","null","null","5.9577","2.5538","4.1165","null",
"2539303","null","Zach Line","RB","MIN","RB","MIN","null","0.9001","null","null","369","369","null","null","0.1404","null","null","null","2.0193","0.01","3.3508","null",
"2539308","null","Matt Barkley","QB","ARI","QB","ARI","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","null","0.5231","null","null","401","401","null","null","0.0068","null","null","null","1.1803","0.05","6.4504","null",
"2539322","null","Christine Michael","RB","DAL","RB","DAL","null","5.577","null","null","206","206","null","null","0.1454","null","null","null","6.3578","4.5549","3.7686","null",
"2539327","null","Joseph Fauria","TE","FA","TE","FA","null","0.5279","null","null","399","399","null","null","0.1044","null","null","null","0.9379","0","5.1159","null",
"2539335","null","Geno Smith","QB","NYJ","QB","NYJ","null","1.6812","null","null","321","321","null","null","0.3377","null","null","null","3.5357","-0.052","4.6315","null",
"2539336","null","Tavon Austin","WR","STL","WR","STL","null","8.0666","null","null","135","135","null","null","0.3681","null","null","null","9.7386","4.677","3.0413","null",
"2539341","null","Montee Ball","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2539637","null","Caleb Sturgis","K","PHI","K","PHI","null","6.2542","null","null","185","185","null","null","2.6127","null","null","null","7.542","0","5.6926","null",
"2539645","null","Brandon Williams","TE","MIA","TE","MIA","null","0.01","null","null","468","468","null","null","0.0075","null","null","null","0.021","0","7.19","null",
"2539663","null","Mike Gillislee","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2539674","null","Rodney Smith","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","null","0.2649","null","null","426","426","null","null","0.0501","null","null","null","0.4307","0","4.7083","null",
"2539964","null","Marquise Goodwin","WR","BUF","WR","BUF","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2539980","null","Kerwynn Williams","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2539995","null","Mychal Rivera","TE","OAK","TE","OAK","null","3.8557","null","null","254","254","null","null","0.2258","null","null","null","4.2456","3","3.4648","null",
"2540005","null","Marlon Brown","WR","BAL","WR","BAL","null","3.995","null","null","249","249","null","null","0.0362","null","null","null","4.8001","2.655","4.4653","null",
"2540011","null","Chris Thompson","RB","WAS","RB","WAS","null","3.4569","null","null","266","266","null","null","0.0736","null","null","null","6.9234","-0.0994","11.1515","null",
"2540020","null","Theo Riddick","RB","DET","RB","DET","null","7.3718","null","null","154","154","null","null","0.0765","null","null","null","8.4934","4.14","2.9419","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","null","2.2993","null","null","305","305","null","null","0.354","null","null","null","3.6311","0.28","1.5397","null",
"2540145","null","Cordarrelle Patterson","WR","MIN","WR","MIN","null","1.9879","null","null","311","311","null","null","0.2294","null","null","null","3.7273","0.66","2.8546","null",
"2540151","null","Justin Hunter","WR","TEN","WR","TEN","null","6.0813","null","null","192","192","null","null","0.3689","null","null","null","7.3043","4.1474","2.8167","null",
"2540154","null","Keenan Allen","WR","SD","WR","SD","null","14.5994","null","null","38","38","null","null","0.3574","null","null","null","17.2214","11.55","5.4986","null",
"2540157","null","Stedman Bailey","WR","STL","WR","STL","null","4.7004","null","null","230","230","null","null","0.0216","null","null","null","6.0168","3.051","2.4436","null",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","null","6.5586","null","null","174","174","null","null","0.1882","null","null","null","7.3743","4.56","5.0787","null",
"2540160","null","Jordan Reed","TE","WAS","TE","WAS","null","8.6652","null","null","117","117","null","null","0.4216","null","null","null","9.6332","5.47","5.1782","null",
"2540165","null","DeAndre Hopkins","WR","HOU","WR","HOU","null","17.1323","null","null","15","15","null","null","0.8388","null","null","null","18.86","11.52","6.7336","null",
"2540169","null","Robert Woods","WR","BUF","WR","BUF","null","7.7463","null","null","144","144","null","null","0.1782","null","null","null","10.2347","5.12","3.3944","null",
"2540171","null","Joseph Randle","RB","DAL","RB","DAL","null","10.0847","null","null","86","86","null","null","0.346","null","null","null","14.134","7.86","6.9718","null",
"2540173","null","Tyler Bray","QB","KC","QB","KC","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2540175","null","LeVeon Bell","RB","PIT","RB","PIT","null","19.6834","null","null","8","8","null","null","2.1337","null","null","null","22.0142","16.4899","6.2351","null",
"2540178","null","Knile Davis","RB","KC","RB","KC","null","5.0124","null","null","219","219","null","null","0.3409","null","null","null","6.0849","3.352","2.5549","null",
"2540179","null","DaRick Rogers","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2540181","null","Josh Boyce","WR","NE","WR","NE","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2540200","null","Dion Sims","TE","MIA","TE","MIA","null","3.2572","null","null","272","272","null","null","0.2181","null","null","null","3.9865","1.5907","3.4801","null",
"2540202","null","Kenny Stills","WR","MIA","WR","MIA","null","4.8501","null","null","224","224","null","null","0.0951","null","null","null","6.3578","2.21","2.33","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","null","1.7757","null","null","320","320","null","null","0.1171","null","null","null","3.1457","0.12","3.5213","null",
"2540204","null","Spencer Ware","RB","KC","RB","KC","null","0.5832","null","null","395","395","null","null","0.0359","null","null","null","1.2282","0","4.6832","null",
"2540211","null","Gavin Escobar","TE","DAL","TE","DAL","null","2.5811","null","null","294","294","null","null","0.1427","null","null","null","3.1073","1.78","3.5908","null",
"2540215","null","Vance McDonald","TE","SF","TE","SF","null","1.2335","null","null","340","340","null","null","0.1133","null","null","null","1.7718","0","4.893","null",
"2540224","null","Mike James","RB","FA","RB","FA","null","0.0498","null","null","460","460","null","null","0.0203","null","null","null","0.0914","0","7.4629","null",
"2540225","null","Tommy Bohanon","RB","NYJ","RB","NYJ","null","0.5225","null","null","402","402","null","null","0.0522","null","null","null","0.7777","0.1396","8.3167","null",
"2540230","null","Kyle Juszczyk","RB","BAL","RB","BAL","null","2.6564","null","null","289","289","null","null","0.1943","null","null","null","3.8723","0.6776","6.9119","null",
"2540232","null","Jack Doyle","TE","IND","TE","IND","null","0.7757","null","null","376","376","null","null","0.0587","null","null","null","1.3086","0.09","5.2561","null",
"2540233","null","Nick Kasa","TE","FA","TE","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","null","10.9414","null","null","74","74","null","null","0.318","null","null","null","13.9886","9.1802","8.0517","null",
"2540259","null","MarQueis Gray","TE","BUF","TE","BUF","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2540260","null","Alan Bonner","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2540261","null","Corey Fuller","WR","DET","WR","DET","null","1.3828","null","null","331","331","null","null","0.0354","null","null","null","2.327","0.1839","5.2403","null",
"2540267","null","Ace Sanders","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2540273","null","Zac Stacy","RB","NYJ","RB","NYJ","null","4.8375","null","null","225","225","null","null","0.3325","null","null","null","6.3482","2.07","3.1705","null",
"2540274","null","Matthew Tucker","RB","PHI","RB","PHI","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2540928","null","Darren Fells","TE","ARI","TE","ARI","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2541096","null","Ifeanyi Momah","WR","ARI","WR","ARI","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2541096","null","Ifeanyi Momah","TE","ARI","TE","ARI","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2541104","null","Brandon Bogotay","K","TB","K","TB","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","null","4.6777","null","null","232","232","null","null","0.0504","null","null","null","5.8511","0.6","4.2313","null",
"2541151","null","Zach Sudfeld","TE","NYJ","TE","NYJ","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2541161","null","Latavius Murray","RB","OAK","RB","OAK","null","14.0886","null","null","44","44","null","null","0.1619","null","null","null","16.9342","12.16","5.1335","null",
"2541185","null","Ryan Griffin","QB","TB","QB","TB","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2541187","null","Demetrius Harris","TE","KC","TE","KC","null","0.3654","null","null","415","415","null","null","0.0679","null","null","null","0.6155","0.01","6.5942","null",
"2541199","null","Luke Willson","TE","SEA","TE","SEA","null","2.9652","null","null","278","278","null","null","0.3215","null","null","null","3.1241","2.1558","4.7504","null",
"2541314","null","Justin Brown","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2541316","null","Ryan Griffin","TE","HOU","TE","HOU","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2541388","null","Brice Butler","WR","DAL","WR","DAL","null","2.0112","null","null","310","310","null","null","0.0291","null","null","null","3.0415","0.21","2.7046","null",
"2541390","null","Kevin Dorsey","WR","NE","WR","NE","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2541429","null","B.J. Daniels","QB","SEA","QB","SEA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2541429","null","B.J. Daniels","WR","SEA","WR","SEA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2541432","null","Michael Cox","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2541512","null","Brian Leonhardt","TE","OAK","TE","OAK","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2541544","null","Benny Cunningham","RB","STL","RB","STL","null","5.2069","null","null","213","213","null","null","0.2819","null","null","null","6.333","3.77","2.9443","null",
"2541768","null","Tim Wright","TE","TB","TE","TB","null","2.0476","null","null","309","309","null","null","0.1029","null","null","null","3.6659","0.46","4.216","null",
"2541769","null","Mike Zimmer","RB","MIN","RB","MIN","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2541785","null","Adam Thielen","WR","MIN","WR","MIN","null","0.8384","null","null","372","372","null","null","0.0444","null","null","null","1.7118","0","4.1037","null",
"2541828","null","Frankie Hammond","WR","KC","WR","KC","null","0.2247","null","null","432","432","null","null","0.0514","null","null","null","0.4418","0","7.7961","null",
"2541834","null","Josh Hill","TE","NO","TE","NO","null","3.113","null","null","275","275","null","null","0.3043","null","null","null","3.7995","1.5","3.8261","null",
"2541891","null","Devin Smith","WR","NYJ","WR","NYJ","null","2.2556","null","null","307","307","null","null","0.256","null","null","null","3.5218","1.28","3.899","null",
"2541910","null","George Winn","RB","DET","RB","DET","null","0.566","null","null","396","396","null","null","0.0401","null","null","null","0.8842","0","4.5983","null",
"2541944","null","Russell Shepard","WR","TB","WR","TB","null","0.6251","null","null","392","392","null","null","0.0875","null","null","null","0.8941","0.01","8.4035","null",
"2541966","null","Jaron Brown","WR","ARI","WR","ARI","null","2.4565","null","null","297","297","null","null","0.0668","null","null","null","4.8915","0.4919","5.4638","null",
"2541986","null","Michael Hill","RB","DAL","RB","DAL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2542022","null","Khiry Robinson","RB","NO","RB","NO","null","3.9956","null","null","248","248","null","null","0.131","null","null","null","5.7906","1.4017","3.4997","null",
"2542065","null","Matt McGloin","QB","OAK","QB","OAK","null","0.9993","null","null","360","360","null","null","0.0988","null","null","null","1.5105","-0.1379","2.9617","null",
"2543457","null","Sammy Watkins","WR","BUF","WR","BUF","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543462","null","Johnny Manziel","QB","CLE","QB","CLE","null","1.525","null","null","328","328","null","null","0.3709","null","null","null","3.3001","-0.26","9.6617","null",
"2543465","null","Teddy Bridgewater","QB","MIN","QB","MIN","null","15.5181","null","null","24","24","null","null","0.3689","null","null","null","17.0356","12.9446","2.5631","null",
"2543466","null","Eric Ebron","TE","DET","TE","DET","null","6.2198","null","null","187","187","null","null","0.7017","null","null","null","8.3158","0","9.4609","null",
"2543468","null","Mike Evans","WR","TB","WR","TB","null","12.3123","null","null","58","58","null","null","0.2308","null","null","null","17.1171","9.098","8.3665","null",
"2543471","null","Kelvin Benjamin","WR","CAR","WR","CAR","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543475","null","Marqise Lee","WR","JAC","WR","JAC","null","1.35","null","null","335","335","null","null","0.0481","null","null","null","2.2343","0","2.2925","null",
"2543477","null","Blake Bortles","QB","JAC","QB","JAC","null","17.7893","null","null","13","13","null","null","0.5793","null","null","null","19.3683","14.6417","3.645","null",
"2543481","null","Jace Amaro","TE","NYJ","TE","NYJ","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543488","null","Jarvis Landry","WR","MIA","WR","MIA","null","13.1808","null","null","51","51","null","null","0.4197","null","null","null","16.1714","10.51","5.8133","null",
"2543491","null","Paul Richardson","WR","SEA","WR","SEA","null","0.3026","null","null","422","422","null","null","0.0593","null","null","null","0.5644","0","7.3838","null",
"2543496","null","Odell Beckham","WR","NYG","WR","NYG","null","15.9869","null","null","21","21","null","null","0.9267","null","null","null","17.6119","12.52","6.4878","null",
"2543498","null","Brandin Cooks","WR","NO","WR","NO","null","11.8733","null","null","61","61","null","null","0.3166","null","null","null","14.4408","9.8103","5.7318","null",
"2543499","null","Derek Carr","QB","OAK","QB","OAK","null","14.8292","null","null","34","34","null","null","0.1656","null","null","null","16.4332","11.6004","2.6815","null",
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","null","10.5307","null","null","80","80","null","null","0.2973","null","null","null","12.6736","8.43","5.5942","null",
"2543502","null","Tre Mason","RB","STL","RB","STL","null","3.4939","null","null","264","264","null","null","0.0569","null","null","null","5.0542","0","4.1215","null",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","null","12.8236","null","null","52","52","null","null","0.2507","null","null","null","14.8854","10.12","5.3658","null",
"2543533","null","Patrick Murray","K","TB","K","TB","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543559","null","Lache Seastrunk","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543565","null","Andre Williams","RB","NYG","RB","NYG","null","4.4288","null","null","238","238","null","null","0.1434","null","null","null","5.7351","1.9017","2.0932","null",
"2543570","null","Storm Johnson","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543572","null","Martavis Bryant","WR","PIT","WR","PIT","null","10.9923","null","null","72","72","null","null","0.0376","null","null","null","14.7768","8.86","5.4903","null",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","null","19.3585","null","null","9","9","null","null","3.7661","null","null","null","21.2564","17.18","3.1316","null",
"2543587","null","Aaron Murray","QB","KC","QB","KC","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543596","null","Dri Archer","RB","PIT","RB","PIT","null","0.6954","null","null","383","383","null","null","0.0299","null","null","null","1.5492","0","6.0306","null",
"2543596","null","Dri Archer","WR","PIT","WR","PIT","null","0","null","null","471","471","null","null","0","null","null","null","1.5492","0","4.066","null",
"2543600","null","Alfred Blue","RB","HOU","RB","HOU","null","4.2306","null","null","243","243","null","null","0.1525","null","null","null","5.6547","2.4017","2.5577","null",
"2543605","null","Zach Mettenberger","QB","TEN","QB","TEN","null","15.2153","null","null","28","28","null","null","0.1629","null","null","null","17.7756","0.1446","8.2076","null",
"2543614","null","Donte Moncrief","WR","IND","WR","IND","null","11.5654","null","null","64","64","null","null","0.0649","null","null","null","14.1191","8.72","3.7292","null",
"2543619","null","Walt Powell","WR","OAK","WR","OAK","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543628","null","Troy Niklas","TE","ARI","TE","ARI","null","1.0106","null","null","356","356","null","null","0.0153","null","null","null","1.7495","0.05","4.49","null",
"2543638","null","DeAnthony Thomas","RB","KC","RB","KC","null","4.5044","null","null","237","237","null","null","0.1199","null","null","null","4.9933","2.68","2.5333","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","null","3.5403","null","null","262","262","null","null","0.1242","null","null","null","4.9933","2.68","5.5581","null",
"2543640","null","Tom Savage","QB","HOU","QB","HOU","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543641","null","Devin Street","WR","DAL","WR","DAL","null","2.8303","null","null","283","283","null","null","0.0688","null","null","null","3.6995","1.807","6.5799","null",
"2543646","null","Bruce Ellington","WR","SF","WR","SF","null","1.3448","null","null","336","336","null","null","0.1585","null","null","null","2.0205","0.7","6.8026","null",
"2543655","null","Tyler Gaffney","RB","NE","RB","NE","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543664","null","Terrance West","RB","TEN","RB","TEN","null","1.026","null","null","354","354","null","null","0.0261","null","null","null","2.2077","0","2.0622","null",
"2543682","null","Bishop Sankey","RB","TEN","RB","TEN","null","5.457","null","null","210","210","null","null","0.1505","null","null","null","6.0439","4.67","4.4764","null",
"2543683","null","Austin Seferian-Jenkins","TE","TB","TE","TB","null","2.428","null","null","299","299","null","null","0.1017","null","null","null","3.8908","-0.0994","9.6187","null",
"2543689","null","Kevin Norwood","WR","CAR","WR","CAR","null","0.2439","null","null","428","428","null","null","0.0102","null","null","null","0.4419","0","8.0512","null",
"2543690","null","Marion Grice","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543695","null","Jay Prosch","RB","HOU","RB","HOU","null","0.6472","null","null","391","391","null","null","0.0474","null","null","null","1.4212","0.04","4.3256","null",
"2543698","null","Tevin Reese","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543703","null","Tajh Boyd","QB","FA","QB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543704","null","Lorenzo Taliaferro","RB","BAL","RB","BAL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543714","null","Arthur Lynch","TE","FA","TE","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543715","null","Jerick McKinnon","RB","MIN","RB","MIN","null","2.389","null","null","301","301","null","null","0.05","null","null","null","4.0275","0.79","2.0744","null",
"2543721","null","C.J. Fiedorowicz","TE","HOU","TE","HOU","null","1.7904","null","null","318","318","null","null","0.0704","null","null","null","2.5659","1.16","4.6681","null",
"2543728","null","Rob Blanchflower","TE","FA","TE","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543743","null","Carlos Hyde","RB","SF","RB","SF","null","9.6448","null","null","94","94","null","null","0.6849","null","null","null","11.7457","6.52","4.965","null",
"2543745","null","Jalen Saunders","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543746","null","Josh Huff","WR","PHI","WR","PHI","null","4.7379","null","null","228","228","null","null","0.0333","null","null","null","5.6061","3.4931","4.0569","null",
"2543751","null","David Fales","QB","FA","QB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
