playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2495470","null","Stevan Ridley","RB","NYJ","RB","NYJ","null","0.1049","null","null","481","481","null","null","0.065","null","null","null","0.1906","0","6.9869","null",
"2495471","null","Jacquizz Rodgers","RB","CHI","RB","CHI","null","3.4224","null","null","285","285","null","null","0.3201","null","null","null","5.1857","1.4857","3.7526","null",
"2495472","null","Jordan Todman","RB","PIT","RB","PIT","null","0.3644","null","null","439","439","null","null","0.003","null","null","null","0.8364","0","5.4598","null",
"2495473","null","Shane Vereen","RB","NYG","RB","NYG","null","6.8831","null","null","181","181","null","null","0.2365","null","null","null","8.1529","4.82","3.2038","null",
"2495474","null","Ryan Williams","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2495558","null","Dwayne Bowe","WR","CLE","WR","CLE","null","3.346","null","null","286","286","null","null","0.2874","null","null","null","5.4991","0.26","6.5365","null",
"2495560","null","Ahmad Bradshaw","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2495620","null","Clark Harris","TE","CIN","TE","CIN","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2495647","null","Calvin Johnson","WR","DET","WR","DET","null","12.8139","null","null","57","57","null","null","0.2611","null","null","null","14.9348","9.5","6.5335","null",
"2495651","null","Jacoby Jones","WR","SD","WR","SD","null","1.0007","null","null","382","382","null","null","0.1355","null","null","null","1.6111","0","5.153","null",
"2495660","null","Brian Leonard","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2495663","null","Marshawn Lynch","RB","SEA","RB","SEA","null","10.5208","null","null","88","88","null","null","0.3017","null","null","null","14.2605","0.7017","11.926","null",
"2495676","null","Robert Meachem","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2495700","null","Greg Olsen","TE","CAR","TE","CAR","null","11.4747","null","null","70","70","null","null","0.3661","null","null","null","14.0623","8.85","8.8832","null",
"2495724","null","Dante Rosario","TE","FA","TE","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2495748","null","Drew Stanton","QB","ARI","QB","ARI","null","0.8818","null","null","391","391","null","null","0.1081","null","null","null","1.5419","0","3.4827","null",
"2495801","null","Miles Austin","WR","PHI","WR","PHI","null","2.4775","null","null","309","309","null","null","0.0394","null","null","null","3.7838","1.06","5.321","null",
"2495802","null","Jason Avant","WR","KC","WR","KC","null","2.2742","null","null","318","318","null","null","0.0666","null","null","null","3.2122","1.08","5.7593","null",
"2495821","null","Marques Colston","WR","NO","WR","NO","null","9.2676","null","null","106","106","null","null","0.0935","null","null","null","11.2018","6.5065","4.4082","null",
"2495824","null","Jay Cutler","QB","CHI","QB","CHI","null","5.1932","null","null","229","229","null","null","1.0145","null","null","null","10.4479","-0.1379","9.9086","null",
"2495825","null","Owen Daniels","TE","DEN","TE","DEN","null","6.6086","null","null","188","188","null","null","0.589","null","null","null","8.8079","4.43","4.9496","null",
"2495826","null","Vernon Davis","TE","SF","TE","SF","null","2.0251","null","null","325","325","null","null","0.1046","null","null","null","4.0876","0","5.4582","null",
"2495831","null","Maurice Jones-Drew","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2495843","null","Derek Hagan","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2495863","null","Tarvaris Jackson","QB","SEA","QB","SEA","null","0.1245","null","null","478","478","null","null","0.0502","null","null","null","0.1949","0","5.3985","null",
"2495867","null","Greg Jennings","WR","MIA","WR","MIA","null","4.5254","null","null","250","250","null","null","0.1497","null","null","null","6.2079","3.0022","3.0041","null",
"2495888","null","Marcedes Lewis","TE","JAC","TE","JAC","null","3.5855","null","null","277","277","null","null","0.2243","null","null","null","4.8369","2.18","2.7485","null",
"2495893","null","Brandon Marshall","WR","NYJ","WR","NYJ","null","14.1635","null","null","42","42","null","null","0.1863","null","null","null","16.5184","11.79","5.5255","null",
"2495967","null","Leon Washington","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2495979","null","DeAngelo Williams","RB","PIT","RB","PIT","null","3.6904","null","null","272","272","null","null","0.2085","null","null","null","6.6189","0.9509","3.5729","null",
"2499248","null","Kris Durham","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2499255","null","Richard Gordon","TE","FA","TE","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2499277","null","David Ausberry","TE","FA","TE","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2500351","null","Phil Dawson","K","SF","K","SF","null","8.3959","null","null","134","134","null","null","0.032","null","null","null","9.3165","7.1157","4.0494","null",
"2501078","null","Matt Hasselbeck","QB","IND","QB","IND","null","2.2351","null","null","320","320","null","null","0.6701","null","null","null","4.065","-0.0689","5.6799","null",
"2501863","null","Peyton Manning","QB","DEN","QB","DEN","null","18.9196","null","null","5","5","null","null","0.1863","null","null","null","20.0774","16.6987","5.0998","null",
"2503471","null","Adam Vinatieri","K","IND","K","IND","null","9.2665","null","null","107","107","null","null","0.1766","null","null","null","10.0778","7.6198","5.4797","null",
"2504162","null","Shayne Graham","K","FA","K","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2504257","null","Sebastian Janikowski","K","OAK","K","OAK","null","8.6928","null","null","124","124","null","null","0.1064","null","null","null","9.7148","7.0987","4.6888","null",
"2504343","null","Jay Feely","K","FA","K","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2504531","null","Michael Vick","QB","PIT","QB","PIT","null","16.8969","null","null","19","19","null","null","0.1011","null","null","null","19.3891","13.876","2.6165","null",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","null","13.691","null","null","49","49","null","null","0.3422","null","null","null","14.9533","11.81","3.8715","null",
"2504743","null","Santana Moss","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2504747","null","Reggie Wayne","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","null","18.1404","null","null","8","8","null","null","0.5051","null","null","null","20.3021","-0.2784","9.9515","null",
"2504797","null","Matt Bryant","K","ATL","K","ATL","null","9.2853","null","null","104","104","null","null","0.087","null","null","null","10.0153","7.858","6.3014","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","null","0.5874","null","null","419","419","null","null","0.1631","null","null","null","1.0421","0","4.4265","null",
"2504941","null","Billy Cundiff","K","FA","K","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","null","14.1145","null","null","44","44","null","null","1.3752","null","null","null","15.0959","12.1475","4.2988","null",
"2505245","null","Carson Palmer","QB","ARI","QB","ARI","null","18.7827","null","null","6","6","null","null","0.3705","null","null","null","19.8192","16.6226","5.2249","null",
"2505299","null","Antonio Gates","TE","SD","TE","SD","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2505310","null","Kassim Osgood","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2505459","null","Josh Brown","K","NYG","K","NYG","null","7.6442","null","null","156","156","null","null","0.0879","null","null","null","8.9547","6.3768","4.912","null",
"2505551","null","Andre Johnson","WR","IND","WR","IND","null","7.1571","null","null","176","176","null","null","0.2334","null","null","null","10.815","2.3989","7.9849","null",
"2505587","null","Anquan Boldin","WR","SF","WR","SF","null","10.0027","null","null","95","95","null","null","0.1933","null","null","null","10.7874","8.1649","3.7687","null",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","null","10.2479","null","null","90","90","null","null","0.5053","null","null","null","13.0017","8.09","6.5459","null",
"2505785","null","Malcom Floyd","WR","SD","WR","SD","null","8.404","null","null","133","133","null","null","0.1383","null","null","null","9.1946","6","2.3484","null",
"2505790","null","Wes Welker","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2505936","null","Steven Jackson","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2505982","null","Matt Schaub","QB","BAL","QB","BAL","null","0.1845","null","null","464","464","null","null","0.0355","null","null","null","0.309","-0.01","5.2403","null",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","null","16.2084","null","null","25","25","null","null","0.278","null","null","null","17.4264","13.9317","3.4145","null",
"2506004","null","Jerricho Cotchery","WR","CAR","WR","CAR","null","1.3806","null","null","351","351","null","null","0.0646","null","null","null","2.247","0","2.4153","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","null","3.2213","null","null","288","288","null","null","0.9453","null","null","null","6.2701","-0.01","10.5167","null",
"2506063","null","Josh Scobee","K","PIT","K","PIT","null","8.6743","null","null","126","126","null","null","0.227","null","null","null","9.2631","7.4933","3.2357","null",
"2506106","null","Larry Fitzgerald","WR","ARI","WR","ARI","null","14.3534","null","null","40","40","null","null","0.2749","null","null","null","16.3959","12.2511","3.6541","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2506121","null","Philip Rivers","QB","SD","QB","SD","null","17.3199","null","null","15","15","null","null","0.2972","null","null","null","17.909","15.956","4.1949","null",
"2506122","null","Benjamin Watson","TE","NO","TE","NO","null","4.6469","null","null","248","248","null","null","0.2805","null","null","null","5.5609","2.5707","2.6767","null",
"2506147","null","John Kuhn","RB","GB","RB","GB","null","1.1285","null","null","372","372","null","null","0.1036","null","null","null","1.8492","0.39","5.8923","null",
"2506149","null","Shaun Suisham","K","PIT","K","PIT","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2506194","null","Nick Novak","K","HOU","K","HOU","null","7.5758","null","null","159","159","null","null","0.1412","null","null","null","9.1214","0","6.4888","null",
"2506222","null","Josh Cribbs","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2506264","null","Robbie Gould","K","CHI","K","CHI","null","8.4986","null","null","129","129","null","null","0.1068","null","null","null","9.7114","6.8246","2.6187","null",
"2506287","null","Lance Moore","WR","DET","WR","DET","null","2.9937","null","null","295","295","null","null","0.0723","null","null","null","4.508","-0.0006","2.0462","null",
"2506313","null","Nate Washington","WR","HOU","WR","HOU","null","7.46","null","null","163","163","null","null","0.0753","null","null","null","9.5655","4.1857","3.3452","null",
"2506340","null","Alex Smith","QB","KC","QB","KC","null","15.7496","null","null","29","29","null","null","0.2773","null","null","null","16.333","14.4812","3.3305","null",
"2506341","null","Ronnie Brown","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","null","22.9645","null","null","1","1","null","null","1.8305","null","null","null","25.0356","18.496","6.7651","null",
"2506364","null","Jason Campbell","QB","FA","QB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2506366","null","Roddy White","WR","ATL","WR","ATL","null","8.9292","null","null","118","118","null","null","0.3533","null","null","null","11.5148","3.3022","5.7495","null",
"2506369","null","Heath Miller","TE","PIT","TE","PIT","null","7.2361","null","null","172","172","null","null","0.4646","null","null","null","9.0616","5.8989","4.2613","null",
"2506386","null","Mike Nugent","K","CIN","K","CIN","null","8.2518","null","null","141","141","null","null","0.1402","null","null","null","9.2439","6.4373","1.7321","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","null","9.9774","null","null","96","96","null","null","0.4921","null","null","null","12.3619","8.411","4.539","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","null","12.228","null","null","62","62","null","null","0.2467","null","null","null","13.8229","9.54","5.6687","null",
"2506410","null","Alex Smith","TE","NO","TE","NO","null","0.7882","null","null","401","401","null","null","0.0585","null","null","null","1.8069","0","2.1696","null",
"2506444","null","Kyle Orton","QB","FA","QB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2506467","null","Darren Sproles","RB","PHI","RB","PHI","null","8.8273","null","null","120","120","null","null","0.3449","null","null","null","10.1284","6.452","2.2183","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","null","0.2311","null","null","455","455","null","null","0.0148","null","null","null","0.3801","-0.01","4.8996","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","null","0.4322","null","null","432","432","null","null","0.1084","null","null","null","0.7372","0","4.7637","null",
"2506562","null","Matt Cassel","QB","DAL","QB","DAL","null","1.6706","null","null","338","338","null","null","0.2784","null","null","null","3.5689","-0.052","4.8409","null",
"2506581","null","Ryan Fitzpatrick","QB","NYJ","QB","NYJ","null","15.3739","null","null","32","32","null","null","0.7126","null","null","null","16.1338","12.9515","2.5794","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","2.8932","null","null","297","297","null","null","0.1642","null","null","null","3.7239","1.3984","3.7719","null",
"2506677","null","Matt Prater","K","DET","K","DET","null","7.7244","null","null","150","150","null","null","0.0397","null","null","null","8.9155","5.4207","3.3724","null",
"2506817","null","Montell Owens","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","null","4.9232","null","null","239","239","null","null","0.0655","null","null","null","6.4631","2.5223","2.8947","null",
"2506874","null","Reggie Bush","RB","SF","RB","SF","null","5.1029","null","null","233","233","null","null","0.1138","null","null","null","6.5459","2.854","1.6522","null",
"2506885","null","Santonio Holmes","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.7316","null","null","409","409","null","null","0.0924","null","null","null","1.2316","0","3.5772","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","0.3575","null","null","442","442","null","null","0.0017","null","null","null","0.9157","0","6.2848","null",
"2507141","null","Pierre Thomas","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","14.6073","null","null","37","37","null","null","0.9235","null","null","null","16.8631","13.19","6.4387","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","9.6414","null","null","98","98","null","null","0.3396","null","null","null","11.21","3.9641","6.824","null",
"2507170","null","Zach Miller","TE","FA","TE","FA","null","0.9322","null","null","385","385","null","null","0.0729","null","null","null","1.6918","0","2.751","null",
"2507182","null","Matt Spaeth","TE","PIT","TE","PIT","null","0.0203","null","null","493","493","null","null","0.012","null","null","null","0.0309","0","6.1056","null",
"2507183","null","James Jones","WR","GB","WR","GB","null","12.1744","null","null","63","63","null","null","0.2522","null","null","null","13.8585","10.71","4.8957","null",
"2507192","null","Michael Bush","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","2.6474","null","null","305","305","null","null","0.1433","null","null","null","3.6944","0.78","2.3243","null",
"2507225","null","Nick Folk","K","NYJ","K","NYJ","null","8.3399","null","null","138","138","null","null","0.095","null","null","null","9.5125","6.4653","1.8423","null",
"2507232","null","Mason Crosby","K","GB","K","GB","null","8.3879","null","null","135","135","null","null","0.092","null","null","null","8.916","7.413","8.0374","null",
"2507237","null","Jordan Palmer","QB","FA","QB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2507278","null","Jackie Battle","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.1954","null","null","463","463","null","null","0.0165","null","null","null","0.3003","0","5.1681","null",
"2507374","null","Steven Hauschka","K","SEA","K","SEA","null","9.1303","null","null","110","110","null","null","0.1272","null","null","null","10.1122","7.5387","6.835","null",
"2507401","null","Dan Carpenter","K","BUF","K","BUF","null","9.4407","null","null","100","100","null","null","0.1648","null","null","null","10.8308","6.9809","3.6033","null",
"2507405","null","Matthew Mulligan","TE","BUF","TE","BUF","null","0.4521","null","null","430","430","null","null","0.0433","null","null","null","0.6421","0","5.9334","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","3.9142","null","null","264","264","null","null","0.1717","null","null","null","5.3315","2.0399","4.9325","null",
"2507463","null","Connor Barth","K","FA","K","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","2.2127","null","null","321","321","null","null","0.2279","null","null","null","3.6979","0.03","5.0582","null",
"2507585","null","Will Taufoou","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","RB","BUF","RB","BUF","null","0.391","null","null","437","437","null","null","0.0271","null","null","null","0.9384","0","5.5954","null",
"2507596","null","Marcus Thigpen","WR","BUF","WR","BUF","null","1.22","null","null","364","364","null","null","0.0573","null","null","null","25.9412","0","6.1536","null",
"2507737","null","Darrel Young","RB","WAS","RB","WAS","null","1.2762","null","null","359","359","null","null","0.0875","null","null","null","2.3355","0","5.7331","null",
"2507763","null","Mike Wallace","WR","MIN","WR","MIN","null","8.9366","null","null","117","117","null","null","0.0981","null","null","null","10.7007","7.23","4.5365","null",
"2507779","null","Donald Brown","RB","SD","RB","SD","null","1.0341","null","null","378","378","null","null","0.0832","null","null","null","2.3891","0","5.7108","null",
"2507828","null","Logan Paulsen","TE","WAS","TE","WAS","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2507883","null","Jeff Cumberland","TE","NYJ","TE","NYJ","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2507897","null","Alfonso Smith","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","CLE","WR","CLE","null","0.1456","null","null","473","473","null","null","0.0143","null","null","null","0.3133","0","6.8694","null",
"2507999","null","Chris Ivory","RB","NYJ","RB","NYJ","null","11.1647","null","null","74","74","null","null","0.332","null","null","null","13.6682","8.49","4.2383","null",
"2508020","null","Richie Brockel","TE","CAR","TE","CAR","null","0.0571","null","null","484","484","null","null","0.0386","null","null","null","0.1153","0","6.8024","null",
"2508051","null","John Conner","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","17.1685","null","null","16","16","null","null","0.5787","null","null","null","20.2408","14.62","6.9044","null",
"2508096","null","Tyler Clutts","RB","DAL","RB","DAL","null","0.7792","null","null","402","402","null","null","0.027","null","null","null","1.5859","0","4.006","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","6.2954","null","null","196","196","null","null","0.2976","null","null","null","7.6777","4.59","2.8504","null",
"2508112","null","Rob Housler","TE","CLE","TE","CLE","null","1.6542","null","null","340","340","null","null","0.0367","null","null","null","2.9554","0.15","3.1004","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","FA","QB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2508137","null","Ryan Taylor","TE","FA","TE","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","SEA","RB","SEA","null","0.0033","null","null","500","500","null","null","0.0033","null","null","null","0.007","0","7.5195","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","4.3018","null","null","255","255","null","null","0.0919","null","null","null","6.9349","0","8.2235","null",
"2530515","null","Chris Hogan","WR","BUF","WR","BUF","null","4.2224","null","null","258","258","null","null","0.0345","null","null","null","5.6989","0.3127","5.237","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2530575","null","Drew Davis","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","5.6252","null","null","220","220","null","null","0.1573","null","null","null","6.5533","1.477","1.5846","null",
"2530690","null","DuJuan Harris","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2530699","null","Henry Hynoski","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","0.3869","null","null","438","438","null","null","0.0294","null","null","null","0.8079","0.04","6.6662","null",
"2530713","null","Jeff Maehl","WR","FA","WR","FA","null","0.005","null","null","498","498","null","null","0.005","null","null","null","0.0071","0","7.9441","null",
"2530720","null","Joseph Morgan","WR","NO","WR","NO","null","0.3542","null","null","444","444","null","null","0.1043","null","null","null","0.4519","0","6.9184","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","9.0972","null","null","112","112","null","null","0.0916","null","null","null","9.9879","1.9577","3.7884","null",
"2530754","null","Brett Brackett","TE","FA","TE","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","1.1551","null","null","368","368","null","null","0.0156","null","null","null","1.5543","0.09","6.1506","null",
"2530959","null","Marcus Harris","WR","NYG","WR","NYG","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2530990","null","Phillip Tanner","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2531049","null","Chris Matthews","WR","SEA","WR","SEA","null","2.2754","null","null","317","317","null","null","0.0178","null","null","null","3.5773","0.97","3.9472","null",
"2531218","null","Chase Reynolds","RB","STL","RB","STL","null","0.2669","null","null","452","452","null","null","0.0346","null","null","null","0.3798","0","6.3079","null",
"2531332","null","Terrelle Pryor","QB","FA","QB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","CLE","WR","CLE","null","9.251","null","null","108","108","null","null","0.1855","null","null","null","11.6552","2.7825","7.3409","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2532807","null","Ryan Broyles","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","14.426","null","null","39","39","null","null","0.2032","null","null","null","16.3617","11.8117","2.7962","null",
"2532823","null","Juron Criner","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","1.9446","null","null","329","329","null","null","0.1517","null","null","null","2.7458","0.559","4.6388","null",
"2532838","null","Coby Fleener","TE","IND","TE","IND","null","6.6151","null","null","187","187","null","null","0.1189","null","null","null","9.3535","4.4509","4.8174","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","7.624","null","null","157","157","null","null","0.0998","null","null","null","9.7799","4.4487","4.1298","null",
"2532842","null","Nick Foles","QB","STL","QB","STL","null","14.3159","null","null","41","41","null","null","0.1938","null","null","null","15.7529","12.0617","4.3728","null",
"2532850","null","T.J. Graham","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2532851","null","Cyrus Gray","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","SD","TE","SD","null","7.4124","null","null","165","165","null","null","0.1278","null","null","null","8.7727","2.1306","5.8327","null",
"2532862","null","Junior Hemingway","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2532864","null","Dan Herron","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2532865","null","T.Y. Hilton","WR","IND","WR","IND","null","13.9611","null","null","46","46","null","null","0.2499","null","null","null","15.7502","11.23","5.767","null",
"2532876","null","A.J. Jenkins","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2532884","null","Marvin Jones","WR","CIN","WR","CIN","null","7.5885","null","null","158","158","null","null","0.1333","null","null","null","8.7192","4.1298","2.5909","null",
"2532887","null","Jermaine Kearse","WR","SEA","WR","SEA","null","7.4504","null","null","164","164","null","null","0.198","null","null","null","8.2226","1.6603","3.5578","null",
"2532888","null","Case Keenum","QB","STL","QB","STL","null","0.998","null","null","383","383","null","null","0.0969","null","null","null","1.6835","-0.0689","2.8382","null",
"2532894","null","Ryan Lindley","QB","FA","QB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2532899","null","Doug Martin","RB","TB","RB","TB","null","8.4065","null","null","132","132","null","null","0.1476","null","null","null","11.2531","4.92","5.5329","null",
"2532903","null","Rishard Matthews","WR","MIA","WR","MIA","null","8.0651","null","null","146","146","null","null","0.2486","null","null","null","8.6078","4.8877","5.4552","null",
"2532917","null","Kellen Moore","QB","DAL","QB","DAL","null","0.0151","null","null","496","496","null","null","0.014","null","null","null","0.0229","0","5.7782","null",
"2532923","null","Chris Owusu","WR","NYJ","WR","NYJ","null","1.0719","null","null","376","376","null","null","0.0619","null","null","null","1.7288","0","2.7888","null",
"2532926","null","Isaiah Pead","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2532930","null","DeVier Posey","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2532933","null","Brian Quick","WR","STL","WR","STL","null","3.5233","null","null","278","278","null","null","0.0923","null","null","null","4.7151","0.32","2.7836","null",
"2532941","null","Gerell Robinson","TE","MIA","TE","MIA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2532956","null","Ryan Tannehill","QB","MIA","QB","MIA","null","16.6205","null","null","22","22","null","null","0.5377","null","null","null","17.8906","14.3421","2.7674","null",
"2532960","null","Nick Toon","WR","STL","WR","STL","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2532968","null","Blair Walsh","K","MIN","K","MIN","null","7.6488","null","null","154","154","null","null","0.0388","null","null","null","8.5401","6.6069","4.6032","null",
"2532970","null","Brandon Weeden","QB","DAL","QB","DAL","null","15.5707","null","null","30","30","null","null","0.4353","null","null","null","17.2363","13.4937","3.448","null",
"2532975","null","Russell Wilson","QB","SEA","QB","SEA","null","21.0538","null","null","3","3","null","null","1.6915","null","null","null","21.8971","18.9202","5.4772","null",
