playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
2532899,null,Doug Martin,RB,TB,RB,TB,null,11.153,null,null,83,83,null,null,0.1329,null,null,null,14.8889,8.29,6.7549,null
2532900,null,Keshawn Martin,WR,HOU,WR,HOU,null,0.2476,null,null,501,501,null,null,0.0302,null,null,null,0.437,0,7.7813,null
2532903,null,Rishard Matthews,WR,MIA,WR,MIA,null,1.6956,null,null,370,370,null,null,0.0577,null,null,null,2.177,0.2949,4.0573,null
2532917,null,Kellen Moore,QB,FA,QB,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2532923,null,Chris Owusu,WR,FA,WR,FA,null,0.3615,null,null,484,484,null,null,0.0345,null,null,null,0.8647,0,6.4935,null
2532926,null,Isaiah Pead,RB,FA,RB,FA,null,0.6211,null,null,448,448,null,null,0.0085,null,null,null,1.1648,0,3.7352,null
2532930,null,DeVier Posey,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2532933,null,Brian Quick,WR,STL,WR,STL,null,8.3224,null,null,144,144,null,null,0.2865,null,null,null,10.2049,4.5886,5.6108,null
2532941,null,Gerell Robinson,TE,MIA,TE,MIA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2532956,null,Ryan Tannehill,QB,MIA,QB,MIA,null,20.389,null,null,5,5,null,null,0.2265,null,null,null,20.9296,19.5046,5.1736,null
2532960,null,Nick Toon,WR,NO,WR,NO,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2532968,null,Blair Walsh,K,MIN,K,MIN,null,8.0851,null,null,152,152,null,null,0.2107,null,null,null,9.465,6.3857,5.0929,null
2532970,null,Brandon Weeden,QB,DAL,QB,DAL,null,0.3162,null,null,490,490,null,null,0.0274,null,null,null,0.5182,0,6.5058,null
2532975,null,Russell Wilson,QB,SEA,QB,SEA,null,19.4175,null,null,9,9,null,null,0.4775,null,null,null,21.1279,15.8608,6.1702,null
2532977,null,Kendall Wright,WR,TEN,WR,TEN,null,10.2418,null,null,102,102,null,null,0.3188,null,null,null,12.2723,7.4837,6.2054,null
2532978,null,Jarius Wright,WR,MIN,WR,MIN,null,5.3817,null,null,236,236,null,null,0.0239,null,null,null,6.3241,3.82,3.3692,null
2532991,null,Evan Rodriguez,TE,FA,TE,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2533012,null,Vick Ballard,RB,IND,RB,IND,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2533028,null,James Hanna,TE,DAL,TE,DAL,null,0.47,null,null,473,473,null,null,0.0493,null,null,null,0.7186,0.11,5.7195,null
2533030,null,Jonas Gray,RB,FA,RB,FA,null,1.2779,null,null,395,395,null,null,0.1058,null,null,null,2.2267,0,1.8807,null
2533031,null,Andrew Luck,QB,IND,QB,IND,null,20.4723,null,null,4,4,null,null,0.1455,null,null,null,21.81,19.24,5.5749,null
2533032,null,Trent Richardson,RB,FA,RB,FA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2533033,null,Robert Griffin,QB,WAS,QB,WAS,null,0.8625,null,null,429,429,null,null,0.047,null,null,null,1.4548,0,1.85,null
2533034,null,Lamar Miller,RB,MIA,RB,MIA,null,13.7084,null,null,51,51,null,null,0.93,null,null,null,15.3379,10.42,5.2386,null
2533036,null,LaMichael James,RB,MIA,RB,MIA,null,1.5967,null,null,376,376,null,null,0.1659,null,null,null,2.1036,0.6829,4.9617,null
2533037,null,Chris Polk,RB,HOU,RB,HOU,null,3.4963,null,null,307,307,null,null,0.0938,null,null,null,4.4515,0.9349,1.5899,null
2533038,null,Justin Blackmon,WR,JAC,WR,JAC,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2533039,null,Alshon Jeffery,WR,CHI,WR,CHI,null,13.1176,null,null,55,55,null,null,0.059,null,null,null,14.6193,9.6959,5.8397,null
2533040,null,Mohamed Sanu,WR,CIN,WR,CIN,null,5.8937,null,null,221,221,null,null,0.06,null,null,null,7.781,3.7857,4.7264,null
2533046,null,Dwayne Allen,TE,IND,TE,IND,null,6.6079,null,null,199,199,null,null,0.0374,null,null,null,8.1438,3.6244,6.5733,null
2533047,null,Orson Charles,TE,NO,TE,NO,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2533349,null,Austin Davis,QB,FA,QB,FA,null,0.1073,null,null,530,530,null,null,0.0773,null,null,null,0.1292,0,7.5205,null
2533353,null,Cory Harkey,TE,STL,TE,STL,null,0.4292,null,null,479,479,null,null,0.0244,null,null,null,0.5869,0.11,6.2448,null
2533436,null,Brock Osweiler,QB,DEN,QB,DEN,null,0.3555,null,null,485,485,null,null,0.0482,null,null,null,0.6565,0,4.9946,null
2533437,null,Ronnie Hillman,RB,DEN,RB,DEN,null,5.1551,null,null,245,245,null,null,0.1106,null,null,null,5.9153,3.3689,2.4451,null
2533444,null,Randy Bullock,K,HOU,K,HOU,null,8.8984,null,null,131,131,null,null,0.2477,null,null,null,9.7069,7.8612,4.4037,null
2533457,null,Alfred Morris,RB,WAS,RB,WAS,null,11.1504,null,null,84,84,null,null,0.2921,null,null,null,13.8676,9.13,5.874,null
2533460,null,Robert Turbin,RB,SEA,RB,SEA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2533533,null,Rueben Randle,WR,NYG,WR,NYG,null,10.6387,null,null,93,93,null,null,0.0599,null,null,null,12.8722,7.0729,5.1971,null
2533537,null,Stephen Hill,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2533539,null,Tommy Streeter,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2533540,null,Edwin Baker,RB,NO,RB,NO,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2533545,null,Bernard Pierce,RB,JAC,RB,JAC,null,0.6099,null,null,453,453,null,null,0.0126,null,null,null,1.183,0,7.8085,null
2534241,null,Derek Carrier,TE,WAS,TE,WAS,null,2.5964,null,null,338,338,null,null,0.1527,null,null,null,3.2062,0.6846,4.0129,null
2534244,null,Chase Ford,TE,MIN,TE,MIN,null,1.0624,null,null,410,410,null,null,0.1136,null,null,null,1.9747,0.17,1.919,null
2534436,null,Deonte Thompson,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2534437,null,Austin Johnson,RB,NO,RB,NO,null,1.103,null,null,404,404,null,null,0.0648,null,null,null,1.2656,0.2656,5.6205,null
2534571,null,Bobby Rainey,RB,TB,RB,TB,null,2.6118,null,null,337,337,null,null,0.0857,null,null,null,4.0499,0.6,5.3641,null
2534742,null,Taylor Thompson,TE,FA,TE,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2534752,null,Adrien Robinson,TE,FA,TE,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2534770,null,Jonathan Grimes,RB,HOU,RB,HOU,null,3.2736,null,null,313,313,null,null,0.1607,null,null,null,5.3158,1.064,4.6788,null
2534779,null,Julian Talley,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2534789,null,Daryl Richardson,RB,FA,RB,FA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2534796,null,Bryce Brown,RB,BUF,RB,BUF,null,0.9948,null,null,417,417,null,null,0.0258,null,null,null,2.1482,0.2911,3.0627,null
2534797,null,Greg Zuerlein,K,STL,K,STL,null,7.609,null,null,166,166,null,null,0.2725,null,null,null,9.5805,5.4736,3.2353,null
2534820,null,Garrett Celek,TE,SF,TE,SF,null,0.49,null,null,469,469,null,null,0.0116,null,null,null,0.7065,0.1043,5.9997,null
2534871,null,Derrick Coleman,RB,SEA,RB,SEA,null,0.9866,null,null,418,418,null,null,0.0353,null,null,null,1.8053,0.14,2.7645,null
2534889,null,Matt Simms,QB,FA,QB,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2535522,null,Brian Tyms,WR,NE,WR,NE,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2535535,null,Phillip Supernaw,TE,TEN,TE,TEN,null,0.1311,null,null,525,525,null,null,0.007,null,null,null,0.316,0,6.1061,null
2535634,null,Chris Givens,WR,STL,WR,STL,null,1.0086,null,null,415,415,null,null,0.1084,null,null,null,2.0324,0.3178,7.0653,null
2535696,null,Joe Banyard,RB,FA,RB,FA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2535698,null,Cole Beasley,WR,DAL,WR,DAL,null,5.8242,null,null,225,225,null,null,0.4536,null,null,null,7.0081,3.6202,2.3502,null
2535708,null,Lance Dunbar,RB,DAL,RB,DAL,null,5.2224,null,null,244,244,null,null,0.1175,null,null,null,6.5225,3.3659,1.2239,null
2535716,null,Saalim Hakim,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2535869,null,Rod Streater,WR,OAK,WR,OAK,null,4.2936,null,null,273,273,null,null,0.0389,null,null,null,6.1166,1.7311,2.7011,null
2535876,null,Griff Whalen,WR,IND,WR,IND,null,0.6177,null,null,450,450,null,null,0.0355,null,null,null,1.2344,0.1211,4.4676,null
2535882,null,Mike Brown,WR,CAR,WR,CAR,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2535890,null,Travaris Cadet,RB,NE,RB,NE,null,0.4664,null,null,474,474,null,null,0.0315,null,null,null,0.8773,-0.0689,5.1133,null
2535963,null,Phil Bates,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2535964,null,Josh Bellamy,WR,CHI,WR,CHI,null,0.7384,null,null,439,439,null,null,0.0783,null,null,null,1.0563,0.1958,6.2808,null
2535966,null,Brenton Bersin,WR,CAR,WR,CAR,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2536006,null,Matt Blanchard,QB,GB,QB,GB,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2536031,null,Damaris Johnson,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2536044,null,Jamize Olawale,RB,OAK,RB,OAK,null,0.1479,null,null,522,522,null,null,0.0681,null,null,null,0.2891,0,7.0563,null
2536056,null,Jeremy Stewart,RB,FA,RB,FA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2536071,null,Cooper Helfet,TE,SEA,TE,SEA,null,0.5651,null,null,462,462,null,null,0.0471,null,null,null,1.0611,0,5.447,null
2536340,null,Justin Tucker,K,BAL,K,BAL,null,9.2261,null,null,123,123,null,null,0.0675,null,null,null,10.0582,8.344,5.5529,null
2536342,null,Brandon Bostick,TE,FA,TE,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2536532,null,Jorvorskie Lane,RB,TB,RB,TB,null,0.6234,null,null,447,447,null,null,0.0052,null,null,null,0.937,0.05,5.6958,null
2537931,null,Josh Gordon,WR,CLE,WR,CLE,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2537933,null,Larry Donnell,TE,NYG,TE,NYG,null,7.7257,null,null,161,161,null,null,0.4267,null,null,null,10.5934,4.6497,7.4776,null
2539202,null,Chris Gragg,TE,BUF,TE,BUF,null,1.5821,null,null,377,377,null,null,0.092,null,null,null,2.8795,0,2.2264,null
2539203,null,Cobi Hamilton,WR,MIA,WR,MIA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2539205,null,Terrance Williams,WR,DAL,WR,DAL,null,9.0691,null,null,126,126,null,null,0.2503,null,null,null,10.6877,5.1409,5.9405,null
2539214,null,Kenbrell Thompkins,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2539217,null,Andre Ellington,RB,ARI,RB,ARI,null,12.2342,null,null,66,66,null,null,0.309,null,null,null,13.8161,10.06,5.4918,null
2539227,null,Dustin Hopkins,K,WAS,K,WAS,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2539228,null,EJ Manuel,QB,BUF,QB,BUF,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2539235,null,Tavarres King,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2539246,null,Chris Harper,WR,NYG,WR,NYG,null,1.1011,null,null,405,405,null,null,0.1381,null,null,null,2.6082,0,2.7393,null
2539250,null,Quinton Patton,WR,SF,WR,SF,null,2.5605,null,null,339,339,null,null,0.0951,null,null,null,3.0674,0.4181,4.8451,null
2539256,null,Aaron Dobson,WR,NE,WR,NE,null,3.6464,null,null,302,302,null,null,0.0674,null,null,null,5.3245,0.448,2.3115,null
2539258,null,Zac Dysert,QB,FA,QB,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2539260,null,Denard Robinson,RB,JAC,RB,JAC,null,5.0547,null,null,248,248,null,null,0.0819,null,null,null,5.9862,3.74,2.7592,null
2539265,null,Rex Burkhead,RB,CIN,RB,CIN,null,1.0267,null,null,413,413,null,null,0.036,null,null,null,1.514,0.19,4.9023,null
2539275,null,Mike Glennon,QB,TB,QB,TB,null,0.7978,null,null,433,433,null,null,0.147,null,null,null,1.4544,0,4.7989,null
2539287,null,Landry Jones,QB,PIT,QB,PIT,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2539289,null,Kenjon Barner,RB,PHI,RB,PHI,null,0.1197,null,null,527,527,null,null,0.0897,null,null,null,0.1451,0.0249,7.6631,null
2539291,null,Markus Wheaton,WR,PIT,WR,PIT,null,10.7252,null,null,92,92,null,null,0.1046,null,null,null,14.8234,7.76,6.4313,null
2539303,null,Zach Line,RB,MIN,RB,MIN,null,0.7763,null,null,435,435,null,null,0.0263,null,null,null,1.0578,0.15,4.5361,null
2539308,null,Matt Barkley,QB,ARI,QB,ARI,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2539315,null,Stepfan Taylor,RB,ARI,RB,ARI,null,1.3509,null,null,391,391,null,null,0.1,null,null,null,2.4613,0,5.5925,null
2539322,null,Christine Michael,RB,SEA,RB,SEA,null,1.0498,null,null,411,411,null,null,0.0391,null,null,null,2.2781,0,1.9166,null
2539327,null,Joseph Fauria,TE,FA,TE,FA,null,0.6511,null,null,443,443,null,null,0.0242,null,null,null,1.2214,0,4.9718,null
2539335,null,Geno Smith,QB,NYJ,QB,NYJ,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2539336,null,Tavon Austin,WR,STL,WR,STL,null,5.3596,null,null,237,237,null,null,0.017,null,null,null,6.6717,3.5,2.6918,null
2539341,null,Montee Ball,RB,DEN,RB,DEN,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2539637,null,Caleb Sturgis,K,FA,K,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2539645,null,Brandon Williams,TE,CAR,TE,CAR,null,0.2429,null,null,502,502,null,null,0.102,null,null,null,0.3479,0.15,6.9674,null
2539663,null,Mike Gillislee,RB,FA,RB,FA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2539674,null,Rodney Smith,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2539961,null,Ryan Nassib,QB,NYG,QB,NYG,null,0.1427,null,null,523,523,null,null,0.0225,null,null,null,0.2488,0,7.1375,null
2539964,null,Marquise Goodwin,WR,BUF,WR,BUF,null,0.3251,null,null,488,488,null,null,0.0293,null,null,null,0.3986,0.0765,8.8189,null
2539980,null,Kerwynn Williams,RB,FA,RB,FA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2539995,null,Mychal Rivera,TE,OAK,TE,OAK,null,5.7437,null,null,229,229,null,null,0.2866,null,null,null,6.1923,4.3274,2.8418,null
2540005,null,Marlon Brown,WR,BAL,WR,BAL,null,4.2589,null,null,275,275,null,null,0.021,null,null,null,5.1032,2.89,3.9701,null
2540011,null,Chris Thompson,RB,WAS,RB,WAS,null,0.949,null,null,421,421,null,null,0.0061,null,null,null,1.2643,0.22,7.7991,null
2540020,null,Theo Riddick,RB,DET,RB,DET,null,4.1225,null,null,283,283,null,null,0.0569,null,null,null,5.6359,1.5299,2.8454,null
2540037,null,Fozzy Whittaker,RB,CAR,RB,CAR,null,2.7001,null,null,334,334,null,null,0.0591,null,null,null,4.9819,0.5349,3.8209,null
2540145,null,Cordarrelle Patterson,WR,MIN,WR,MIN,null,3.8419,null,null,296,296,null,null,0.073,null,null,null,5.3176,2.3118,2.1227,null
2540148,null,Tyler Eifert,TE,CIN,TE,CIN,null,7.8003,null,null,158,158,null,null,0.0551,null,null,null,9.7304,5.86,5.5742,null
2540151,null,Justin Hunter,WR,TEN,WR,TEN,null,4.2248,null,null,279,279,null,null,0.0727,null,null,null,5.5187,3,2.7991,null
2540154,null,Keenan Allen,WR,SD,WR,SD,null,12.9035,null,null,60,60,null,null,0.6025,null,null,null,16.3656,9.2677,5.6208,null
2540156,null,Giovani Bernard,RB,CIN,RB,CIN,null,8.3317,null,null,143,143,null,null,0.2133,null,null,null,10.1854,3.9349,5.1613,null
2540157,null,Stedman Bailey,WR,STL,WR,STL,null,4.4587,null,null,267,267,null,null,0.1126,null,null,null,5.7128,2.71,1.3723,null
2540158,null,Zach Ertz,TE,PHI,TE,PHI,null,7.1842,null,null,179,179,null,null,0.5887,null,null,null,11.1661,1.3989,10.7578,null
2540160,null,Jordan Reed,TE,WAS,TE,WAS,null,7.7646,null,null,160,160,null,null,0.2089,null,null,null,9.7656,6.4032,4.3272,null
2540165,null,DeAndre Hopkins,WR,HOU,WR,HOU,null,13.0417,null,null,57,57,null,null,0.348,null,null,null,16.334,10.67,6.8106,null
2540168,null,Eddie Lacy,RB,GB,RB,GB,null,17.9913,null,null,19,19,null,null,0.8915,null,null,null,18.8745,15.45,6.2117,null
2540169,null,Robert Woods,WR,BUF,WR,BUF,null,5.259,null,null,243,243,null,null,0.1991,null,null,null,6.4092,3.4412,2.2552,null
2540171,null,Joseph Randle,RB,DAL,RB,DAL,null,9.6821,null,null,114,114,null,null,0.6409,null,null,null,10.8401,7.7341,3.5681,null
2540173,null,Tyler Bray,QB,KC,QB,KC,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2540175,null,LeVeon Bell,RB,PIT,RB,PIT,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2540177,null,Marquess Wilson,WR,CHI,WR,CHI,null,4.2254,null,null,278,278,null,null,0.0121,null,null,null,5.5642,2.884,2.4699,null
2540178,null,Knile Davis,RB,KC,RB,KC,null,5.5069,null,null,234,234,null,null,0.1381,null,null,null,7.8544,3.1818,2.6667,null
2540179,null,DaRick Rogers,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2540181,null,Josh Boyce,WR,NE,WR,NE,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2540200,null,Dion Sims,TE,MIA,TE,MIA,null,2.8601,null,null,325,325,null,null,0.0559,null,null,null,3.2294,1.5448,3.8626,null
2540202,null,Kenny Stills,WR,MIA,WR,MIA,null,8.193,null,null,146,146,null,null,0.6461,null,null,null,10.0478,6.5792,4.1105,null
2540203,null,Levine Toilolo,TE,ATL,TE,ATL,null,2.7576,null,null,331,331,null,null,0.1937,null,null,null,3.6502,1.6969,3.0977,null
2540204,null,Spencer Ware,RB,FA,RB,FA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2540211,null,Gavin Escobar,TE,DAL,TE,DAL,null,2.8975,null,null,324,324,null,null,0.044,null,null,null,3.8271,1.13,2.2499,null
2540215,null,Vance McDonald,TE,SF,TE,SF,null,1.2215,null,null,399,399,null,null,0.1254,null,null,null,1.7381,0.232,4.6704,null
2540224,null,Mike James,RB,TB,RB,TB,null,0.4314,null,null,478,478,null,null,0.1208,null,null,null,0.6157,0.19,6.9796,null
2540225,null,Tommy Bohanon,RB,NYJ,RB,NYJ,null,0.8373,null,null,431,431,null,null,0.0507,null,null,null,1.1955,0.2204,7.9641,null
2540230,null,Kyle Juszczyk,RB,BAL,RB,BAL,null,1.7994,null,null,366,366,null,null,0.0447,null,null,null,2.341,0.3428,7.051,null
2540232,null,Jack Doyle,TE,IND,TE,IND,null,0.8629,null,null,428,428,null,null,0.0614,null,null,null,1.3562,0.18,5.2053,null
2540233,null,Nick Kasa,TE,FA,TE,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2540258,null,Travis Kelce,TE,KC,TE,KC,null,9.5471,null,null,119,119,null,null,1.7166,null,null,null,11.6923,5.89,7.7573,null
2540259,null,MarQueis Gray,TE,BUF,TE,BUF,null,1.0126,null,null,414,414,null,null,0.1388,null,null,null,1.2775,0.2547,5.877,null
2540260,null,Alan Bonner,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2540261,null,Corey Fuller,WR,DET,WR,DET,null,2.627,null,null,336,336,null,null,0.1067,null,null,null,3.114,0.3918,5.0135,null
2540267,null,Ace Sanders,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2540269,null,C.J. Anderson,RB,DEN,RB,DEN,null,15.7286,null,null,37,37,null,null,0.2631,null,null,null,16.8765,14.0419,5.4025,null
2540273,null,Zac Stacy,RB,NYJ,RB,NYJ,null,2.7547,null,null,332,332,null,null,0.0302,null,null,null,4.3383,0.2508,6.5599,null
2540274,null,Matthew Tucker,RB,PHI,RB,PHI,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2540928,null,Darren Fells,TE,ARI,TE,ARI,null,2.9125,null,null,323,323,null,null,0.0338,null,null,null,3.8901,0.6176,3.2305,null
2541096,null,Ifeanyi Momah,TE,ARI,TE,ARI,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2541104,null,Brandon Bogotay,K,TB,K,TB,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2541147,null,Charles Johnson,WR,MIN,WR,MIN,null,10.6026,null,null,94,94,null,null,0.1293,null,null,null,14.5324,6.743,7.5446,null
2541151,null,Zach Sudfeld,TE,NYJ,TE,NYJ,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2541161,null,Latavius Murray,RB,OAK,RB,OAK,null,12.2996,null,null,65,65,null,null,0.1883,null,null,null,14.4043,10.42,5.1513,null
2541185,null,Ryan Griffin,QB,FA,QB,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2541187,null,Demetrius Harris,TE,KC,TE,KC,null,0.6165,null,null,451,451,null,null,0.061,null,null,null,1.018,0.15,5.9276,null
2541199,null,Luke Willson,TE,SEA,TE,SEA,null,3.1165,null,null,320,320,null,null,0.2115,null,null,null,3.963,1.75,3.1958,null
2541314,null,Justin Brown,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2541316,null,Ryan Griffin,TE,HOU,TE,HOU,null,1.3605,null,null,389,389,null,null,0.1983,null,null,null,2.3826,0.17,4.2328,null
2541388,null,Brice Butler,WR,OAK,WR,OAK,null,0.9174,null,null,424,424,null,null,0.1067,null,null,null,1.6339,0.2127,3.8681,null
2541390,null,Kevin Dorsey,WR,NE,WR,NE,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2541429,null,B.J. Daniels,QB,SEA,QB,SEA,null,0,null,null,543,543,null,null,0,null,null,null,1.7079,0,2.6574,null
2541429,null,B.J. Daniels,WR,SEA,WR,SEA,null,1.5151,null,null,380,380,null,null,0.0003,null,null,null,1.7079,0,2.0442,null
2541432,null,Michael Cox,RB,FA,RB,FA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2541512,null,Brian Leonhardt,TE,OAK,TE,OAK,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2541544,null,Benny Cunningham,RB,STL,RB,STL,null,7.713,null,null,162,162,null,null,0.2227,null,null,null,9.9847,4.5484,5.9057,null
2541556,null,Brandon McManus,K,DEN,K,DEN,null,9.5702,null,null,118,118,null,null,0.3513,null,null,null,10.7595,7.1609,3.3088,null
2541768,null,Tim Wright,TE,TB,TE,TB,null,1.9588,null,null,359,359,null,null,0.0739,null,null,null,2.5674,0.4749,2.3927,null
2541769,null,Mike Zimmer,RB,MIN,RB,MIN,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2541785,null,Adam Thielen,WR,MIN,WR,MIN,null,0.4897,null,null,470,470,null,null,0.0711,null,null,null,0.6471,0.2,7.7115,null
2541828,null,Frankie Hammond,WR,KC,WR,KC,null,0.1864,null,null,512,512,null,null,0.0051,null,null,null,0.31,0,7.9783,null
2541834,null,Josh Hill,TE,NO,TE,NO,null,4.3592,null,null,271,271,null,null,0.4364,null,null,null,5.5821,1.8175,3.2587,null
2541891,null,Devin Smith,WR,NYJ,WR,NYJ,null,1.9928,null,null,357,357,null,null,0.0882,null,null,null,3.2709,-0.02,3.7647,null
2541910,null,George Winn,RB,DET,RB,DET,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2541944,null,Russell Shepard,WR,TB,WR,TB,null,0.5445,null,null,466,466,null,null,0.0339,null,null,null,0.8229,0.0373,8.4475,null
2541966,null,Jaron Brown,WR,ARI,WR,ARI,null,1.9125,null,null,362,362,null,null,0.1164,null,null,null,2.6618,0.384,5.3315,null
2541986,null,Michael Hill,RB,FA,RB,FA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2542022,null,Khiry Robinson,RB,NO,RB,NO,null,5.0343,null,null,250,250,null,null,0.2729,null,null,null,7.3822,1.8284,3.0101,null
2542065,null,Matt McGloin,QB,OAK,QB,OAK,null,0.5454,null,null,465,465,null,null,0.0494,null,null,null,0.9194,0,3.7315,null
2543457,null,Sammy Watkins,WR,BUF,WR,BUF,null,11.3846,null,null,81,81,null,null,0.2551,null,null,null,15.1188,8.42,6.4575,null
2543462,null,Johnny Manziel,QB,CLE,QB,CLE,null,1.5624,null,null,378,378,null,null,0.2597,null,null,null,2.4714,0,4.6963,null
2543465,null,Teddy Bridgewater,QB,MIN,QB,MIN,null,16.5291,null,null,31,31,null,null,0.4378,null,null,null,17.5196,14.366,3.0158,null
2543466,null,Eric Ebron,TE,DET,TE,DET,null,5.293,null,null,241,241,null,null,0.3151,null,null,null,7.0598,2.49,5.9304,null
2543468,null,Mike Evans,WR,TB,WR,TB,null,13.872,null,null,48,48,null,null,0.0247,null,null,null,16.1101,10.59,5.6194,null
2543471,null,Kelvin Benjamin,WR,CAR,WR,CAR,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543475,null,Marqise Lee,WR,JAC,WR,JAC,null,3.7477,null,null,299,299,null,null,0.1327,null,null,null,5.3538,0,5.9429,null
2543477,null,Blake Bortles,QB,JAC,QB,JAC,null,15.0152,null,null,43,43,null,null,0.8312,null,null,null,17.0812,12.8161,4.7285,null
2543481,null,Jace Amaro,TE,NYJ,TE,NYJ,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543488,null,Jarvis Landry,WR,MIA,WR,MIA,null,13.2863,null,null,54,54,null,null,0.1898,null,null,null,16.1533,10.9068,5.4423,null
2543491,null,Paul Richardson,WR,SEA,WR,SEA,null,0.329,null,null,487,487,null,null,0.0061,null,null,null,0.5511,0,6.2925,null
2543495,null,Davante Adams,WR,GB,WR,GB,null,11.857,null,null,74,74,null,null,0.1852,null,null,null,14.4942,9.1481,6.4502,null
2543496,null,Odell Beckham,WR,NYG,WR,NYG,null,17.7957,null,null,21,21,null,null,0.2971,null,null,null,19.7506,15.85,5.8525,null
2543497,null,AJ McCarron,QB,CIN,QB,CIN,null,0.0328,null,null,537,537,null,null,0.0193,null,null,null,0.04,0,8.9906,null
