playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2495448","null","Randall Cobb","WR","GB","WR","GB","null","13.6766","null","null","57","57","null","null","0.3112","null","null","null","15.4657","12.2745","5.7134","null",
"2495449","null","Tandon Doss","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495450","null","A.J. Green","WR","CIN","WR","CIN","null","15.8781","null","null","32","32","null","null","0.7014","null","null","null","18.8749","13.22","5.7103","null",
"2495453","null","Andre Holmes","WR","OAK","WR","OAK","null","4.4821","null","null","263","263","null","null","0.1699","null","null","null","6.0838","1.8459","5.0552","null",
"2495454","null","Julio Jones","WR","ATL","WR","ATL","null","17.8624","null","null","19","19","null","null","1.4524","null","null","null","20.316","15.88","5.9566","null",
"2495455","null","Cam Newton","QB","CAR","QB","CAR","null","25.0973","null","null","1","1","null","null","3.0486","null","null","null","28.1037","20.378","6.775","null",
"2495459","null","Torrey Smith","WR","SF","WR","SF","null","6.2716","null","null","217","217","null","null","0.0512","null","null","null","8.61","4.23","3.7133","null",
"2495461","null","Shaun Draughn","RB","CLE","RB","CLE","null","11.9925","null","null","81","81","null","null","0.8543","null","null","null","14.9204","5.08","8.5261","null",
"2495466","null","Mark Ingram","RB","NO","RB","NO","null","14.0229","null","null","52","52","null","null","0.3489","null","null","null","16.5101","11.2107","5.7448","null",
"2495467","null","Taiwan Jones","RB","OAK","RB","OAK","null","1.4534","null","null","369","369","null","null","0.1634","null","null","null","2.5221","0.01","2.0693","null",
"2495468","null","Mikel Leshoure","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2495469","null","Dion Lewis","RB","NE","RB","NE","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2495470","null","Stevan Ridley","RB","NYJ","RB","NYJ","null","2.3479","null","null","332","332","null","null","0.0366","null","null","null","3.7104","0.2109","5.8719","null",
"2495471","null","Jacquizz Rodgers","RB","CHI","RB","CHI","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2495472","null","Jordan Todman","RB","PIT","RB","PIT","null","2.1114","null","null","347","347","null","null","0.3433","null","null","null","2.8743","0.2047","3.5201","null",
"2495473","null","Shane Vereen","RB","NYG","RB","NYG","null","7.8924","null","null","158","158","null","null","0.1356","null","null","null","9.0933","4.6657","8.1102","null",
"2495474","null","Ryan Williams","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2495558","null","Dwayne Bowe","WR","CLE","WR","CLE","null","1.7818","null","null","356","356","null","null","0.1376","null","null","null","4.0743","0","2.9395","null",
"2495560","null","Ahmad Bradshaw","RB","IND","RB","IND","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2495573","null","Scott Chandler","TE","NE","TE","NE","null","10.0066","null","null","109","109","null","null","0.567","null","null","null","11.7742","6.6026","2.4045","null",
"2495620","null","Clark Harris","TE","CIN","TE","CIN","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495647","null","Calvin Johnson","WR","DET","WR","DET","null","14.3759","null","null","45","45","null","null","0.1483","null","null","null","16.6184","9.4789","5.8952","null",
"2495651","null","Jacoby Jones","WR","PIT","WR","PIT","null","0.2149","null","null","474","474","null","null","0.013","null","null","null","0.4595","0","7.426","null",
"2495660","null","Brian Leonard","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2495663","null","Marshawn Lynch","RB","SEA","RB","SEA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2495676","null","Robert Meachem","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495700","null","Greg Olsen","TE","CAR","TE","CAR","null","13.5981","null","null","58","58","null","null","2.2919","null","null","null","15.6346","8.38","7.0704","null",
"2495724","null","Dante Rosario","TE","FA","TE","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495748","null","Drew Stanton","QB","ARI","QB","ARI","null","0.372","null","null","450","450","null","null","0.0314","null","null","null","0.6052","0","8.3376","null",
"2495801","null","Miles Austin","WR","PHI","WR","PHI","null","2.3175","null","null","335","335","null","null","0.0796","null","null","null","3.1853","0.16","5.7731","null",
"2495802","null","Jason Avant","WR","KC","WR","KC","null","2.2573","null","null","339","339","null","null","0.0417","null","null","null","3.0337","0.32","6.5389","null",
"2495821","null","Marques Colston","WR","NO","WR","NO","null","7.7539","null","null","162","162","null","null","0.142","null","null","null","9.27","4.667","3.6711","null",
"2495824","null","Jay Cutler","QB","CHI","QB","CHI","null","18.0505","null","null","18","18","null","null","0.4169","null","null","null","19.1268","14.8217","2.5502","null",
"2495825","null","Owen Daniels","TE","DEN","TE","DEN","null","5.478","null","null","243","243","null","null","0.2444","null","null","null","6.9894","3.5","4.7963","null",
"2495826","null","Vernon Davis","TE","DEN","TE","DEN","null","5.7315","null","null","237","237","null","null","0.1384","null","null","null","6.7746","2.85","4.3393","null",
"2495831","null","Maurice Jones-Drew","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2495835","null","Anthony Fasano","TE","TEN","TE","TEN","null","3.7299","null","null","285","285","null","null","0.1641","null","null","null","3.7811","2.9655","6.335","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","null","0","null","null","534","872","null","null","0","null","null","null","0","0","null","null",
"2495843","null","Derek Hagan","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495863","null","Tarvaris Jackson","QB","SEA","QB","SEA","null","0.2965","null","null","459","459","null","null","0.0164","null","null","null","0.4406","0","7.7933","null",
"2495867","null","Greg Jennings","WR","MIA","WR","MIA","null","3.944","null","null","278","278","null","null","0.1013","null","null","null","5.948","1.5","3.0067","null",
"2495888","null","Marcedes Lewis","TE","JAC","TE","JAC","null","2.4807","null","null","323","323","null","null","0.0267","null","null","null","3.5252","1.344","3.1504","null",
"2495893","null","Brandon Marshall","WR","NYJ","WR","NYJ","null","14.5905","null","null","41","41","null","null","0.1488","null","null","null","16.1687","13.08","4.8942","null",
"2495966","null","Delanie Walker","TE","TEN","TE","TEN","null","11.4619","null","null","86","86","null","null","0.3125","null","null","null","14.9704","7.77","6.0309","null",
"2495974","null","Charlie Whitehurst","QB","IND","QB","IND","null","0.0929","null","null","497","497","null","null","0.0393","null","null","null","0.1395","0","4.5509","null",
"2495979","null","DeAngelo Williams","RB","PIT","RB","PIT","null","16.7679","null","null","27","27","null","null","0.967","null","null","null","18.4878","14.39","2.2633","null",
"2499248","null","Kris Durham","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2499255","null","Richard Gordon","TE","DEN","TE","DEN","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2499277","null","David Ausberry","TE","FA","TE","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2500351","null","Phil Dawson","K","SF","K","SF","null","8.3901","null","null","144","144","null","null","0.0202","null","null","null","9.7252","6.83","2.9389","null",
"2501078","null","Matt Hasselbeck","QB","IND","QB","IND","null","16.8102","null","null","25","25","null","null","0.2599","null","null","null","18.1987","12.161","2.9042","null",
"2501863","null","Peyton Manning","QB","DEN","QB","DEN","null","0","null","null","534","872","null","null","0","null","null","null","0","0","null","null",
"2503471","null","Adam Vinatieri","K","IND","K","IND","null","8.7583","null","null","134","134","null","null","0.1866","null","null","null","10.1857","6.7967","4.0808","null",
"2504162","null","Shayne Graham","K","FA","K","FA","null","3.7288","null","null","286","286","null","null","2.9654","null","null","null","7.7107","0","7.3188","null",
"2504211","null","Tom Brady","QB","NE","QB","NE","null","22.8224","null","null","2","2","null","null","2.0829","null","null","null","23.9597","16.832","7.7268","null",
"2504257","null","Sebastian Janikowski","K","OAK","K","OAK","null","7.9999","null","null","152","152","null","null","0.0353","null","null","null","8.8488","6.849","4.6381","null",
"2504343","null","Jay Feely","K","FA","K","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2504531","null","Michael Vick","QB","PIT","QB","PIT","null","0.3829","null","null","447","447","null","null","0.0128","null","null","null","0.7743","0","4.1964","null",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2504743","null","Santana Moss","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2504747","null","Reggie Wayne","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","null","17.7832","null","null","20","20","null","null","0.3044","null","null","null","20.1455","12.318","4.1249","null",
"2504797","null","Matt Bryant","K","ATL","K","ATL","null","7.6706","null","null","165","165","null","null","0.0184","null","null","null","11.4384","0","13.2276","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","null","0.3681","null","null","453","453","null","null","0.0632","null","null","null","0.6001","0","3.5635","null",
"2504941","null","Billy Cundiff","K","FA","K","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","null","0","null","null","534","872","null","null","0","null","null","null","0","0","null","null",
"2505245","null","Carson Palmer","QB","ARI","QB","ARI","null","19.3845","null","null","6","6","null","null","0.311","null","null","null","20.5929","17.7666","4.0564","null",
"2505299","null","Antonio Gates","TE","SD","TE","SD","null","10.0684","null","null","108","108","null","null","0.2521","null","null","null","12.1907","5.87","4.7904","null",
"2505310","null","Kassim Osgood","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","null","0","null","null","534","872","null","null","0","null","null","null","0","0","null","null",
"2505459","null","Josh Brown","K","NYG","K","NYG","null","8.6382","null","null","137","137","null","null","0.1781","null","null","null","9.1326","7.3632","5.9334","null",
"2505551","null","Andre Johnson","WR","IND","WR","IND","null","5.8953","null","null","234","234","null","null","0.5537","null","null","null","8.2417","3.453","5.0309","null",
"2505587","null","Anquan Boldin","WR","SF","WR","SF","null","11.4854","null","null","84","84","null","null","0.1099","null","null","null","15.0046","9.31","4.1007","null",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","null","8.1124","null","null","150","150","null","null","0.3806","null","null","null","9.2003","6.3794","5.8847","null",
"2505785","null","Malcom Floyd","WR","SD","WR","SD","null","6.403","null","null","212","212","null","null","0.034","null","null","null","7.7401","1.1714","2.5836","null",
"2505790","null","Wes Welker","WR","STL","WR","STL","null","4.9763","null","null","253","253","null","null","0.2087","null","null","null","6.9286","0.7591","10.6564","null",
"2505936","null","Steven Jackson","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2505982","null","Matt Schaub","QB","BAL","QB","BAL","null","15.1189","null","null","35","35","null","null","0.2554","null","null","null","16.9843","9.8789","3.7854","null",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","null","18.3011","null","null","15","15","null","null","0.2163","null","null","null","20.0808","16.09","2.5553","null",
"2506004","null","Jerricho Cotchery","WR","CAR","WR","CAR","null","5.2386","null","null","246","246","null","null","0.1812","null","null","null","6.7397","3.0151","2.6251","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","null","0","null","null","534","872","null","null","0","null","null","null","0","0","null","null",
"2506106","null","Larry Fitzgerald","WR","ARI","WR","ARI","null","14.7353","null","null","38","38","null","null","0.1863","null","null","null","16.3655","10.27","4.0902","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","null","20.2039","null","null","4","4","null","null","0.7985","null","null","null","21.022","18.2412","4.4524","null",
"2506121","null","Philip Rivers","QB","SD","QB","SD","null","17.484","null","null","21","21","null","null","0.0695","null","null","null","19.0155","15.0012","2.5781","null",
"2506122","null","Benjamin Watson","TE","NO","TE","NO","null","9.2531","null","null","120","120","null","null","0.9805","null","null","null","10.5404","6.8017","3.5911","null",
"2506147","null","John Kuhn","RB","GB","RB","GB","null","1.0076","null","null","391","391","null","null","0.0142","null","null","null","2.099","0.32","7.1162","null",
"2506149","null","Shaun Suisham","K","PIT","K","PIT","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2506194","null","Nick Novak","K","HOU","K","HOU","null","6.8149","null","null","200","200","null","null","1.6078","null","null","null","8.7441","0","5.431","null",
"2506222","null","Josh Cribbs","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2506264","null","Robbie Gould","K","CHI","K","CHI","null","8.3508","null","null","146","146","null","null","0.1597","null","null","null","9.3867","6.4204","4.2441","null",
"2506287","null","Lance Moore","WR","DET","WR","DET","null","0.8742","null","null","402","402","null","null","0.0558","null","null","null","1.9481","0","3.5995","null",
"2506313","null","Nate Washington","WR","HOU","WR","HOU","null","8.8528","null","null","131","131","null","null","0.1229","null","null","null","11.2948","3.6051","3.444","null",
"2506340","null","Alex Smith","QB","KC","QB","KC","null","17.3554","null","null","23","23","null","null","0.5572","null","null","null","18.4008","16.2","2.7826","null",
"2506341","null","Ronnie Brown","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","null","21.2752","null","null","3","3","null","null","1.46","null","null","null","22.2004","17.8717","4.5546","null",
"2506364","null","Jason Campbell","QB","FA","QB","FA","null","0","null","null","534","872","null","null","0","null","null","null","0","0","null","null",
"2506366","null","Roddy White","WR","ATL","WR","ATL","null","6.9872","null","null","192","192","null","null","0.1148","null","null","null","8.967","3.926","3.8206","null",
"2506369","null","Heath Miller","TE","PIT","TE","PIT","null","6.8576","null","null","197","197","null","null","0.438","null","null","null","8.8382","-0.148","5.9902","null",
"2506386","null","Mike Nugent","K","CIN","K","CIN","null","9.1821","null","null","122","122","null","null","0.1186","null","null","null","10.3289","7.4077","3.7101","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","null","11.0558","null","null","92","92","null","null","0.0904","null","null","null","14.0759","7.06","4.6651","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","null","10.6878","null","null","102","102","null","null","0.5014","null","null","null","12.6693","8.0486","5.3087","null",
"2506410","null","Alex Smith","TE","NO","TE","NO","null","0.8836","null","null","401","401","null","null","0.1026","null","null","null","1.9378","0","3.6988","null",
"2506444","null","Kyle Orton","QB","FA","QB","FA","null","0","null","null","534","872","null","null","0","null","null","null","0","0","null","null",
"2506467","null","Darren Sproles","RB","PHI","RB","PHI","null","7.6651","null","null","166","166","null","null","0.1369","null","null","null","10.0241","3.77","5.7074","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","null","0.7161","null","null","415","415","null","null","0.0265","null","null","null","1.239","0","5.6805","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","null","0.2151","null","null","473","473","null","null","0.0391","null","null","null","0.3456","0","8.4937","null",
"2506562","null","Matt Cassel","QB","DAL","QB","DAL","null","14.8958","null","null","36","36","null","null","0.2205","null","null","null","17.214","9.1531","7.5591","null",
"2506581","null","Ryan Fitzpatrick","QB","NYJ","QB","NYJ","null","18.7159","null","null","9","9","null","null","0.1294","null","null","null","19.9538","15.814","3.3874","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2506677","null","Matt Prater","K","DET","K","DET","null","7.6575","null","null","167","167","null","null","0.0142","null","null","null","9.1551","5.6034","2.352","null",
"2506817","null","Montell Owens","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","null","3.2298","null","null","300","300","null","null","0.2822","null","null","null","4.5622","0.8287","2.1903","null",
"2506874","null","Reggie Bush","RB","SF","RB","SF","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2506885","null","Santonio Holmes","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.6908","null","null","418","418","null","null","0.0176","null","null","null","1.1421","0","3.4215","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","null","2.0146","null","null","351","351","null","null","0.1704","null","null","null","2.9807","0.38","5.1442","null",
"2506922","null","Stephen Gostkowski","K","NE","K","NE","null","10.2733","null","null","105","105","null","null","0.6001","null","null","null","12.6127","7.8167","6.7658","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","0.6259","null","null","427","427","null","null","0.051","null","null","null","1.3518","0","4.8921","null",
"2507141","null","Pierre Thomas","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","15.5612","null","null","34","34","null","null","0.9042","null","null","null","17.1953","13.41","5.7636","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","9.6555","null","null","113","113","null","null","0.1109","null","null","null","11.5229","6.1011","6.2356","null",
"2507170","null","Zach Miller","TE","FA","TE","FA","null","2.5999","null","null","317","317","null","null","0.0657","null","null","null","4.2883","0","3.7541","null",
"2507182","null","Matt Spaeth","TE","PIT","TE","PIT","null","0.6089","null","null","431","431","null","null","0.0462","null","null","null","1.1908","0.01","5.2482","null",
"2507183","null","James Jones","WR","GB","WR","GB","null","9.4298","null","null","119","119","null","null","0.4706","null","null","null","11.4862","7.4957","1.6782","null",
"2507192","null","Michael Bush","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","3.6378","null","null","288","288","null","null","0.2931","null","null","null","4.8183","2.204","2.6706","null",
"2507225","null","Nick Folk","K","NYJ","K","NYJ","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2507232","null","Mason Crosby","K","GB","K","GB","null","9.2108","null","null","121","121","null","null","0.0789","null","null","null","10.2234","7.7241","6.1395","null",
"2507237","null","Jordan Palmer","QB","FA","QB","FA","null","0","null","null","534","872","null","null","0","null","null","null","0","0","null","null",
"2507278","null","Jackie Battle","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.1415","null","null","491","491","null","null","0.0554","null","null","null","0.2394","0","4.289","null",
"2507374","null","Steven Hauschka","K","SEA","K","SEA","null","9.0454","null","null","125","125","null","null","0.1011","null","null","null","10.4482","7.464","2.8328","null",
"2507401","null","Dan Carpenter","K","BUF","K","BUF","null","8.5053","null","null","138","138","null","null","0.0993","null","null","null","9.2759","7.0868","3.3213","null",
"2507405","null","Matthew Mulligan","TE","BUF","TE","BUF","null","0.0787","null","null","502","502","null","null","0.0113","null","null","null","0.1754","0","5.864","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","4.8981","null","null","255","255","null","null","0.6862","null","null","null","5.907","2.4509","4.5421","null",
"2507463","null","Connor Barth","K","TB","K","TB","null","9.0817","null","null","123","123","null","null","0.0748","null","null","null","10.147","7.7138","3.3104","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","1.453","null","null","370","370","null","null","0.0266","null","null","null","2.3227","0.3083","4.8984","null",
"2507585","null","Will Taufoou","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","RB","BUF","RB","BUF","null","0.2743","null","null","464","464","null","null","0.0602","null","null","null","0.4885","0","5.5744","null",
"2507596","null","Marcus Thigpen","WR","BUF","WR","BUF","null","0","null","null","534","534","null","null","0","null","null","null","0.4885","0","5.7783","null",
"2507737","null","Darrel Young","RB","WAS","RB","WAS","null","0.6797","null","null","421","421","null","null","0.0268","null","null","null","1.2126","0.1","6.9546","null",
"2507763","null","Mike Wallace","WR","MIN","WR","MIN","null","6.0787","null","null","227","227","null","null","0.0393","null","null","null","7.7328","4.0621","4.0257","null",
"2507779","null","Donald Brown","RB","SD","RB","SD","null","1.3716","null","null","375","375","null","null","0.1778","null","null","null","2.1862","0.2643","7.39","null",
"2507828","null","Logan Paulsen","TE","WAS","TE","WAS","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2507883","null","Jeff Cumberland","TE","NYJ","TE","NYJ","null","1.6291","null","null","361","361","null","null","0.1571","null","null","null","2.7896","0.14","2.3034","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2507897","null","Alfonso Smith","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","CLE","WR","CLE","null","1.4515","null","null","371","371","null","null","0.089","null","null","null","3.7028","-0.052","2.3738","null",
"2507999","null","Chris Ivory","RB","NYJ","RB","NYJ","null","13.3962","null","null","62","62","null","null","0.2303","null","null","null","14.9616","11.85","4.6756","null",
"2508020","null","Richie Brockel","TE","FA","TE","FA","null","0.005","null","null","529","529","null","null","0.005","null","null","null","0.008","0","6.1141","null",
"2508051","null","John Conner","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","18.4714","null","null","12","12","null","null","1.0701","null","null","null","19.9945","14.95","6.0305","null",
"2508096","null","Tyler Clutts","RB","DAL","RB","DAL","null","0.3719","null","null","451","451","null","null","0.0125","null","null","null","0.7086","0","5.124","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","5.0722","null","null","249","249","null","null","0.0336","null","null","null","6.8411","0","3.9691","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","FA","TE","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","HOU","QB","HOU","null","0.6885","null","null","419","419","null","null","0.0353","null","null","null","1.1656","0","2.9825","null",
"2508137","null","Ryan Taylor","TE","FA","TE","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","SEA","RB","SEA","null","0.0275","null","null","521","521","null","null","0.0275","null","null","null","0.0559","0","6.9273","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","5.4446","null","null","244","244","null","null","0.2892","null","null","null","6.5367","3.3788","3.5706","null",
"2530515","null","Chris Hogan","WR","BUF","WR","BUF","null","6.5885","null","null","207","207","null","null","0.1463","null","null","null","8.9588","2.3646","8.6575","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2530575","null","Drew Davis","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","OAK","WR","OAK","null","0.1672","null","null","483","483","null","null","0.0228","null","null","null","0.3439","0","5.9908","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","12.2015","null","null","79","79","null","null","0.2584","null","null","null","13.1433","11.28","3.9112","null",
"2530690","null","DuJuan Harris","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2530699","null","Henry Hynoski","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","6.1485","null","null","223","223","null","null","0.0851","null","null","null","8.1244","2.8691","1.8251","null",
"2530713","null","Jeff Maehl","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2530720","null","Joseph Morgan","WR","FA","WR","FA","null","0.4117","null","null","446","446","null","null","0.0731","null","null","null","0.7182","0","5.5324","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","10.9081","null","null","96","96","null","null","0.0618","null","null","null","13.3558","8.088","2.3345","null",
"2530754","null","Brett Brackett","TE","FA","TE","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","1.5042","null","null","365","365","null","null","0.034","null","null","null","2.546","0.4305","7.1742","null",
"2530959","null","Marcus Harris","WR","NYG","WR","NYG","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2531049","null","Chris Matthews","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2531218","null","Chase Reynolds","RB","STL","RB","STL","null","0.1598","null","null","485","485","null","null","0.0116","null","null","null","0.387","0","5.8896","null",
"2531332","null","Terrelle Pryor","QB","FA","QB","FA","null","0","null","null","534","872","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","CLE","WR","CLE","null","12.5094","null","null","73","73","null","null","0.209","null","null","null","15.1072","9.3895","5.7503","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","4.176","null","null","270","270","null","null","0.0228","null","null","null","5.8124","2.3757","2.7266","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2532807","null","Ryan Broyles","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","16.0779","null","null","29","29","null","null","1.0706","null","null","null","18.2621","13.1957","3.4228","null",
"2532823","null","Juron Criner","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","2.297","null","null","336","336","null","null","0.0869","null","null","null","2.6842","0.5846","4.7668","null",
"2532838","null","Coby Fleener","TE","IND","TE","IND","null","7.3472","null","null","183","183","null","null","0.1714","null","null","null","8.8543","4.335","3.8795","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","9.8989","null","null","111","111","null","null","0.2598","null","null","null","13.3787","5.3087","4.2252","null",
"2532842","null","Nick Foles","QB","STL","QB","STL","null","9.605","null","null","116","116","null","null","6.675","null","null","null","14.0217","0","10.025","null",
"2532850","null","T.J. Graham","WR","NO","WR","NO","null","0.8412","null","null","405","405","null","null","0.0857","null","null","null","1.5224","0","4.4827","null",
"2532851","null","Cyrus Gray","RB","FA","RB","FA","null","0","null","null","534","871","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","SD","TE","SD","null","5.1495","null","null","248","248","null","null","0.5452","null","null","null","6.287","3.257","4.3395","null",
"2532862","null","Junior Hemingway","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2532864","null","Dan Herron","RB","IND","RB","IND","null","4.1526","null","null","274","274","null","null","0.2316","null","null","null","4.9005","0.7421","1.9766","null",
"2532865","null","T.Y. Hilton","WR","IND","WR","IND","null","13.84","null","null","54","54","null","null","0.0526","null","null","null","15.835","11.54","5.5797","null",
"2532876","null","A.J. Jenkins","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
