playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2533533","null","Rueben Randle","WR","NYG","WR","NYG","null","8.6736","null","null","125","125","null","null","0.1679","null","null","null","9.788","7.0022","3.0337","null",
"2533537","null","Stephen Hill","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2533539","null","Tommy Streeter","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2533540","null","Edwin Baker","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2534244","null","Chase Ford","TE","MIN","TE","MIN","null","0.701","null","null","382","382","null","null","0.1507","null","null","null","1.5544","0","2.8748","null",
"2534436","null","Deonte Thompson","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2534437","null","Austin Johnson","RB","NO","RB","NO","null","0.8865","null","null","362","362","null","null","0.0778","null","null","null","1.6653","0","1.9952","null",
"2534571","null","Bobby Rainey","RB","TB","RB","TB","null","1.8207","null","null","309","309","null","null","0.1955","null","null","null","3.4069","0.68","5.7161","null",
"2534742","null","Taylor Thompson","TE","FA","TE","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2534752","null","Adrien Robinson","TE","FA","TE","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","null","3.1566","null","null","272","272","null","null","0.354","null","null","null","5.7146","0.4509","5.8685","null",
"2534779","null","Julian Talley","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2534789","null","Daryl Richardson","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2534796","null","Bryce Brown","RB","FA","RB","FA","null","0.5474","null","null","391","391","null","null","0.0364","null","null","null","0.7056","0","5.3953","null",
"2534797","null","Greg Zuerlein","K","STL","K","STL","null","8.0915","null","null","139","139","null","null","0.0541","null","null","null","9.242","6.4779","1.7055","null",
"2534820","null","Garrett Celek","TE","SF","TE","SF","null","2.3688","null","null","291","291","null","null","0.2366","null","null","null","3.0213","0.594","2.6603","null",
"2534871","null","Derrick Coleman","RB","SEA","RB","SEA","null","0.4184","null","null","403","403","null","null","0.0199","null","null","null","0.7752","0","5.1633","null",
"2534889","null","Matt Simms","QB","FA","QB","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2535522","null","Brian Tyms","WR","NE","WR","NE","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2535535","null","Phillip Supernaw","TE","TEN","TE","TEN","null","0.1564","null","null","442","442","null","null","0.0113","null","null","null","0.3119","0","5.5073","null",
"2535698","null","Cole Beasley","WR","DAL","WR","DAL","null","3.5561","null","null","262","262","null","null","0.1064","null","null","null","4.4569","2.7777","4.2881","null",
"2535708","null","Lance Dunbar","RB","DAL","RB","DAL","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2535716","null","Saalim Hakim","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2535869","null","Rod Streater","WR","OAK","WR","OAK","null","1.4286","null","null","324","324","null","null","0.0792","null","null","null","3.1479","-0.0491","3.4147","null",
"2535876","null","Griff Whalen","WR","IND","WR","IND","null","1.9823","null","null","305","305","null","null","0.1328","null","null","null","2.9264","0.7322","3.9834","null",
"2535882","null","Mike Brown","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2535890","null","Travaris Cadet","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2535963","null","Phil Bates","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","null","0.7484","null","null","374","374","null","null","0.0275","null","null","null","1.4988","0","3.1221","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","null","0.223","null","null","431","431","null","null","0.0192","null","null","null","0.2853","0","7.6702","null",
"2536006","null","Matt Blanchard","QB","GB","QB","GB","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2536031","null","Damaris Johnson","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2536044","null","Jamize Olawale","RB","OAK","RB","OAK","null","0.3117","null","null","419","419","null","null","0.0461","null","null","null","0.5226","0","6.5931","null",
"2536056","null","Jeremy Stewart","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2536071","null","Cooper Helfet","TE","SEA","TE","SEA","null","0.221","null","null","432","432","null","null","0.0143","null","null","null","0.4601","0","6.077","null",
"2536340","null","Justin Tucker","K","BAL","K","BAL","null","9.7157","null","null","97","97","null","null","0.1684","null","null","null","11.0796","8.1452","8.0681","null",
"2536342","null","Brandon Bostick","TE","FA","TE","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2536532","null","Jorvorskie Lane","RB","TB","RB","TB","null","0.1443","null","null","445","445","null","null","0.0048","null","null","null","0.2557","0.0126","6.8432","null",
"2537931","null","Josh Gordon","WR","CLE","WR","CLE","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2537933","null","Larry Donnell","TE","NYG","TE","NYG","null","7.7538","null","null","148","148","null","null","0.4255","null","null","null","8.8999","4.86","6.3155","null",
"2539203","null","Cobi Hamilton","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","null","7.2562","null","null","163","163","null","null","0.1097","null","null","null","8.1674","4.9197","2.9128","null",
"2539214","null","Kenbrell Thompkins","WR","NYJ","WR","NYJ","null","0.9365","null","null","354","354","null","null","0.0309","null","null","null","1.9546","0","4.3067","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","null","6.6357","null","null","180","180","null","null","0.2457","null","null","null","7.9865","2.3006","5.4515","null",
"2539235","null","Tavarres King","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2539246","null","Chris Harper","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","null","2.44","null","null","289","289","null","null","0.2015","null","null","null","3.3707","0.61","5.3246","null",
"2539256","null","Aaron Dobson","WR","NE","WR","NE","null","1.2735","null","null","331","331","null","null","0.0159","null","null","null","2.2265","0.19","4.135","null",
"2539258","null","Zac Dysert","QB","FA","QB","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","null","0.6026","null","null","387","387","null","null","0.0465","null","null","null","0.9656","0.06","6.0515","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","null","1.1512","null","null","342","342","null","null","0.211","null","null","null","1.9892","0","2.9804","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","null","0.8717","null","null","365","365","null","null","0.1473","null","null","null","1.6367","-0.0689","4.503","null",
"2539291","null","Markus Wheaton","WR","PIT","WR","PIT","null","5.3641","null","null","210","210","null","null","0.2486","null","null","null","7.0202","3.1031","2.9447","null",
"2539303","null","Zach Line","RB","MIN","RB","MIN","null","1.2201","null","null","336","336","null","null","0.0438","null","null","null","2.5372","0.03","1.5429","null",
"2539308","null","Matt Barkley","QB","ARI","QB","ARI","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","null","0.7741","null","null","372","372","null","null","0.0535","null","null","null","1.6635","0.03","6.2197","null",
"2539322","null","Christine Michael","RB","DAL","RB","DAL","null","4.0601","null","null","240","240","null","null","0.0686","null","null","null","5.3759","2.352","2.1444","null",
"2539327","null","Joseph Fauria","TE","FA","TE","FA","null","0.3022","null","null","421","421","null","null","0.0075","null","null","null","0.5281","0","5.7297","null",
"2539335","null","Geno Smith","QB","NYJ","QB","NYJ","null","1.5561","null","null","319","319","null","null","0.4998","null","null","null","3.2818","-0.104","4.2394","null",
"2539336","null","Tavon Austin","WR","STL","WR","STL","null","9.259","null","null","108","108","null","null","0.104","null","null","null","10.0061","6.95","3.6607","null",
"2539341","null","Montee Ball","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2539645","null","Brandon Williams","TE","MIA","TE","MIA","null","0.1448","null","null","444","444","null","null","0.037","null","null","null","0.3466","0","6.5233","null",
"2539663","null","Mike Gillislee","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2539674","null","Rodney Smith","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","null","0.2648","null","null","426","426","null","null","0.0358","null","null","null","0.4347","0","4.3967","null",
"2539980","null","Kerwynn Williams","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2539995","null","Mychal Rivera","TE","OAK","TE","OAK","null","3.8623","null","null","247","247","null","null","0.1038","null","null","null","4.2285","3","3.7585","null",
"2540005","null","Marlon Brown","WR","BAL","WR","BAL","null","4.2863","null","null","233","233","null","null","0.1174","null","null","null","5.4122","2.79","3.7769","null",
"2540020","null","Theo Riddick","RB","DET","RB","DET","null","7.1091","null","null","169","169","null","null","0.3587","null","null","null","8.3527","4.62","2.9749","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","null","2.1141","null","null","300","300","null","null","0.165","null","null","null","3.7579","0.44","1.5995","null",
"2540145","null","Cordarrelle Patterson","WR","MIN","WR","MIN","null","1.796","null","null","311","311","null","null","0.0609","null","null","null","3.9078","0.63","2.8757","null",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","null","11.773","null","null","71","71","null","null","0.8438","null","null","null","16.0006","8.4","7.4072","null",
"2540151","null","Justin Hunter","WR","TEN","WR","TEN","null","6.1652","null","null","189","189","null","null","0.2071","null","null","null","8.0344","3.95","2.8415","null",
"2540154","null","Keenan Allen","WR","SD","WR","SD","null","15.7278","null","null","32","32","null","null","0.2092","null","null","null","17.945","13.78","5.0823","null",
"2540156","null","Giovani Bernard","RB","CIN","RB","CIN","null","12.361","null","null","62","62","null","null","0.0567","null","null","null","15.3806","10.0286","4.9384","null",
"2540157","null","Stedman Bailey","WR","STL","WR","STL","null","4.628","null","null","224","224","null","null","0.0495","null","null","null","5.8475","3.052","2.2736","null",
"2540165","null","DeAndre Hopkins","WR","HOU","WR","HOU","null","16.9992","null","null","24","24","null","null","1.283","null","null","null","19.1634","12.25","6.2458","null",
"2540168","null","Eddie Lacy","RB","GB","RB","GB","null","10.2475","null","null","89","89","null","null","0.6331","null","null","null","13.4517","4.2017","9.5169","null",
"2540171","null","Joseph Randle","RB","DAL","RB","DAL","null","1.3129","null","null","328","328","null","null","0.0809","null","null","null","2.118","-0.1023","4.1199","null",
"2540173","null","Tyler Bray","QB","KC","QB","KC","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2540175","null","LeVeon Bell","RB","PIT","RB","PIT","null","19.6639","null","null","8","8","null","null","2.215","null","null","null","20.9845","16.8919","5.7009","null",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","null","4.4002","null","null","229","229","null","null","0.079","null","null","null","6.2628","1.87","2.3415","null",
"2540178","null","Knile Davis","RB","KC","RB","KC","null","3.9034","null","null","245","245","null","null","0.1132","null","null","null","5.8472","1.352","2.1741","null",
"2540179","null","DaRick Rogers","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2540181","null","Josh Boyce","WR","NE","WR","NE","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2540200","null","Dion Sims","TE","MIA","TE","MIA","null","3.0356","null","null","275","275","null","null","0.1353","null","null","null","3.7288","1.5851","3.6219","null",
"2540202","null","Kenny Stills","WR","MIA","WR","MIA","null","4.5546","null","null","227","227","null","null","0.0902","null","null","null","5.816","2.32","2.5763","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","null","1.8775","null","null","307","307","null","null","0.089","null","null","null","3.5361","0.17","4.0233","null",
"2540204","null","Spencer Ware","RB","KC","RB","KC","null","0.9412","null","null","353","353","null","null","0.0886","null","null","null","1.2359","0","5.4493","null",
"2540211","null","Gavin Escobar","TE","DAL","TE","DAL","null","2.133","null","null","297","297","null","null","0.0088","null","null","null","2.7339","1.3497","3.741","null",
"2540215","null","Vance McDonald","TE","SF","TE","SF","null","0.8653","null","null","366","366","null","null","0.0805","null","null","null","1.2753","0","5.2845","null",
"2540224","null","Mike James","RB","FA","RB","FA","null","0.0531","null","null","456","456","null","null","0.0032","null","null","null","0.0975","0","7.4514","null",
"2540225","null","Tommy Bohanon","RB","NYJ","RB","NYJ","null","0.7122","null","null","380","380","null","null","0.0943","null","null","null","1.2939","0.15","8.0623","null",
"2540230","null","Kyle Juszczyk","RB","BAL","RB","BAL","null","2.5902","null","null","285","285","null","null","0.3579","null","null","null","3.5629","0.7959","7.104","null",
"2540232","null","Jack Doyle","TE","IND","TE","IND","null","0.5118","null","null","394","394","null","null","0.0635","null","null","null","0.8029","0.04","5.7372","null",
"2540233","null","Nick Kasa","TE","FA","TE","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","null","10.9767","null","null","78","78","null","null","0.2293","null","null","null","13.8285","8.23","7.5882","null",
"2540260","null","Alan Bonner","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2540261","null","Corey Fuller","WR","DET","WR","DET","null","1.1862","null","null","339","339","null","null","0.1173","null","null","null","2.1612","0.144","5.4088","null",
"2540267","null","Ace Sanders","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2540269","null","C.J. Anderson","RB","DEN","RB","DEN","null","7.3664","null","null","159","159","null","null","0.1946","null","null","null","9.5127","5.0807","5.7321","null",
"2540273","null","Zac Stacy","RB","NYJ","RB","NYJ","null","4.6476","null","null","223","223","null","null","0.3348","null","null","null","6.3491","1.72","3.2039","null",
"2540928","null","Darren Fells","TE","ARI","TE","ARI","null","1.5191","null","null","320","320","null","null","0.0928","null","null","null","2.4342","0","4.2339","null",
"2541096","null","Ifeanyi Momah","WR","ARI","WR","ARI","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2541096","null","Ifeanyi Momah","TE","ARI","TE","ARI","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2541104","null","Brandon Bogotay","K","TB","K","TB","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","null","3.4965","null","null","264","264","null","null","0.2763","null","null","null","4.6721","0.43","3.9816","null",
"2541151","null","Zach Sudfeld","TE","NYJ","TE","NYJ","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2541161","null","Latavius Murray","RB","OAK","RB","OAK","null","11.6803","null","null","72","72","null","null","0.5141","null","null","null","14.1018","9.77","5.6274","null",
"2541185","null","Ryan Griffin","QB","TB","QB","TB","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2541187","null","Demetrius Harris","TE","KC","TE","KC","null","0.2904","null","null","423","423","null","null","0.0511","null","null","null","0.4735","0","6.665","null",
"2541199","null","Luke Willson","TE","SEA","TE","SEA","null","2.7927","null","null","280","280","null","null","0.1882","null","null","null","3.1923","2.2072","4.3627","null",
"2541314","null","Justin Brown","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2541316","null","Ryan Griffin","TE","HOU","TE","HOU","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2541388","null","Brice Butler","WR","DAL","WR","DAL","null","0.881","null","null","363","363","null","null","0.0778","null","null","null","2.1837","0.01","4.2729","null",
"2541390","null","Kevin Dorsey","WR","NE","WR","NE","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2541429","null","B.J. Daniels","QB","SEA","QB","SEA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2541429","null","B.J. Daniels","WR","SEA","WR","SEA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2541432","null","Michael Cox","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2541512","null","Brian Leonhardt","TE","OAK","TE","OAK","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2541544","null","Benny Cunningham","RB","STL","RB","STL","null","5.2992","null","null","212","212","null","null","0.1181","null","null","null","6.1592","3.85","3.1107","null",
"2541556","null","Brandon McManus","K","DEN","K","DEN","null","9.3842","null","null","105","105","null","null","0.1036","null","null","null","11.1458","7.3905","1.7976","null",
"2541768","null","Tim Wright","TE","TB","TE","TB","null","0.7231","null","null","378","378","null","null","0.0781","null","null","null","1.5606","0","3.3579","null",
"2541769","null","Mike Zimmer","RB","MIN","RB","MIN","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2541785","null","Adam Thielen","WR","MIN","WR","MIN","null","0.7639","null","null","373","373","null","null","0.0194","null","null","null","1.5978","0.16","4.941","null",
"2541828","null","Frankie Hammond","WR","KC","WR","KC","null","0.1818","null","null","439","439","null","null","0.0481","null","null","null","0.3762","0","7.1009","null",
"2541834","null","Josh Hill","TE","NO","TE","NO","null","3.1577","null","null","271","271","null","null","0.0932","null","null","null","4.1309","1.4586","3.6436","null",
"2541891","null","Devin Smith","WR","NYJ","WR","NYJ","null","0.6343","null","null","385","385","null","null","0.2444","null","null","null","0.8596","0","5.3917","null",
"2541910","null","George Winn","RB","DET","RB","DET","null","0.2202","null","null","433","433","null","null","0.0783","null","null","null","0.4208","0","6.0883","null",
"2541944","null","Russell Shepard","WR","TB","WR","TB","null","3.5704","null","null","261","261","null","null","0.0442","null","null","null","5.7431","0.636","8.2172","null",
"2541966","null","Jaron Brown","WR","ARI","WR","ARI","null","2.4959","null","null","288","288","null","null","0.1399","null","null","null","4.63","0.4779","6.5097","null",
"2541986","null","Michael Hill","RB","DAL","RB","DAL","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2542022","null","Khiry Robinson","RB","NO","RB","NO","null","6.5814","null","null","181","181","null","null","0.4781","null","null","null","8.2285","1.4017","5.9112","null",
"2542065","null","Matt McGloin","QB","OAK","QB","OAK","null","0.8752","null","null","364","364","null","null","0.0728","null","null","null","1.3155","-0.2068","3.2492","null",
"2543462","null","Johnny Manziel","QB","CLE","QB","CLE","null","1.6808","null","null","316","316","null","null","0.3271","null","null","null","3.7418","-0.208","3.7387","null",
"2543465","null","Teddy Bridgewater","QB","MIN","QB","MIN","null","16.4487","null","null","27","27","null","null","0.4033","null","null","null","17.5485","13.7886","3.2051","null",
"2543466","null","Eric Ebron","TE","DET","TE","DET","null","9.5721","null","null","102","102","null","null","0.9581","null","null","null","12.5941","7.58","4.9787","null",
"2543468","null","Mike Evans","WR","TB","WR","TB","null","14.7868","null","null","43","43","null","null","0.3946","null","null","null","18.4981","10.63","6.4267","null",
"2543471","null","Kelvin Benjamin","WR","CAR","WR","CAR","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2543481","null","Jace Amaro","TE","NYJ","TE","NYJ","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2543488","null","Jarvis Landry","WR","MIA","WR","MIA","null","13.0291","null","null","58","58","null","null","0.3347","null","null","null","15.5869","9.24","5.3219","null",
"2543491","null","Paul Richardson","WR","SEA","WR","SEA","null","0.644","null","null","384","384","null","null","0.1044","null","null","null","1.3712","0","4.9996","null",
"2543495","null","Davante Adams","WR","GB","WR","GB","null","7.8513","null","null","145","145","null","null","0.5548","null","null","null","9.2462","5.576","5.0011","null",
"2543496","null","Odell Beckham","WR","NYG","WR","NYG","null","15.7046","null","null","33","33","null","null","0.4401","null","null","null","18.1944","13.34","6.3902","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","null","0.0266","null","null","461","461","null","null","0.0266","null","null","null","0.0343","0","4.8559","null",
"2543498","null","Brandin Cooks","WR","NO","WR","NO","null","12.2791","null","null","66","66","null","null","0.3691","null","null","null","15.7217","9.29","6.0717","null",
"2543499","null","Derek Carr","QB","OAK","QB","OAK","null","15.4331","null","null","36","36","null","null","0.3684","null","null","null","17.2113","11.5086","3.2409","null",
"2543502","null","Tre Mason","RB","STL","RB","STL","null","2.0774","null","null","301","301","null","null","0.287","null","null","null","3.8916","0","3.5273","null",
"2543533","null","Patrick Murray","K","TB","K","TB","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","null","0.7903","null","null","371","371","null","null","0.0388","null","null","null","2.0942","0.09","3.5192","null",
"2543559","null","Lache Seastrunk","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2543565","null","Andre Williams","RB","NYG","RB","NYG","null","3.7815","null","null","250","250","null","null","0.0998","null","null","null","5.1738","0.9017","2.2613","null",
"2543570","null","Storm Johnson","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2543572","null","Martavis Bryant","WR","PIT","WR","PIT","null","11.4072","null","null","74","74","null","null","0.1606","null","null","null","14.9519","8.26","5.3961","null",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","null","19.7644","null","null","6","6","null","null","1.16","null","null","null","22.0572","16.25","3.9445","null",
"2543587","null","Aaron Murray","QB","KC","QB","KC","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2543590","null","Cody Latimer","WR","DEN","WR","DEN","null","0.3349","null","null","412","412","null","null","0.0338","null","null","null","0.5406","0","5.5481","null",
"2543596","null","Dri Archer","RB","PIT","RB","PIT","null","0.7289","null","null","377","377","null","null","0.0561","null","null","null","1.734","0","6.1107","null",
"2543596","null","Dri Archer","WR","PIT","WR","PIT","null","0","null","null","470","785","null","null","0","null","null","null","1.734","0","3.7791","null",
"2543600","null","Alfred Blue","RB","HOU","RB","HOU","null","9.5154","null","null","103","103","null","null","0.4781","null","null","null","12.9348","6.2363","6.648","null",
"2543603","null","Jeremy Hill","RB","CIN","RB","CIN","null","8.9243","null","null","118","118","null","null","0.5366","null","null","null","10.9835","4.5537","6.3756","null",
"2543605","null","Zach Mettenberger","QB","TEN","QB","TEN","null","12.3053","null","null","64","64","null","null","6.3124","null","null","null","17.4098","-0.3409","9.5639","null",
"2543614","null","Donte Moncrief","WR","IND","WR","IND","null","10.7108","null","null","83","83","null","null","0.5422","null","null","null","13.6159","7.3","4.7993","null",
"2543619","null","Walt Powell","WR","OAK","WR","OAK","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2543628","null","Troy Niklas","TE","ARI","TE","ARI","null","0.8913","null","null","359","359","null","null","0.0145","null","null","null","1.4893","0.04","4.8498","null",
"2543638","null","DeAnthony Thomas","RB","KC","RB","KC","null","4.3583","null","null","230","230","null","null","0.1821","null","null","null","5.0422","3.1711","2.9487","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","null","3.6439","null","null","257","257","null","null","0.0807","null","null","null","5.0422","3.1711","5.8816","null",
"2543640","null","Tom Savage","QB","HOU","QB","HOU","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2543641","null","Devin Street","WR","DAL","WR","DAL","null","0.9301","null","null","355","355","null","null","0.0683","null","null","null","1.6569","0","6.8748","null",
"2543646","null","Bruce Ellington","WR","SF","WR","SF","null","1.4254","null","null","325","325","null","null","0.1544","null","null","null","2.1497","0.44","6.5755","null",
"2543655","null","Tyler Gaffney","RB","NE","RB","NE","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2543664","null","Terrance West","RB","TEN","RB","TEN","null","0.8186","null","null","369","369","null","null","0.0241","null","null","null","1.748","0","2.7903","null",
"2543682","null","Bishop Sankey","RB","TEN","RB","TEN","null","3.4595","null","null","265","265","null","null","0.2006","null","null","null","5.1613","1.9353","3.1343","null",
"2543683","null","Austin Seferian-Jenkins","TE","TB","TE","TB","null","6.438","null","null","182","182","null","null","0.1725","null","null","null","11.0419","-0.0499","14.3646","null",
"2543689","null","Kevin Norwood","WR","CAR","WR","CAR","null","0.2785","null","null","424","424","null","null","0.0249","null","null","null","0.4999","0","7.3842","null",
"2543690","null","Marion Grice","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2543695","null","Jay Prosch","RB","HOU","RB","HOU","null","0.4781","null","null","396","396","null","null","0.0689","null","null","null","0.8141","0.02","6.2106","null",
"2543698","null","Tevin Reese","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2543703","null","Tajh Boyd","QB","FA","QB","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2543704","null","Lorenzo Taliaferro","RB","BAL","RB","BAL","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2543714","null","Arthur Lynch","TE","FA","TE","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2543715","null","Jerick McKinnon","RB","MIN","RB","MIN","null","2.8547","null","null","279","279","null","null","0.1764","null","null","null","3.9145","1.82","3.0907","null",
"2543721","null","C.J. Fiedorowicz","TE","HOU","TE","HOU","null","2.0746","null","null","302","302","null","null","0.2015","null","null","null","2.6122","1.3249","4.569","null",
"2543728","null","Rob Blanchflower","TE","FA","TE","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2543743","null","Carlos Hyde","RB","SF","RB","SF","null","5.2422","null","null","213","213","null","null","0.1245","null","null","null","6.5179","-0.2","13.5564","null",
"2543745","null","Jalen Saunders","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2543750","null","Jeff Janis","WR","GB","WR","GB","null","1.7431","null","null","313","313","null","null","0.1363","null","null","null","2.5284","0.45","3.0694","null",
"2543751","null","David Fales","QB","FA","QB","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2543761","null","Shaq Evans","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2543767","null","Logan Thomas","QB","FA","QB","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2543770","null","Charles Sims","RB","TB","RB","TB","null","7.7592","null","null","147","147","null","null","0.1207","null","null","null","9.094","3.66","3.0746","null",
"2543773","null","James White","RB","NE","RB","NE","null","1.1802","null","null","340","340","null","null","0.0649","null","null","null","2.2871","0.18","2.1738","null",
"2543777","null","Robert Herron","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2543781","null","Zach Hocker","K","FA","K","FA","null","1.2925","null","null","330","330","null","null","1.2925","null","null","null","1.8437","0","7.2072","null",
"2543784","null","Keith Wenning","QB","FA","QB","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2543792","null","Matt Hazel","WR","MIA","WR","MIA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2543794","null","Crockett Gillmore","TE","BAL","TE","BAL","null","6.0402","null","null","191","191","null","null","0.2695","null","null","null","7.1368","2.8409","2.3904","null",
"2543801","null","Jimmy Garoppolo","QB","NE","QB","NE","null","0.3793","null","null","408","408","null","null","0.0276","null","null","null","0.6717","0","4.2423","null",
