playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2534436","null","Deonte Thompson","WR","CHI","WR","CHI","null","0.1776","null","null","418","418","null","null","0.042","null","null","null","0.4436","0","7.1479","null",
"2534571","null","Bobby Rainey","RB","TB","RB","TB","null","1.5181","null","null","322","322","null","null","0.2606","null","null","null","2.6155","0.72","5.5181","null",
"2534742","null","Taylor Thompson","TE","FA","TE","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2534752","null","Adrien Robinson","TE","FA","TE","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","null","3.8005","null","null","245","245","null","null","0.1177","null","null","null","5.8503","1.3358","4.7506","null",
"2534779","null","Julian Talley","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2534789","null","Daryl Richardson","RB","FA","RB","FA","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2534796","null","Bryce Brown","RB","SEA","RB","SEA","null","0.4248","null","null","391","391","null","null","0.0362","null","null","null","0.8974","0","4.1068","null",
"2534797","null","Greg Zuerlein","K","STL","K","STL","null","8.2523","null","null","125","125","null","null","0.1102","null","null","null","9.0587","6.7872","3.841","null",
"2534820","null","Garrett Celek","TE","SF","TE","SF","null","4.5253","null","null","220","220","null","null","0.0066","null","null","null","5.6204","2.2989","2.1565","null",
"2534871","null","Derrick Coleman","RB","SEA","RB","SEA","null","0.3752","null","null","396","396","null","null","0.0966","null","null","null","0.6895","0","4.9982","null",
"2534889","null","Matt Simms","QB","FA","QB","FA","null","0","null","null","458","781","null","null","0","null","null","null","0","0","null","null",
"2535522","null","Brian Tyms","WR","NE","WR","NE","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2535535","null","Phillip Supernaw","TE","TEN","TE","TEN","null","0.1377","null","null","425","425","null","null","0.0039","null","null","null","0.3429","0","5.9387","null",
"2535696","null","Joe Banyard","RB","JAC","RB","JAC","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2535698","null","Cole Beasley","WR","DAL","WR","DAL","null","4.8249","null","null","211","211","null","null","0.1927","null","null","null","5.7904","3.3876","3.3624","null",
"2535708","null","Lance Dunbar","RB","DAL","RB","DAL","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2535716","null","Saalim Hakim","WR","KC","WR","KC","null","0.2007","null","null","414","414","null","null","0.0162","null","null","null","0.4886","0","6.7833","null",
"2535869","null","Rod Streater","WR","OAK","WR","OAK","null","0.8794","null","null","353","353","null","null","0.0167","null","null","null","1.8533","-0.052","4.2579","null",
"2535876","null","Griff Whalen","WR","IND","WR","IND","null","2.8205","null","null","272","272","null","null","0.2163","null","null","null","3.9393","0.2","1.4767","null",
"2535882","null","Mike Brown","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2535890","null","Travaris Cadet","RB","SF","RB","SF","null","1.1757","null","null","331","331","null","null","0.0806","null","null","null","2.8844","-0.0229","3.8408","null",
"2535963","null","Phil Bates","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","null","0.5242","null","null","384","384","null","null","0.0421","null","null","null","0.7565","0.0435","7.1249","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","null","1.1151","null","null","334","334","null","null","0.0701","null","null","null","1.4001","0","4.4435","null",
"2536006","null","Matt Blanchard","QB","GB","QB","GB","null","0","null","null","458","781","null","null","0","null","null","null","0","0","null","null",
"2536031","null","Damaris Johnson","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2536044","null","Jamize Olawale","RB","OAK","RB","OAK","null","2.3931","null","null","287","287","null","null","0.1032","null","null","null","2.8828","0.2778","2.6315","null",
"2536056","null","Jeremy Stewart","RB","FA","RB","FA","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2536071","null","Cooper Helfet","TE","SEA","TE","SEA","null","0.1331","null","null","430","430","null","null","0.0195","null","null","null","0.2914","0","6.2885","null",
"2536340","null","Justin Tucker","K","BAL","K","BAL","null","9.65","null","null","101","101","null","null","0.579","null","null","null","11.6827","6.0085","3.7123","null",
"2536342","null","Brandon Bostick","TE","FA","TE","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2536532","null","Jorvorskie Lane","RB","TB","RB","TB","null","0.2359","null","null","410","410","null","null","0.0683","null","null","null","0.3843","0.02","6.2892","null",
"2539202","null","Chris Gragg","TE","BUF","TE","BUF","null","0.8509","null","null","356","356","null","null","0.0221","null","null","null","1.9485","0.01","3.1132","null",
"2539203","null","Cobi Hamilton","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","null","7.4118","null","null","151","151","null","null","0.1357","null","null","null","8.0751","5.0518","3.6205","null",
"2539214","null","Kenbrell Thompkins","WR","NYJ","WR","NYJ","null","2.5553","null","null","280","280","null","null","0.015","null","null","null","3.8375","0.383","1.4764","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","null","6.9843","null","null","165","165","null","null","0.1757","null","null","null","8.5798","4.3006","5.6734","null",
"2539227","null","Dustin Hopkins","K","WAS","K","WAS","null","7.7315","null","null","142","142","null","null","0.0448","null","null","null","9.0762","5.3555","6.7011","null",
"2539228","null","EJ Manuel","QB","BUF","QB","BUF","null","0.1365","null","null","426","426","null","null","0.0565","null","null","null","0.1573","0","5.4527","null",
"2539235","null","Tavarres King","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2539246","null","Chris Harper","WR","FA","WR","FA","null","0.0099","null","null","454","454","null","null","0.0075","null","null","null","0.0142","0","8.6015","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","null","2.5912","null","null","279","279","null","null","0.0431","null","null","null","3.9716","0.5737","4.7589","null",
"2539256","null","Aaron Dobson","WR","NE","WR","NE","null","3.4648","null","null","252","252","null","null","0.2938","null","null","null","5.1109","0.2229","3.211","null",
"2539258","null","Zac Dysert","QB","FA","QB","FA","null","0","null","null","458","781","null","null","0","null","null","null","0","0","null","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","null","3.8219","null","null","244","244","null","null","0.071","null","null","null","5.6274","1.5347","1.8666","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","null","0.569","null","null","378","378","null","null","0.0012","null","null","null","0.8143","0.04","5.8032","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","null","0.9839","null","null","344","344","null","null","0.2076","null","null","null","1.6795","0","9.2549","null",
"2539289","null","Kenjon Barner","RB","PHI","RB","PHI","null","0.7317","null","null","365","365","null","null","0.0455","null","null","null","1.6791","0","3.6162","null",
"2539303","null","Zach Line","RB","MIN","RB","MIN","null","1.0888","null","null","336","336","null","null","0.0561","null","null","null","2.1639","0","2.4076","null",
"2539308","null","Matt Barkley","QB","ARI","QB","ARI","null","0","null","null","458","781","null","null","0","null","null","null","0","0","null","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","null","0.4832","null","null","388","388","null","null","0.0698","null","null","null","1.0891","0","6.1295","null",
"2539322","null","Christine Michael","RB","DAL","RB","DAL","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2539327","null","Joseph Fauria","TE","FA","TE","FA","null","0.0498","null","null","445","445","null","null","0.0266","null","null","null","0.087","0","6.6434","null",
"2539335","null","Geno Smith","QB","NYJ","QB","NYJ","null","1.9568","null","null","304","304","null","null","0.7798","null","null","null","4.0712","-0.052","5.3391","null",
"2539336","null","Tavon Austin","WR","STL","WR","STL","null","10.7679","null","null","84","84","null","null","0.3262","null","null","null","13.5082","7.56","7.5534","null",
"2539341","null","Montee Ball","RB","FA","RB","FA","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2539637","null","Caleb Sturgis","K","PHI","K","PHI","null","7.6764","null","null","144","144","null","null","0.387","null","null","null","9.5623","0","7.5192","null",
"2539645","null","Brandon Williams","TE","MIA","TE","MIA","null","0.1872","null","null","417","417","null","null","0.0339","null","null","null","0.4538","0","6.4467","null",
"2539663","null","Mike Gillislee","RB","FA","RB","FA","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2539674","null","Rodney Smith","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2539964","null","Marquise Goodwin","WR","BUF","WR","BUF","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2539980","null","Kerwynn Williams","RB","FA","RB","FA","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2539995","null","Mychal Rivera","TE","OAK","TE","OAK","null","4.5157","null","null","222","222","null","null","0.2081","null","null","null","5.0796","3","3.1889","null",
"2540005","null","Marlon Brown","WR","BAL","WR","BAL","null","3.5765","null","null","250","250","null","null","0.1704","null","null","null","4.4966","1.278","4.0009","null",
"2540011","null","Chris Thompson","RB","WAS","RB","WAS","null","4.8014","null","null","212","212","null","null","0.2728","null","null","null","5.3765","3.2315","7.1791","null",
"2540020","null","Theo Riddick","RB","DET","RB","DET","null","7.2328","null","null","159","159","null","null","0.0897","null","null","null","9.2722","4.91","2.9492","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","null","2.6638","null","null","276","276","null","null","0.1625","null","null","null","4.844","0.6779","2.6136","null",
"2540145","null","Cordarrelle Patterson","WR","MIN","WR","MIN","null","1.5031","null","null","323","323","null","null","0.2783","null","null","null","2.8157","0.62","3.0923","null",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","null","10.7145","null","null","85","85","null","null","0.2171","null","null","null","11.2408","7.4","6.3338","null",
"2540151","null","Justin Hunter","WR","TEN","WR","TEN","null","1.5482","null","null","319","319","null","null","0.1674","null","null","null","2.5036","0","3.2204","null",
"2540154","null","Keenan Allen","WR","SD","WR","SD","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2540156","null","Giovani Bernard","RB","CIN","RB","CIN","null","11.1818","null","null","79","79","null","null","0.8524","null","null","null","14.5228","5.98","6.0176","null",
"2540157","null","Stedman Bailey","WR","STL","WR","STL","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","null","8.6083","null","null","115","115","null","null","0.3747","null","null","null","9.6443","5.97","5.2783","null",
"2540160","null","Jordan Reed","TE","WAS","TE","WAS","null","10.5406","null","null","87","87","null","null","0.1761","null","null","null","13.7098","7.83","5.3545","null",
"2540165","null","DeAndre Hopkins","WR","HOU","WR","HOU","null","15.2824","null","null","33","33","null","null","0.4342","null","null","null","17.2035","10.49","5.9124","null",
"2540168","null","Eddie Lacy","RB","GB","RB","GB","null","7.224","null","null","160","160","null","null","0.2007","null","null","null","8.4249","3.3","8.161","null",
"2540169","null","Robert Woods","WR","BUF","WR","BUF","null","7.4437","null","null","148","148","null","null","0.0886","null","null","null","8.5734","5.3329","2.8022","null",
"2540171","null","Joseph Randle","RB","FA","RB","FA","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2540173","null","Tyler Bray","QB","KC","QB","KC","null","0","null","null","458","781","null","null","0","null","null","null","0","0","null","null",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","null","5.7617","null","null","193","193","null","null","0.412","null","null","null","7.9753","3.4804","2.1373","null",
"2540178","null","Knile Davis","RB","KC","RB","KC","null","2.2921","null","null","291","291","null","null","0.0274","null","null","null","4.7375","-0.0983","3.216","null",
"2540179","null","DaRick Rogers","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2540181","null","Josh Boyce","WR","NE","WR","NE","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2540200","null","Dion Sims","TE","MIA","TE","MIA","null","2.9014","null","null","268","268","null","null","0.1147","null","null","null","3.2632","1.5449","4.2687","null",
"2540202","null","Kenny Stills","WR","MIA","WR","MIA","null","5.5448","null","null","197","197","null","null","0.4145","null","null","null","6.9482","2.924","2.2991","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","null","1.5914","null","null","316","316","null","null","0.0606","null","null","null","2.5943","0.13","3.3866","null",
"2540204","null","Spencer Ware","RB","KC","RB","KC","null","2.1394","null","null","300","300","null","null","0.0625","null","null","null","3.5134","0","2.3574","null",
"2540211","null","Gavin Escobar","TE","DAL","TE","DAL","null","1.6879","null","null","312","312","null","null","0.1236","null","null","null","2.7987","0.17","2.763","null",
"2540215","null","Vance McDonald","TE","SF","TE","SF","null","2.8464","null","null","269","269","null","null","0.2183","null","null","null","4.1369","0.7809","5.2489","null",
"2540224","null","Mike James","RB","FA","RB","FA","null","0.0498","null","null","445","445","null","null","0.006","null","null","null","0.0914","0","6.7291","null",
"2540225","null","Tommy Bohanon","RB","NYJ","RB","NYJ","null","0.567","null","null","380","380","null","null","0.0734","null","null","null","0.9842","0.16","7.7448","null",
"2540230","null","Kyle Juszczyk","RB","BAL","RB","BAL","null","2.9437","null","null","267","267","null","null","0.1475","null","null","null","3.8832","0.9424","6.7399","null",
"2540232","null","Jack Doyle","TE","IND","TE","IND","null","1.0476","null","null","341","341","null","null","0.0849","null","null","null","1.7729","0.11","5.0517","null",
"2540233","null","Nick Kasa","TE","FA","TE","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","null","10.8776","null","null","83","83","null","null","0.25","null","null","null","13.8107","8.128","7.5532","null",
"2540259","null","MarQueis Gray","TE","BUF","TE","BUF","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2540260","null","Alan Bonner","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2540261","null","Corey Fuller","WR","DET","WR","DET","null","1.1484","null","null","333","333","null","null","0.0633","null","null","null","1.726","0.1527","5.4451","null",
"2540267","null","Ace Sanders","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2540269","null","C.J. Anderson","RB","DEN","RB","DEN","null","7.4415","null","null","149","149","null","null","0.1302","null","null","null","9.5112","4.9711","5.9658","null",
"2540273","null","Zac Stacy","RB","NYJ","RB","NYJ","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2540274","null","Matthew Tucker","RB","PHI","RB","PHI","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2540928","null","Darren Fells","TE","ARI","TE","ARI","null","4.3256","null","null","228","228","null","null","0.06","null","null","null","5.5349","1.9569","2.9252","null",
"2541096","null","Ifeanyi Momah","WR","ARI","WR","ARI","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2541096","null","Ifeanyi Momah","TE","ARI","TE","ARI","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2541104","null","Brandon Bogotay","K","TB","K","TB","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","null","2.9943","null","null","264","264","null","null","0.1057","null","null","null","3.8468","2.11","5.1618","null",
"2541151","null","Zach Sudfeld","TE","NYJ","TE","NYJ","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2541161","null","Latavius Murray","RB","OAK","RB","OAK","null","13.7392","null","null","47","47","null","null","0.5137","null","null","null","15.4499","11.64","4.9902","null",
"2541185","null","Ryan Griffin","QB","TB","QB","TB","null","0","null","null","458","781","null","null","0","null","null","null","0","0","null","null",
"2541187","null","Demetrius Harris","TE","KC","TE","KC","null","0.8168","null","null","360","360","null","null","0.0335","null","null","null","1.5486","0","5.8791","null",
"2541199","null","Luke Willson","TE","SEA","TE","SEA","null","3.1252","null","null","261","261","null","null","0.098","null","null","null","4.2343","2.0476","3.5932","null",
"2541314","null","Justin Brown","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2541316","null","Ryan Griffin","TE","HOU","TE","HOU","null","4.2415","null","null","232","232","null","null","0.1459","null","null","null","6.1341","2.8","4.4877","null",
"2541388","null","Brice Butler","WR","DAL","WR","DAL","null","0.2617","null","null","406","406","null","null","0.039","null","null","null","0.4583","0","7.1508","null",
"2541390","null","Kevin Dorsey","WR","NE","WR","NE","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2541429","null","B.J. Daniels","QB","FA","QB","FA","null","0","null","null","458","781","null","null","0","null","null","null","0","0","null","null",
"2541429","null","B.J. Daniels","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2541432","null","Michael Cox","RB","FA","RB","FA","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2541512","null","Brian Leonhardt","TE","OAK","TE","OAK","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2541544","null","Benny Cunningham","RB","STL","RB","STL","null","2.2877","null","null","292","292","null","null","0.0971","null","null","null","3.4566","0.44","2.5091","null",
"2541556","null","Brandon McManus","K","DEN","K","DEN","null","10.0581","null","null","94","94","null","null","0.1711","null","null","null","11.5566","8.1824","2.9347","null",
"2541768","null","Tim Wright","TE","TB","TE","TB","null","0.6625","null","null","369","369","null","null","0.0408","null","null","null","1.6065","0","3.3694","null",
"2541769","null","Mike Zimmer","RB","MIN","RB","MIN","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2541785","null","Adam Thielen","WR","MIN","WR","MIN","null","0.3941","null","null","395","395","null","null","0.141","null","null","null","0.8069","0","6.9129","null",
"2541828","null","Frankie Hammond","WR","KC","WR","KC","null","0.0133","null","null","453","453","null","null","0.0058","null","null","null","0.0222","0","8.5899","null",
"2541891","null","Devin Smith","WR","NYJ","WR","NYJ","null","0.4994","null","null","386","386","null","null","0.0421","null","null","null","0.7035","0.01","6.2596","null",
"2541910","null","George Winn","RB","DET","RB","DET","null","0.0377","null","null","450","450","null","null","0.0289","null","null","null","0.0794","0","6.8472","null",
"2541944","null","Russell Shepard","WR","TB","WR","TB","null","1.035","null","null","342","342","null","null","0.0972","null","null","null","1.8483","0.01","7.3678","null",
"2541966","null","Jaron Brown","WR","ARI","WR","ARI","null","5.106","null","null","202","202","null","null","0.0868","null","null","null","7.4601","1.1036","7.1248","null",
"2541986","null","Michael Hill","RB","DAL","RB","DAL","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2542065","null","Matt McGloin","QB","OAK","QB","OAK","null","1.1645","null","null","332","332","null","null","0.1462","null","null","null","1.7586","-0.1379","6.0363","null",
"2543457","null","Sammy Watkins","WR","BUF","WR","BUF","null","12.1218","null","null","65","65","null","null","0.0979","null","null","null","14.2748","9.6","5.0423","null",
"2543465","null","Teddy Bridgewater","QB","MIN","QB","MIN","null","14.5743","null","null","42","42","null","null","0.9184","null","null","null","16.9209","10.9566","3.4334","null",
"2543466","null","Eric Ebron","TE","DET","TE","DET","null","8.7658","null","null","111","111","null","null","0.3239","null","null","null","9.8619","6.61","4.0807","null",
"2543468","null","Mike Evans","WR","TB","WR","TB","null","15.8827","null","null","26","26","null","null","0.5939","null","null","null","18.9038","13.3689","6.0249","null",
"2543471","null","Kelvin Benjamin","WR","CAR","WR","CAR","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2543475","null","Marqise Lee","WR","JAC","WR","JAC","null","3.8676","null","null","240","240","null","null","0.1618","null","null","null","5.7043","0.841","2.3488","null",
"2543477","null","Blake Bortles","QB","JAC","QB","JAC","null","19.087","null","null","7","7","null","null","0.1175","null","null","null","20.9808","17.3757","3.4279","null",
"2543481","null","Jace Amaro","TE","NYJ","TE","NYJ","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2543488","null","Jarvis Landry","WR","MIA","WR","MIA","null","12.1115","null","null","66","66","null","null","0.2133","null","null","null","12.7594","10.5923","4.5811","null",
"2543491","null","Paul Richardson","WR","SEA","WR","SEA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2543495","null","Davante Adams","WR","GB","WR","GB","null","11.3401","null","null","76","76","null","null","0.223","null","null","null","13.6417","7.2822","5.7484","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","null","-0.0057","null","null","460","782","null","null","null","null","null","null","0.0284","-0.07","4.7946","null",
"2543499","null","Derek Carr","QB","OAK","QB","OAK","null","20.0613","null","null","3","3","null","null","0.459","null","null","null","22.6425","17.2217","4.5262","null",
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","null","10.9669","null","null","81","81","null","null","0.2601","null","null","null","13.0202","7.8497","5.589","null",
"2543502","null","Tre Mason","RB","STL","RB","STL","null","3.2844","null","null","260","260","null","null","0.3208","null","null","null","4.7302","1.2514","2.9655","null",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","null","14.2661","null","null","45","45","null","null","0.5115","null","null","null","16.0177","11.23","5.401","null",
"2543533","null","Patrick Murray","K","TB","K","TB","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","null","3.3336","null","null","258","258","null","null","0.1996","null","null","null","5.2841","0.5439","4.5958","null",
"2543559","null","Lache Seastrunk","RB","FA","RB","FA","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2543570","null","Storm Johnson","RB","FA","RB","FA","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","null","20.061","null","null","4","4","null","null","3.1594","null","null","null","23.1072","17.14","3.837","null",
"2543587","null","Aaron Murray","QB","KC","QB","KC","null","0","null","null","458","781","null","null","0","null","null","null","0","0","null","null",
"2543590","null","Cody Latimer","WR","DEN","WR","DEN","null","0.8672","null","null","354","354","null","null","0.1298","null","null","null","1.8699","0.03","2.3618","null",
"2543596","null","Dri Archer","RB","FA","RB","FA","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2543596","null","Dri Archer","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2543600","null","Alfred Blue","RB","HOU","RB","HOU","null","6.1923","null","null","179","179","null","null","1.1379","null","null","null","7.3612","4.0104","2.5705","null",
"2543603","null","Jeremy Hill","RB","CIN","RB","CIN","null","7.9587","null","null","136","136","null","null","0.543","null","null","null","9.3355","4.6526","5.6507","null",
"2543605","null","Zach Mettenberger","QB","TEN","QB","TEN","null","0.8201","null","null","359","359","null","null","0.0893","null","null","null","1.3926","-0.2068","4.3347","null",
"2543614","null","Donte Moncrief","WR","IND","WR","IND","null","9.9292","null","null","96","96","null","null","0.4328","null","null","null","13.6038","8.14","4.8866","null",
"2543619","null","Walt Powell","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2543628","null","Troy Niklas","TE","ARI","TE","ARI","null","0.8159","null","null","361","361","null","null","0.1092","null","null","null","1.8214","0","4.3643","null",
"2543638","null","DeAnthony Thomas","RB","KC","RB","KC","null","5.0762","null","null","203","203","null","null","0.0517","null","null","null","26.9994","4.1","3.7755","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","null","4.3753","null","null","226","226","null","null","0.162","null","null","null","4.9497","4.1","6.1239","null",
"2543640","null","Tom Savage","QB","HOU","QB","HOU","null","0","null","null","458","781","null","null","0","null","null","null","0","0","null","null",
"2543641","null","Devin Street","WR","DAL","WR","DAL","null","0.9217","null","null","350","350","null","null","0.0267","null","null","null","1.8541","0.0729","6.1535","null",
"2543646","null","Bruce Ellington","WR","SF","WR","SF","null","1.6347","null","null","315","315","null","null","0.0812","null","null","null","2.4158","0.96","6.6317","null",
"2543655","null","Tyler Gaffney","RB","NE","RB","NE","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2543664","null","Terrance West","RB","FA","RB","FA","null","0.073","null","null","437","437","null","null","0.0139","null","null","null","0.134","0","5.1083","null",
"2543682","null","Bishop Sankey","RB","TEN","RB","TEN","null","1.1015","null","null","335","335","null","null","0.0205","null","null","null","2.6412","-0.1992","3.2749","null",
"2543683","null","Austin Seferian-Jenkins","TE","TB","TE","TB","null","4.2897","null","null","229","229","null","null","0.1015","null","null","null","8.9152","0","14.4312","null",
"2543689","null","Kevin Norwood","WR","CAR","WR","CAR","null","0.0709","null","null","438","438","null","null","0.0079","null","null","null","0.1457","0","8.1135","null",
"2543690","null","Marion Grice","RB","FA","RB","FA","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2543695","null","Jay Prosch","RB","HOU","RB","HOU","null","0.2567","null","null","407","407","null","null","0.0387","null","null","null","0.546","0.0195","6.0546","null",
"2543698","null","Tevin Reese","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2543703","null","Tajh Boyd","QB","FA","QB","FA","null","0","null","null","458","781","null","null","0","null","null","null","0","0","null","null",
"2543704","null","Lorenzo Taliaferro","RB","BAL","RB","BAL","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2543714","null","Arthur Lynch","TE","FA","TE","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2543715","null","Jerick McKinnon","RB","MIN","RB","MIN","null","1.9319","null","null","305","305","null","null","0.2917","null","null","null","2.87","0.51","2.9904","null",
"2543721","null","C.J. Fiedorowicz","TE","HOU","TE","HOU","null","2.298","null","null","289","289","null","null","0.0167","null","null","null","2.9983","1.2587","4.5949","null",
"2543728","null","Rob Blanchflower","TE","FA","TE","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2543743","null","Carlos Hyde","RB","SF","RB","SF","null","0","null","null","458","779","null","null","0","null","null","null","0","0","null","null",
"2543745","null","Jalen Saunders","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2543746","null","Josh Huff","WR","PHI","WR","PHI","null","3.9459","null","null","238","238","null","null","0.0684","null","null","null","4.9574","2.88","3.8915","null",
"2543750","null","Jeff Janis","WR","GB","WR","GB","null","0.465","null","null","389","389","null","null","0.0414","null","null","null","0.8432","0.05","5.4551","null",
"2543751","null","David Fales","QB","FA","QB","FA","null","0","null","null","458","781","null","null","0","null","null","null","0","0","null","null",
"2543759","null","Ryan Grant","WR","WAS","WR","WAS","null","1.5546","null","null","317","317","null","null","0.0042","null","null","null","2.9487","0.11","5.6308","null",
"2543761","null","Shaq Evans","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2543767","null","Logan Thomas","QB","FA","QB","FA","null","0","null","null","458","781","null","null","0","null","null","null","0","0","null","null",
"2543770","null","Charles Sims","RB","TB","RB","TB","null","6.6563","null","null","172","172","null","null","1.0221","null","null","null","7.5817","5.1637","2.8332","null",
"2543773","null","James White","RB","NE","RB","NE","null","5.0327","null","null","204","204","null","null","0.0434","null","null","null","6.0126","1.51","1.9184","null",
"2543777","null","Robert Herron","WR","FA","WR","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2543781","null","Zach Hocker","K","FA","K","FA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
"2543784","null","Keith Wenning","QB","FA","QB","FA","null","0","null","null","458","781","null","null","0","null","null","null","0","0","null","null",
"2543792","null","Matt Hazel","WR","MIA","WR","MIA","null","0","null","null","458","458","null","null","0","null","null","null","0","0","null","null",
