playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2533457","null","Alfred Morris","RB","WAS","RB","WAS","null","9.0536","null","null","110","110","null","null","0.5998","null","null","null","11.5233","4.7017","5.2909","null",
"2533460","null","Robert Turbin","RB","CLE","RB","CLE","null","0.3836","null","null","403","403","null","null","0.0133","null","null","null","1.0871","-0.052","4.5342","null",
"2533533","null","Rueben Randle","WR","NYG","WR","NYG","null","9.8965","null","null","90","90","null","null","0.0625","null","null","null","13.1048","3.219","5.526","null",
"2533537","null","Stephen Hill","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2533539","null","Tommy Streeter","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2533540","null","Edwin Baker","RB","FA","RB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2533545","null","Bernard Pierce","RB","JAC","RB","JAC","null","1.1297","null","null","342","342","null","null","0.0175","null","null","null","2.0464","0.1","7.7317","null",
"2534241","null","Derek Carrier","TE","WAS","TE","WAS","null","5.7356","null","null","199","199","null","null","0.3566","null","null","null","6.6269","1.4561","4.8019","null",
"2534436","null","Deonte Thompson","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2534437","null","Austin Johnson","RB","NO","RB","NO","null","0.9928","null","null","349","349","null","null","0.0241","null","null","null","1.6785","0","3.1953","null",
"2534571","null","Bobby Rainey","RB","TB","RB","TB","null","1.9623","null","null","307","307","null","null","0.0728","null","null","null","3.545","0.81","5.6194","null",
"2534742","null","Taylor Thompson","TE","FA","TE","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2534752","null","Adrien Robinson","TE","FA","TE","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","null","0.0677","null","null","450","450","null","null","0.0221","null","null","null","0.1112","0","6.7079","null",
"2534779","null","Julian Talley","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2534789","null","Daryl Richardson","RB","FA","RB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2534796","null","Bryce Brown","RB","FA","RB","FA","null","1.8129","null","null","316","316","null","null","0.0861","null","null","null","3.3647","0","6.3962","null",
"2534797","null","Greg Zuerlein","K","STL","K","STL","null","8.1021","null","null","128","128","null","null","0.0954","null","null","null","9.7515","5.8983","3.0813","null",
"2534820","null","Garrett Celek","TE","SF","TE","SF","null","4.2259","null","null","235","235","null","null","0.1436","null","null","null","5.5835","1.1373","4.3549","null",
"2534871","null","Derrick Coleman","RB","SEA","RB","SEA","null","1.39","null","null","330","330","null","null","0.1921","null","null","null","2.1748","0.02","2.7915","null",
"2534889","null","Matt Simms","QB","FA","QB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2535522","null","Brian Tyms","WR","NE","WR","NE","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2535535","null","Phillip Supernaw","TE","TEN","TE","TEN","null","0.1849","null","null","432","432","null","null","0.0108","null","null","null","0.3364","0","6.3566","null",
"2535696","null","Joe Banyard","RB","FA","RB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2535698","null","Cole Beasley","WR","DAL","WR","DAL","null","7.8038","null","null","137","137","null","null","0.1227","null","null","null","10.6551","5.9497","2.769","null",
"2535708","null","Lance Dunbar","RB","DAL","RB","DAL","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2535716","null","Saalim Hakim","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2535869","null","Rod Streater","WR","OAK","WR","OAK","null","1.9306","null","null","308","308","null","null","0.0459","null","null","null","3.9651","0","3.0781","null",
"2535876","null","Griff Whalen","WR","IND","WR","IND","null","1.1342","null","null","341","341","null","null","0.1789","null","null","null","1.7135","0.72","5.2855","null",
"2535882","null","Mike Brown","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2535890","null","Travaris Cadet","RB","FA","RB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2535963","null","Phil Bates","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","null","3.805","null","null","248","248","null","null","0.02","null","null","null","5.3786","0.7219","4.8758","null",
"2536006","null","Matt Blanchard","QB","GB","QB","GB","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2536031","null","Damaris Johnson","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2536044","null","Jamize Olawale","RB","OAK","RB","OAK","null","0.368","null","null","406","406","null","null","0.0694","null","null","null","0.6166","0","6.4095","null",
"2536056","null","Jeremy Stewart","RB","FA","RB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2536071","null","Cooper Helfet","TE","SEA","TE","SEA","null","0.3017","null","null","410","410","null","null","0.0792","null","null","null","0.6493","0","6.2676","null",
"2536340","null","Justin Tucker","K","BAL","K","BAL","null","9.6966","null","null","98","98","null","null","0.228","null","null","null","12.5044","6.4852","4.2428","null",
"2536342","null","Brandon Bostick","TE","FA","TE","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2536532","null","Jorvorskie Lane","RB","TB","RB","TB","null","0.2714","null","null","416","416","null","null","0.0352","null","null","null","0.4416","0.0426","6.6031","null",
"2537931","null","Josh Gordon","WR","CLE","WR","CLE","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2537933","null","Larry Donnell","TE","NYG","TE","NYG","null","7.7306","null","null","140","140","null","null","0.3483","null","null","null","8.5908","4.9188","6.033","null",
"2539202","null","Chris Gragg","TE","BUF","TE","BUF","null","0.6201","null","null","384","384","null","null","0.0436","null","null","null","1.1899","0","3.854","null",
"2539203","null","Cobi Hamilton","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","null","12.0281","null","null","62","62","null","null","0.0983","null","null","null","15.6563","9.2919","4.1414","null",
"2539214","null","Kenbrell Thompkins","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","null","7.9776","null","null","131","131","null","null","0.3216","null","null","null","10.9893","2.5983","7.6439","null",
"2539227","null","Dustin Hopkins","K","WAS","K","WAS","null","8.2566","null","null","125","125","null","null","0.1758","null","null","null","9.1945","6.4162","5.8407","null",
"2539228","null","EJ Manuel","QB","BUF","QB","BUF","null","0.1146","null","null","447","447","null","null","0.0858","null","null","null","0.1314","0","7.146","null",
"2539235","null","Tavarres King","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2539246","null","Chris Harper","WR","FA","WR","FA","null","0.005","null","null","467","467","null","null","0.005","null","null","null","0.0071","0","7.4633","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","null","2.5634","null","null","292","292","null","null","0.232","null","null","null","3.7191","0.0509","4.5108","null",
"2539256","null","Aaron Dobson","WR","NE","WR","NE","null","4.9337","null","null","221","221","null","null","0.5069","null","null","null","5.8735","3.1678","3.3652","null",
"2539258","null","Zac Dysert","QB","FA","QB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","null","0.8876","null","null","359","359","null","null","0.0154","null","null","null","1.3869","0.07","4.5251","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","null","1.2342","null","null","336","336","null","null","0.0519","null","null","null","2.1422","0","2.3805","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","null","0.0348","null","null","456","456","null","null","0.0219","null","null","null","0.0643","0","7.3889","null",
"2539289","null","Kenjon Barner","RB","PHI","RB","PHI","null","0.041","null","null","454","454","null","null","0.0075","null","null","null","0.0808","0","7.5772","null",
"2539291","null","Markus Wheaton","WR","PIT","WR","PIT","null","5.1065","null","null","215","215","null","null","0.1233","null","null","null","7.4801","3.1184","2.8527","null",
"2539308","null","Matt Barkley","QB","ARI","QB","ARI","null","0.0032","null","null","470","470","null","null","0.0032","null","null","null","0.0053","0","7.543","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","null","0.8693","null","null","363","363","null","null","0.0552","null","null","null","1.7609","0","6.0242","null",
"2539322","null","Christine Michael","RB","DAL","RB","DAL","null","2.289","null","null","299","299","null","null","0.1702","null","null","null","3.4435","0.08","1.9237","null",
"2539327","null","Joseph Fauria","TE","FA","TE","FA","null","0.0963","null","null","449","449","null","null","0.0814","null","null","null","0.1483","0","6.8524","null",
"2539336","null","Tavon Austin","WR","STL","WR","STL","null","7.5223","null","null","145","145","null","null","0.2334","null","null","null","8.2105","4.3749","3.039","null",
"2539341","null","Montee Ball","RB","FA","RB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2539637","null","Caleb Sturgis","K","PHI","K","PHI","null","7.7651","null","null","139","139","null","null","0.2561","null","null","null","9.4371","0","6.6691","null",
"2539645","null","Brandon Williams","TE","FA","TE","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2539663","null","Mike Gillislee","RB","FA","RB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2539674","null","Rodney Smith","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","null","0.2394","null","null","421","421","null","null","0.0244","null","null","null","0.4026","0","5.0692","null",
"2539964","null","Marquise Goodwin","WR","BUF","WR","BUF","null","0.2959","null","null","413","413","null","null","0.0612","null","null","null","0.6293","0","7.9562","null",
"2539980","null","Kerwynn Williams","RB","FA","RB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2539995","null","Mychal Rivera","TE","OAK","TE","OAK","null","4.024","null","null","242","242","null","null","0.1621","null","null","null","4.7789","3.23","3.8474","null",
"2540005","null","Marlon Brown","WR","BAL","WR","BAL","null","6.623","null","null","177","177","null","null","0.1698","null","null","null","8.1592","4.7223","3.5767","null",
"2540011","null","Chris Thompson","RB","WAS","RB","WAS","null","5.2983","null","null","211","211","null","null","0.3466","null","null","null","6.7735","1.1285","7.7904","null",
"2540020","null","Theo Riddick","RB","DET","RB","DET","null","6.9546","null","null","167","167","null","null","0.1857","null","null","null","8.78","4.89","2.788","null",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","null","10.1498","null","null","81","81","null","null","0.5748","null","null","null","14.5033","7.29","7.9384","null",
"2540151","null","Justin Hunter","WR","TEN","WR","TEN","null","4.3193","null","null","232","232","null","null","0.0811","null","null","null","5.6562","3.17","3.1844","null",
"2540154","null","Keenan Allen","WR","SD","WR","SD","null","14.5822","null","null","41","41","null","null","0.4548","null","null","null","17.2096","12.15","4.8192","null",
"2540156","null","Giovani Bernard","RB","CIN","RB","CIN","null","9.8057","null","null","93","93","null","null","0.3143","null","null","null","11.0444","6.8526","3.6108","null",
"2540157","null","Stedman Bailey","WR","STL","WR","STL","null","4.2989","null","null","233","233","null","null","0.1709","null","null","null","6.2789","1.6018","1.8867","null",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","null","7.448","null","null","151","151","null","null","0.3414","null","null","null","8.1863","4.99","7.1817","null",
"2540160","null","Jordan Reed","TE","WAS","TE","WAS","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2540165","null","DeAndre Hopkins","WR","HOU","WR","HOU","null","15.4071","null","null","32","32","null","null","0.7032","null","null","null","17.779","12.04","5.4451","null",
"2540168","null","Eddie Lacy","RB","GB","RB","GB","null","14.9819","null","null","33","33","null","null","0.3745","null","null","null","16.8248","10.53","7.6014","null",
"2540169","null","Robert Woods","WR","BUF","WR","BUF","null","6.9209","null","null","169","169","null","null","0.0227","null","null","null","7.9597","4.7219","2.8261","null",
"2540171","null","Joseph Randle","RB","DAL","RB","DAL","null","12.4041","null","null","57","57","null","null","0.248","null","null","null","14.9998","9.53","4.8011","null",
"2540173","null","Tyler Bray","QB","KC","QB","KC","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2540175","null","LeVeon Bell","RB","PIT","RB","PIT","null","20.6579","null","null","3","3","null","null","2.311","null","null","null","22.027","18.84","5.6342","null",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","null","6.228","null","null","187","187","null","null","0.0351","null","null","null","7.4438","3.5938","2.2116","null",
"2540178","null","Knile Davis","RB","KC","RB","KC","null","3.5113","null","null","263","263","null","null","0.4196","null","null","null","6.3614","0.89","4.276","null",
"2540179","null","DaRick Rogers","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2540181","null","Josh Boyce","WR","NE","WR","NE","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","null","1.7307","null","null","320","320","null","null","0.2577","null","null","null","2.9152","0.1","3.3986","null",
"2540204","null","Spencer Ware","RB","FA","RB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2540211","null","Gavin Escobar","TE","DAL","TE","DAL","null","2.8211","null","null","283","283","null","null","0.0513","null","null","null","3.4576","1.64","3.5112","null",
"2540215","null","Vance McDonald","TE","SF","TE","SF","null","2.4119","null","null","296","296","null","null","0.3121","null","null","null","3.5734","0","4.8889","null",
"2540224","null","Mike James","RB","FA","RB","FA","null","0.0398","null","null","455","455","null","null","0.013","null","null","null","0.0731","0","7.5167","null",
"2540230","null","Kyle Juszczyk","RB","BAL","RB","BAL","null","1.6784","null","null","321","321","null","null","0.112","null","null","null","2.4623","0.5908","7.3435","null",
"2540232","null","Jack Doyle","TE","IND","TE","IND","null","0.3612","null","null","407","407","null","null","0.037","null","null","null","0.6636","0.1","6.1785","null",
"2540233","null","Nick Kasa","TE","FA","TE","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","null","11.1078","null","null","71","71","null","null","0.8817","null","null","null","13.841","7.62","8.1156","null",
"2540259","null","MarQueis Gray","TE","BUF","TE","BUF","null","0.9942","null","null","348","348","null","null","0.0485","null","null","null","1.3057","0","5.2921","null",
"2540260","null","Alan Bonner","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2540261","null","Corey Fuller","WR","DET","WR","DET","null","1.1983","null","null","338","338","null","null","0.142","null","null","null","2.2951","0.1509","4.8876","null",
"2540267","null","Ace Sanders","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2540269","null","C.J. Anderson","RB","DEN","RB","DEN","null","10.0804","null","null","84","84","null","null","0.0926","null","null","null","14.6308","5.8526","7.8955","null",
"2540274","null","Matthew Tucker","RB","PHI","RB","PHI","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2540928","null","Darren Fells","TE","ARI","TE","ARI","null","3.9881","null","null","243","243","null","null","0.264","null","null","null","5.3216","1.8183","3.1791","null",
"2541096","null","Ifeanyi Momah","WR","ARI","WR","ARI","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2541096","null","Ifeanyi Momah","TE","ARI","TE","ARI","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2541104","null","Brandon Bogotay","K","TB","K","TB","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2541161","null","Latavius Murray","RB","OAK","RB","OAK","null","12.7324","null","null","53","53","null","null","0.3261","null","null","null","14.2658","10.2127","4.8178","null",
"2541185","null","Ryan Griffin","QB","TB","QB","TB","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2541187","null","Demetrius Harris","TE","KC","TE","KC","null","0.1257","null","null","444","444","null","null","0.0197","null","null","null","0.2257","0","7.3692","null",
"2541199","null","Luke Willson","TE","SEA","TE","SEA","null","2.7705","null","null","286","286","null","null","0.0335","null","null","null","3.2724","1.5","4.2858","null",
"2541314","null","Justin Brown","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2541316","null","Ryan Griffin","TE","HOU","TE","HOU","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2541388","null","Brice Butler","WR","DAL","WR","DAL","null","0.0545","null","null","452","452","null","null","0.0247","null","null","null","0.0968","0","7.173","null",
"2541390","null","Kevin Dorsey","WR","NE","WR","NE","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2541429","null","B.J. Daniels","QB","SEA","QB","SEA","null","0","null","null","472","472","null","null","0","null","null","null","1.2268","0","2.2416","null",
"2541429","null","B.J. Daniels","WR","SEA","WR","SEA","null","0.7019","null","null","376","376","null","null","0.0666","null","null","null","1.2268","0","3.3398","null",
"2541432","null","Michael Cox","RB","FA","RB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2541512","null","Brian Leonhardt","TE","OAK","TE","OAK","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2541544","null","Benny Cunningham","RB","STL","RB","STL","null","3.9716","null","null","244","244","null","null","0.157","null","null","null","4.9769","0.23","2.4066","null",
"2541556","null","Brandon McManus","K","DEN","K","DEN","null","9.9958","null","null","87","87","null","null","0.2627","null","null","null","11.1215","7.8045","3.7706","null",
"2541768","null","Tim Wright","TE","TB","TE","TB","null","3.0384","null","null","279","279","null","null","0.1659","null","null","null","4.9485","0.5","4.2252","null",
"2541828","null","Frankie Hammond","WR","KC","WR","KC","null","0.1409","null","null","442","442","null","null","0.0589","null","null","null","0.2818","0","6.6769","null",
"2541834","null","Josh Hill","TE","NO","TE","NO","null","2.7692","null","null","287","287","null","null","0.1828","null","null","null","3.8826","1.387","3.6517","null",
"2541910","null","George Winn","RB","DET","RB","DET","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2541944","null","Russell Shepard","WR","TB","WR","TB","null","0.5938","null","null","388","388","null","null","0.1898","null","null","null","1.0352","0.01","7.4641","null",
"2541966","null","Jaron Brown","WR","ARI","WR","ARI","null","2.301","null","null","298","298","null","null","0.1637","null","null","null","4.4351","0.35","5.3352","null",
"2541986","null","Michael Hill","RB","DAL","RB","DAL","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2542022","null","Khiry Robinson","RB","NO","RB","NO","null","3.6274","null","null","256","256","null","null","0.0559","null","null","null","5.3581","1.4237","2.0494","null",
"2542065","null","Matt McGloin","QB","OAK","QB","OAK","null","0.8708","null","null","362","362","null","null","0.1221","null","null","null","1.3114","-0.1379","2.616","null",
"2543457","null","Sammy Watkins","WR","BUF","WR","BUF","null","6.9018","null","null","170","170","null","null","0.143","null","null","null","11.9651","0","10.9513","null",
"2543462","null","Johnny Manziel","QB","CLE","QB","CLE","null","2.0727","null","null","304","304","null","null","0.8584","null","null","null","4.701","-0.208","11.4549","null",
"2543466","null","Eric Ebron","TE","DET","TE","DET","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2543468","null","Mike Evans","WR","TB","WR","TB","null","12.8559","null","null","52","52","null","null","0.4453","null","null","null","16.1482","9.7809","5.9777","null",
"2543475","null","Marqise Lee","WR","JAC","WR","JAC","null","1.7628","null","null","318","318","null","null","0.0493","null","null","null","2.928","0","3.2004","null",
"2543477","null","Blake Bortles","QB","JAC","QB","JAC","null","17.1139","null","null","17","17","null","null","0.3489","null","null","null","18.5555","14.4737","3.4847","null",
"2543491","null","Paul Richardson","WR","SEA","WR","SEA","null","0.2159","null","null","426","426","null","null","0.0233","null","null","null","0.473","0","6.056","null",
"2543495","null","Davante Adams","WR","GB","WR","GB","null","4.4643","null","null","228","228","null","null","0.0842","null","null","null","9.9383","0","10.752","null",
"2543496","null","Odell Beckham","WR","NYG","WR","NYG","null","16.5312","null","null","24","24","null","null","0.7849","null","null","null","18.7531","14.788","5.6715","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","null","0.0227","null","null","464","464","null","null","0.0211","null","null","null","0.0302","0","7.4882","null",
"2543498","null","Brandin Cooks","WR","NO","WR","NO","null","11.6882","null","null","65","65","null","null","0.1841","null","null","null","15.903","9.32","6.3541","null",
"2543499","null","Derek Carr","QB","OAK","QB","OAK","null","14.2033","null","null","44","44","null","null","6.6652","null","null","null","15.9004","10.62","4.5759","null",
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","null","12.9076","null","null","51","51","null","null","0.269","null","null","null","16.6325","9.85","5.8445","null",
"2543502","null","Tre Mason","RB","STL","RB","STL","null","3.0245","null","null","280","280","null","null","0.3705","null","null","null","5.533","0.3526","3.4319","null",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","null","12.4212","null","null","55","55","null","null","0.0541","null","null","null","14.9882","9.745","4.5616","null",
"2543533","null","Patrick Murray","K","TB","K","TB","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","null","0.9811","null","null","351","351","null","null","0.0506","null","null","null","2.5294","0","2.5737","null",
"2543559","null","Lache Seastrunk","RB","FA","RB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2543565","null","Andre Williams","RB","NYG","RB","NYG","null","5.9037","null","null","196","196","null","null","0.1953","null","null","null","7.5747","2.3526","3.0919","null",
"2543570","null","Storm Johnson","RB","FA","RB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2543572","null","Martavis Bryant","WR","PIT","WR","PIT","null","7.6614","null","null","142","142","null","null","0.0724","null","null","null","9.1074","5.78","3.3127","null",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","null","16.6034","null","null","22","22","null","null","1.7088","null","null","null","19.5247","13.7059","3.7907","null",
"2543587","null","Aaron Murray","QB","KC","QB","KC","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2543590","null","Cody Latimer","WR","DEN","WR","DEN","null","0.0102","null","null","465","465","null","null","0.0077","null","null","null","0.0154","0","5.6771","null",
"2543596","null","Dri Archer","RB","PIT","RB","PIT","null","0.7585","null","null","369","369","null","null","0.048","null","null","null","1.822","0","6.0448","null",
"2543596","null","Dri Archer","WR","PIT","WR","PIT","null","0","null","null","472","794","null","null","0","null","null","null","1.822","0","3.4321","null",
"2543600","null","Alfred Blue","RB","HOU","RB","HOU","null","5.5126","null","null","204","204","null","null","0.1203","null","null","null","6.8516","3.6485","2.2556","null",
"2543603","null","Jeremy Hill","RB","CIN","RB","CIN","null","9.2488","null","null","107","107","null","null","0.1344","null","null","null","11.116","4.9034","7.6933","null",
"2543605","null","Zach Mettenberger","QB","TEN","QB","TEN","null","0.9432","null","null","355","355","null","null","0.0703","null","null","null","1.6288","-0.1379","1.9731","null",
"2543614","null","Donte Moncrief","WR","IND","WR","IND","null","9.8305","null","null","92","92","null","null","0.0747","null","null","null","12.455","7.7","2.1737","null",
"2543619","null","Walt Powell","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2543628","null","Troy Niklas","TE","ARI","TE","ARI","null","0.4919","null","null","393","393","null","null","0.0644","null","null","null","0.9927","0","4.7247","null",
"2543638","null","DeAnthony Thomas","RB","KC","RB","KC","null","5.3929","null","null","209","209","null","null","0.0479","null","null","null","6.0245","2.1","7.4049","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","null","3.5997","null","null","260","260","null","null","0.2146","null","null","null","6.0245","2.1","6.3681","null",
"2543640","null","Tom Savage","QB","HOU","QB","HOU","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2543641","null","Devin Street","WR","DAL","WR","DAL","null","3.3513","null","null","268","268","null","null","0.0329","null","null","null","5.0477","1.306","5.7429","null",
"2543646","null","Bruce Ellington","WR","SF","WR","SF","null","1.7588","null","null","319","319","null","null","0.1722","null","null","null","2.5729","0.138","5.8182","null",
"2543655","null","Tyler Gaffney","RB","NE","RB","NE","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2543664","null","Terrance West","RB","TEN","RB","TEN","null","1.6375","null","null","323","323","null","null","0.1948","null","null","null","3.1703","0","1.4856","null",
"2543682","null","Bishop Sankey","RB","TEN","RB","TEN","null","6.9242","null","null","168","168","null","null","0.5373","null","null","null","9.8332","4.06","4.653","null",
"2543683","null","Austin Seferian-Jenkins","TE","TB","TE","TB","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2543690","null","Marion Grice","RB","FA","RB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2543695","null","Jay Prosch","RB","HOU","RB","HOU","null","0.6037","null","null","387","387","null","null","0.1687","null","null","null","1.3242","0.03","4.6093","null",
"2543698","null","Tevin Reese","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2543703","null","Tajh Boyd","QB","FA","QB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2543704","null","Lorenzo Taliaferro","RB","BAL","RB","BAL","null","4.9275","null","null","222","222","null","null","0.1129","null","null","null","6.0431","3.3497","2.289","null",
"2543714","null","Arthur Lynch","TE","FA","TE","FA","null","0.005","null","null","467","467","null","null","0.005","null","null","null","0.008","0","7.7491","null",
"2543721","null","C.J. Fiedorowicz","TE","HOU","TE","HOU","null","1.8954","null","null","310","310","null","null","0.2546","null","null","null","2.5377","0.3497","4.3979","null",
"2543728","null","Rob Blanchflower","TE","FA","TE","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2543743","null","Carlos Hyde","RB","SF","RB","SF","null","10.5818","null","null","76","76","null","null","0.1673","null","null","null","12.574","7.2211","4.5568","null",
"2543745","null","Jalen Saunders","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2543746","null","Josh Huff","WR","PHI","WR","PHI","null","1.8699","null","null","313","313","null","null","0.0569","null","null","null","3.2289","0.15","2.7787","null",
"2543750","null","Jeff Janis","WR","GB","WR","GB","null","1.4905","null","null","327","327","null","null","0.1537","null","null","null","2.403","0.0443","3.2159","null",
"2543751","null","David Fales","QB","CHI","QB","CHI","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2543759","null","Ryan Grant","WR","WAS","WR","WAS","null","5.7068","null","null","200","200","null","null","0.2773","null","null","null","7.3015","1.339","5.2899","null",
"2543761","null","Shaq Evans","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2543767","null","Logan Thomas","QB","FA","QB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
"2543770","null","Charles Sims","RB","TB","RB","TB","null","6.6136","null","null","178","178","null","null","0.5817","null","null","null","8.0547","4.55","1.8554","null",
"2543773","null","James White","RB","NE","RB","NE","null","0.9048","null","null","357","357","null","null","0.0234","null","null","null","1.6461","0.08","3.6848","null",
"2543777","null","Robert Herron","WR","FA","WR","FA","null","0","null","null","472","794","null","null","0","null","null","null","0","0","null","null",
"2543781","null","Zach Hocker","K","NO","K","NO","null","7.5092","null","null","146","146","null","null","0.0059","null","null","null","8.76","6.1124","4.9689","null",
"2543784","null","Keith Wenning","QB","FA","QB","FA","null","0","null","null","472","472","null","null","0","null","null","null","0","0","null","null",
